"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0,0,0.255,0.63,0.11,0.005,0,0,0,0,0,0,0,0.005,0.14,0.595,0.215,0.04,0.005,0,0.255,0.655,0.09,0,0,0,0,0,0,0,3.30475,9.09958,-1.67295,38.6,44.3182,34.5455,1.0935,1.29398,1.12343,0.100702,0.120827,0.0977859,0.317336,0.347602,0.312707,0.340702,0.481568,0.480794,0.479506,0.477704,0.47539,0.472568,0.469239,0.465408,0.461079,0.456255,0.450944,0.445149,0.399044,0.564031,0.563125,0.561616,0.559505,0.556796,0.55349,0.549591,0.545104,0.540033,0.534384,0.528163,0.521376,0.315387,0.445786,0.44507,0.443877,0.442209,0.440067,0.437454,0.434373,0.430827,0.426819,0.422354,0.417437,0.412073,0.919489,-0.689474,-0.779636,0.231495,0.0728037,-0.188095,10.0017,1620
A,0,0.015,0.345,0.555,0.08,0.005,0,0,0,0,0,0,0,0.01,0.19,0.51,0.235,0.05,0.005,0,0.255,0.625,0.12,0,0,0,0,0,0,0,3.04244,9.22144,-1.61756,38.2,41.0417,42.6667,1.27135,1.5144,1.23513,0.109673,0.13674,0.11151,0.331169,0.369784,0.333931,0.348367,0.492401,0.49161,0.490292,0.48845,0.486084,0.483198,0.479795,0.475878,0.471451,0.466519,0.461088,0.455163,0.407101,0.575419,0.574495,0.572955,0.570802,0.568038,0.564665,0.560688,0.55611,0.550937,0.545174,0.538827,0.531903,0.324186,0.458223,0.457486,0.45626,0.454546,0.452344,0.449659,0.446491,0.442846,0.438727,0.434137,0.429083,0.423569,0.893106,-0.58462,-0.757744,0.227017,0.168108,-0.397543,10.0555,1620
A,0,0.02,0.365,0.415,0.2,0,0,0,0,0,0,0,0,0.015,0.23,0.44,0.23,0.085,0,0,0.26,0.635,0.105,0,0,0,0,0,0,0,3.10057,9.15236,-1.73255,44.186,40.2128,43.1818,1.49896,1.79781,1.31267,0.126582,0.160196,0.117195,0.355784,0.400245,0.342338,0.340334,0.481047,0.480274,0.478987,0.477187,0.474876,0.472057,0.468732,0.464905,0.46058,0.455762,0.450456,0.444668,0.40605,0.573935,0.573013,0.571477,0.569329,0.566572,0.563208,0.559241,0.554675,0.549515,0.543767,0.537437,0.53053,0.315227,0.44556,0.444844,0.443652,0.441985,0.439845,0.437233,0.434153,0.430609,0.426603,0.42214,0.417226,0.411865,0.876193,-0.53003,-0.766616,0.295843,0.277064,-0.392422,10.0586,1620
A,0.005,0.04,0.345,0.39,0.22,0,0,0,0,0,0,0,0,0.04,0.2,0.425,0.235,0.095,0.005,0,0.34,0.54,0.12,0,0,0,0,0,0,0,3.15816,9.11347,-1.93134,42.8889,40.8511,40.8333,1.62876,1.87663,1.39798,0.139721,0.166302,0.123307,0.373793,0.407801,0.351151,0.366284,0.517726,0.516894,0.515509,0.513572,0.511084,0.50805,0.504471,0.500353,0.495698,0.490513,0.484802,0.478573,0.413984,0.585148,0.584208,0.582642,0.580453,0.577642,0.574212,0.570168,0.565513,0.560252,0.554391,0.547937,0.540896,0.332741,0.470315,0.46956,0.468301,0.466542,0.464282,0.461526,0.458275,0.454533,0.450305,0.445594,0.440407,0.434748,0.855496,-0.505699,-0.790127,0.261388,0.347484,-0.426688,10.1153,1620
A,0,0.02,0.36,0.41,0.2,0.01,0,0,0,0,0,0,0,0.035,0.23,0.455,0.165,0.08,0.035,0,0.305,0.585,0.11,0,0,0,0,0,0,0,3.23905,9.12276,-2.0898,44.7619,38.5714,40.2083,1.59387,1.98434,1.57904,0.135487,0.188028,0.144729,0.368086,0.433622,0.380433,0.354104,0.500511,0.499706,0.498367,0.496494,0.49409,0.491156,0.487697,0.483715,0.479215,0.474202,0.468682,0.462659,0.42605,0.602202,0.601235,0.599624,0.59737,0.594477,0.590948,0.586785,0.581994,0.57658,0.570549,0.563907,0.556661,0.359247,0.507779,0.506964,0.505605,0.503705,0.501265,0.498289,0.494779,0.49074,0.486175,0.481089,0.475488,0.469378,0.843121,-0.471661,-0.79081,0.118084,0.402043,-0.535892,10.22,1620
A,0,0.01,0.32,0.445,0.225,0,0,0,0,0,0,0,0,0.025,0.25,0.45,0.16,0.095,0.02,0,0.25,0.67,0.08,0,0,0,0,0,0,0,3.43129,8.99609,-1.80605,45.8537,42.2222,39.5833,1.45491,1.88253,1.33969,0.123307,0.172056,0.122348,0.351152,0.414796,0.349782,0.346633,0.489951,0.489164,0.487853,0.48602,0.483666,0.480794,0.477408,0.47351,0.469105,0.464198,0.458794,0.452898,0.421031,0.595109,0.594153,0.592561,0.590334,0.587475,0.583987,0.579874,0.575139,0.569789,0.563829,0.557265,0.550104,0.33428,0.47249,0.471731,0.470467,0.468699,0.466429,0.463659,0.460393,0.456635,0.452387,0.447655,0.442443,0.436758,0.882207,-0.557303,-0.789772,0.183023,0.27576,-0.513347,10.0492,1620
A,0,0.015,0.325,0.495,0.165,0,0,0,0,0,0,0,0,0,0.28,0.45,0.15,0.105,0.015,0,0.31,0.56,0.13,0,0,0,0,0,0,0,3.35563,9.05002,-1.84611,38.7755,41.9565,38,1.31433,1.81526,1.40155,0.111147,0.167681,0.122199,0.333387,0.409488,0.34957,0.342086,0.483524,0.482747,0.481454,0.479644,0.477321,0.474487,0.471145,0.467299,0.462952,0.458109,0.452776,0.446957,0.415931,0.587901,0.586956,0.585383,0.583183,0.580359,0.576913,0.57285,0.568173,0.562887,0.556999,0.550514,0.54344,0.336482,0.475602,0.474838,0.473566,0.471786,0.469501,0.466714,0.463426,0.459643,0.455367,0.450603,0.445357,0.439635,0.902845,-0.597106,-0.794006,0.249678,0.220782,-0.506876,10.0518,1620
A,0,0.015,0.335,0.5,0.14,0.01,0,0,0,0,0,0,0,0.02,0.24,0.435,0.175,0.115,0.015,0,0.285,0.605,0.11,0,0,0,0,0,0,0,3.25186,9.14805,-1.80383,41.7778,42,37.8846,1.44333,1.99496,1.3776,0.123595,0.178674,0.125678,0.351561,0.422699,0.354511,0.35472,0.501381,0.500576,0.499234,0.497358,0.49495,0.492011,0.488545,0.484557,0.480049,0.475027,0.469497,0.463464,0.424577,0.600121,0.599156,0.597551,0.595305,0.592422,0.588905,0.584757,0.579982,0.574587,0.568577,0.561957,0.554736,0.326623,0.461668,0.460926,0.459691,0.457964,0.455746,0.45304,0.449849,0.446176,0.442025,0.437402,0.432309,0.426754,0.879526,-0.533863,-0.771482,0.241943,0.281551,-0.45422,10.1278,1620
A,0,0.025,0.35,0.465,0.16,0,0,0,0,0,0,0,0,0.015,0.245,0.45,0.16,0.115,0.015,0,0.305,0.59,0.105,0,0,0,0,0,0,0,3.1493,9.08555,-1.96903,42,42.2222,39.7917,1.48213,1.91222,1.39656,0.123495,0.173177,0.126108,0.351419,0.416145,0.355117,0.346617,0.489927,0.48914,0.48783,0.485996,0.483643,0.480771,0.477385,0.473487,0.469083,0.464176,0.458772,0.452876,0.413144,0.583961,0.583022,0.58146,0.579275,0.57647,0.573047,0.56901,0.564365,0.559115,0.553266,0.546825,0.539798,0.338649,0.478665,0.477896,0.476615,0.474824,0.472525,0.469719,0.466411,0.462603,0.458299,0.453505,0.448225,0.442466,0.880807,-0.560582,-0.797354,0.288543,0.269045,-0.467738,10.0645,1620
A,0,0.03,0.36,0.45,0.16,0,0,0,0,0,0,0,0.005,0.005,0.245,0.385,0.275,0.07,0.015,0,0.285,0.57,0.14,0.005,0,0,0,0,0,0,3.05407,9.13043,-1.90541,40,47.561,39.7959,1.44331,1.9247,1.54433,0.12371,0.168352,0.139752,0.351724,0.410307,0.373834,0.34306,0.484901,0.484122,0.482824,0.48101,0.47868,0.475838,0.472487,0.468629,0.46427,0.459413,0.454065,0.44823,0.414803,0.586306,0.585364,0.583796,0.581602,0.578785,0.575349,0.571296,0.566632,0.561361,0.555489,0.549022,0.541967,0.348739,0.492927,0.492135,0.490816,0.488972,0.486604,0.483715,0.480308,0.476386,0.471955,0.467018,0.461581,0.455649,0.878196,-0.496867,-0.743412,0.307449,0.294476,-0.395319,10.109,1620
