"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.23,0.235,0.385,0.085,0.055,0.01,0,0,0,0,0.17,0.03,0.085,0.36,0.275,0.07,0.01,0,0,0,0.04,0.05,0.035,0.09,0.315,0.205,0.11,0.105,0.03,0.02,-1.29421,2.39763,7.43651,86.3636,89.5238,71.4815,3.79717,4.20119,3.60697,0.466331,0.458116,0.347447,0.682884,0.676843,0.589446,0.46517,0.657497,0.656441,0.654681,0.652221,0.649062,0.645209,0.640664,0.635433,0.629522,0.622937,0.615685,0.607773,0.444171,0.627817,0.626808,0.625128,0.622779,0.619763,0.616083,0.611744,0.606749,0.601105,0.594817,0.587892,0.580338,0.454504,0.642422,0.64139,0.639671,0.637267,0.634181,0.630416,0.625975,0.620864,0.615089,0.608655,0.601569,0.593838,0.395086,-0.200571,0.405282,0.501933,-0.0737675,0.223811,11.5122,1650
A,0.975,0.02,0.005,0,0,0,0,0,0,0,0.66,0.255,0.075,0.005,0.005,0,0,0,0,0,0.37,0.28,0.225,0.085,0.04,0,0,0,0,0,-8.62912,-3.67598,-1.71978,70,65.3333,71.8519,2.97859,2.15444,3.16653,0.255185,0.193401,0.289781,0.505158,0.439773,0.538313,0.43715,0.617892,0.616899,0.615246,0.612934,0.609965,0.606344,0.602073,0.597157,0.591602,0.585414,0.578598,0.571163,0.389856,0.551044,0.550159,0.548684,0.546622,0.543975,0.540745,0.536937,0.532553,0.527599,0.52208,0.516002,0.509371,0.429256,0.606734,0.60576,0.604136,0.601866,0.598951,0.595395,0.591201,0.586374,0.58092,0.574843,0.568151,0.56085,0.794411,0.366282,0.10855,0.235529,0.0261017,-0.366805,10.6648,1650
A,1,0,0,0,0,0,0,0,0,0,0.555,0.415,0.03,0,0,0,0,0,0,0,0.44,0.36,0.15,0.045,0.005,0,0,0,0,0,-8.41993,-3.07394,-2.68363,83.0435,67.2414,79.5455,2.56174,1.71211,2.75633,0.221399,0.15239,0.24536,0.47053,0.390372,0.495338,0.413661,0.584691,0.583752,0.582188,0.58,0.577191,0.573764,0.569723,0.565071,0.559814,0.553958,0.547509,0.540474,0.331764,0.468933,0.46818,0.466925,0.465171,0.462918,0.460169,0.456928,0.453197,0.448982,0.444285,0.439113,0.43347,0.396997,0.561138,0.560237,0.558735,0.556636,0.55394,0.550651,0.546772,0.542308,0.537263,0.531643,0.525454,0.518702,0.848597,0.55972,0.454855,0.405486,-0.049683,-0.101471,10.1124,1650
A,0.995,0.005,0,0,0,0,0,0,0,0,0.5,0.4,0.1,0,0,0,0,0,0,0,0.33,0.35,0.24,0.075,0.005,0,0,0,0,0,-8.95552,-2.67376,-1.65992,70.3704,76.25,71.5385,2.65143,1.86928,2.51211,0.230854,0.158261,0.228532,0.480472,0.39782,0.47805,0.424584,0.600131,0.599167,0.597562,0.595316,0.592433,0.588915,0.584767,0.579993,0.574598,0.568587,0.561967,0.554746,0.340917,0.481871,0.481097,0.479807,0.478004,0.475689,0.472865,0.469534,0.465701,0.461369,0.456542,0.451227,0.445429,0.394244,0.557247,0.556352,0.554861,0.552775,0.550098,0.546832,0.542981,0.538547,0.533538,0.527956,0.52181,0.515105,0.752024,0.515116,0.217559,0.143717,0.281892,-0.232531,10.1992,1650
A,0.99,0.01,0,0,0,0,0,0,0,0,0.38,0.58,0.04,0,0,0,0,0,0,0,0.485,0.365,0.115,0.025,0.01,0,0,0,0,0,-8.60716,-2.40619,-2.52186,101.053,77.3913,105,2.57757,1.22835,2.00075,0.21781,0.113445,0.185843,0.466701,0.336816,0.431095,0.384544,0.543536,0.542662,0.541208,0.539174,0.536563,0.533377,0.52962,0.525296,0.52041,0.514966,0.508971,0.50243,0.303598,0.429122,0.428433,0.427285,0.425679,0.423617,0.421102,0.418136,0.414722,0.410864,0.406567,0.401833,0.39667,0.373903,0.528495,0.527646,0.526232,0.524254,0.521715,0.518618,0.514965,0.51076,0.506009,0.500716,0.494887,0.488527,0.851431,0.679247,0.392689,0.364159,0.112605,-0.458078,9.78553,1650
A,1,0,0,0,0,0,0,0,0,0,0.405,0.55,0.045,0,0,0,0,0,0,0,0.425,0.33,0.205,0.04,0,0,0,0,0,0,-8.78851,-2.47153,-2.28302,86.8182,65.3571,104.444,2.57547,1.28008,2.5376,0.212141,0.121144,0.222666,0.460587,0.348058,0.471875,0.39276,0.555149,0.554257,0.552772,0.550695,0.548028,0.544774,0.540937,0.53652,0.531529,0.525969,0.519846,0.513166,0.296751,0.419445,0.418771,0.417649,0.416079,0.414064,0.411606,0.408706,0.40537,0.401599,0.397398,0.392771,0.387724,0.385184,0.544441,0.543566,0.542109,0.540072,0.537456,0.534265,0.530502,0.526171,0.521276,0.515823,0.509818,0.503267,0.8378,0.616202,0.310449,0.326096,0.232103,-0.372811,10.0003,1650
A,0.97,0.03,0,0,0,0,0,0,0,0,0.44,0.525,0.035,0,0,0,0,0,0,0,0.415,0.4,0.105,0.08,0,0,0,0,0,0,-8.67524,-2.7773,-2.26176,89,79.1304,77.0833,2.98913,1.55615,2.40232,0.251844,0.134732,0.223344,0.501841,0.367059,0.472593,0.393169,0.555727,0.554835,0.553348,0.551268,0.548598,0.545341,0.5415,0.537079,0.532083,0.526517,0.520387,0.5137,0.317272,0.448451,0.44773,0.44653,0.444852,0.442698,0.44007,0.43697,0.433402,0.429371,0.424879,0.419933,0.414536,0.38439,0.543319,0.542446,0.540993,0.53896,0.536349,0.533165,0.529409,0.525087,0.520203,0.514761,0.508768,0.50223,0.862111,0.626419,0.362161,0.462174,0.284472,-0.256367,9.96341,1650
A,0.96,0.04,0,0,0,0,0,0,0,0,0.31,0.555,0.135,0,0,0,0,0,0,0,0.405,0.33,0.18,0.075,0.01,0,0,0,0,0,-9.00815,-1.89398,-2.29825,96.5,82.1739,91,3.0638,1.64004,2.956,0.258762,0.149002,0.264191,0.508686,0.386008,0.513996,0.423191,0.598162,0.597201,0.5956,0.593362,0.590488,0.586982,0.582848,0.578089,0.572712,0.566721,0.560123,0.552925,0.323784,0.457655,0.45692,0.455695,0.453983,0.451784,0.449102,0.445939,0.442298,0.438183,0.4336,0.428552,0.423045,0.398871,0.563787,0.562881,0.561373,0.559263,0.556554,0.55325,0.549353,0.544868,0.539799,0.534153,0.527934,0.52115,0.704146,0.503004,0.108072,0.303026,0.0548749,-0.382281,10.3297,1650
A,0.97,0.03,0,0,0,0,0,0,0,0,0.32,0.635,0.045,0,0,0,0,0,0,0,0.455,0.31,0.13,0.09,0.01,0.005,0,0,0,0,-8.91316,-2.20099,-2.61378,81.5,61.25,86.3636,2.94423,1.32363,3.09287,0.250405,0.121918,0.287509,0.500405,0.349168,0.536199,0.413466,0.584416,0.583477,0.581913,0.579726,0.576919,0.573493,0.569454,0.564805,0.559551,0.553697,0.547251,0.540219,0.311366,0.440103,0.439396,0.438218,0.436571,0.434457,0.431878,0.428836,0.425334,0.421378,0.41697,0.412116,0.40682,0.424462,0.599959,0.598995,0.59739,0.595145,0.592262,0.588746,0.584599,0.579826,0.574432,0.568423,0.561806,0.554586,0.785722,0.479255,0.231114,0.237746,-0.0749595,-0.375082,10.4387,1650
A,0.975,0.025,0,0,0,0,0,0,0,0,0.355,0.585,0.055,0.005,0,0,0,0,0,0,0.44,0.395,0.11,0.03,0.025,0,0,0,0,0,-8.8413,-2.32724,-2.46355,94.5,64.6667,90.5,3.09409,1.56711,2.52521,0.267313,0.151358,0.231087,0.517023,0.389047,0.480715,0.417876,0.590649,0.5897,0.58812,0.58591,0.583072,0.57961,0.575528,0.570829,0.565519,0.559603,0.553088,0.545981,0.324127,0.458139,0.457403,0.456177,0.454463,0.452262,0.449576,0.44641,0.442765,0.438646,0.434058,0.429004,0.423492,0.383357,0.541858,0.540987,0.539537,0.53751,0.534907,0.531731,0.527986,0.523675,0.518803,0.513376,0.5074,0.50088,0.713003,0.576372,0.117104,0.136223,0.0729158,-0.602954,10.2236,1650
