id,activity,time,X,Y,Z
1637,A,14491252110000,0.1587244,-3.009372,-0.18535602
1637,A,14491292527000,0.12037488,-2.8442562,-0.15233281
1637,A,14491331750000,0.5656554,-0.9044095,-0.0031957934
1637,A,14491371791000,1.1675298,1.780057,0.19920446
1637,A,14491411828000,0.63915867,3.278884,0.29507825
1637,A,14491452538000,2.0719395,1.3592775,-0.4527374
1637,A,14491492694000,1.7662084,-1.1046792,0.3472762
1637,A,14491533190000,-1.7406421,-1.1110709,1.026915
1637,A,14491573417000,-2.3265376,-2.5811357,1.1206582
1637,A,14491613654000,-0.608266,-4.124704,0.3270362
1637,A,14491654139000,2.4000409,-0.8852348,-0.99069595
1637,A,14491694438000,3.3225598,0.67324716,-0.6359629
1637,A,14491734959000,2.0644825,-0.13741912,-0.71159667
1637,A,14491775157000,1.2591426,-0.08948222,-0.6199839
1637,A,14491815443000,1.5787219,0.47830373,-0.4346279
1637,A,14491855804000,2.9454563,-1.5659387,-0.71479243
1637,A,14491896103000,0.008522116,-5.345497,0.15978967
1637,A,14491936452000,-1.8588865,1.1302456,0.6711166
1637,A,14491976750000,-3.4546525,3.170227,0.5123922
1637,A,14492017040000,-4.446414,2.4234767,0.18961707
1637,A,14492057390000,-3.057309,1.7971011,0.113983296
1637,A,14492097675000,-1.0503508,-3.1649008,-0.31957933
1637,A,14492138016000,-0.44847634,-2.1443772,-1.3305153
1637,A,14492178281000,-3.862649,-2.8304076,-3.04133
1637,A,14492218574000,-2.9348035,-5.5841165,-1.7534252
1637,A,14492258910000,-1.2740563,-4.9918294,-0.47297743
1637,A,14492299206000,-0.026631612,-2.7441213,-0.98856544
1637,A,14492339598000,1.6788567,0.07563378,-1.1526161
1637,A,14492379878000,2.082592,0.47297743,-0.73290193
1637,A,14492420067000,-0.17576863,-1.0056096,-0.35153726
1637,A,14492460394000,-0.037284255,-1.2314457,-0.61678815
1637,A,14492500691000,1.6735305,0.58269966,-0.49641323
1637,A,14492541009000,1.2378373,3.9702406,0.46978164
1637,A,14492581305000,-1.320928,4.7329698,1.3262542
1637,A,14492621583000,0.05219796,0.22583607,1.2325109
1637,A,14492661901000,1.3827133,1.067395,1.7214674
1637,A,14492702153000,0.12144015,0.22583607,1.8855181
1637,A,14492742466000,-0.34194988,-1.4029533,0.14274544
1637,A,14492782762000,2.1315942,-0.92784536,-1.0972224
1637,A,14492823063000,4.073571,-0.37390783,-1.0705907
1637,A,14492863461000,3.657053,1.128115,-1.5137408
1637,A,14492903767000,3.6272254,-1.5446335,-2.038916
1637,A,14492944183000,0.7840346,-4.189685,-0.15765914
1637,A,14492984489000,0.036218993,-2.2445123,1.4498249
1637,A,14493024795000,0.7052051,-0.37710363,0.9864349
1637,A,14493065095000,-0.5613944,2.4309335,-0.5656554
1637,A,14493105420000,-1.8365159,-0.294013,0.50387007
1637,A,14493145731000,-3.5995286,-0.2972088,1.3390374
1637,A,14493186034000,-3.4258904,1.9057581,0.5656554
1637,A,14493226416000,-2.9635658,2.389388,1.1132014
1637,A,14493266672000,-2.2988408,-0.4910869,0.700944
1637,A,14493307347000,-1.9441077,-2.4873924,0.30679616
1637,A,14493347649000,-2.996589,-2.2253375,-0.82557994
1637,A,14493387966000,-2.6333337,-3.2959282,-1.0812434
1637,A,14493428400000,-1.2985574,-3.1393344,-0.809601
1637,A,14493468721000,0.5454154,-1.0620687,-0.9257148
1637,A,14493508946000,1.9579561,0.78936094,-1.0780476
