id,activity,time,X,Y,Z
1641,A,1219777795689727,-0.94859666,-1.4628203,-2.7401488
1641,A,1219777845189727,2.5497317,-2.4780173,-3.010726
1641,A,1219777894689727,3.3209832,-2.2937267,-2.1063166
1641,A,1219777944189727,0.076187715,-1.1112831,-1.0783362
1641,A,1219777993689727,-3.8493116,-0.17491563,-0.65329576
1641,A,1219778043189727,-3.5904524,0.37369555,-0.41787234
1641,A,1219778092689727,-1.6548669,0.2916702,-1.1688838
1641,A,1219778142189727,-0.30517694,0.025354093,-1.5012462
1641,A,1219778191689727,0.88046235,-0.26759362,-0.8567613
1641,A,1219778241189727,0.6205378,0.15638162,0.27028847
1641,A,1219778290689727,1.185128,0.9446773,1.0340831
1641,A,1219778340189727,1.5505136,1.2259071,1.9906905
1641,A,1219778389689727,2.6871507,1.4506779,2.1462193
1641,A,1219778439189727,3.2528062,1.8671963,2.2932255
1641,A,1219778488689727,1.4130945,1.9279164,2.4828427
1641,A,1219778538189727,-1.0721674,1.572118,2.8535547
1641,A,1219778587689727,-1.8700504,0.85839087,2.286834
1641,A,1219778637189727,-0.974163,0.21071011,1.0788242
1641,A,1219778686814987,-0.1389957,0.1627732,0.44179606
1641,A,1219778736440247,-1.1648453,-0.16213244,-0.14729518
1641,A,1219778786065507,-2.1278443,-0.47745073,-1.9923332
1641,A,1219778835690767,-0.07721037,-2.2021139,-4.3827868
1641,A,1219778885316027,4.1976957,-3.0990665,-3.8075438
1641,A,1219778934941287,2.8139174,-1.807966,-1.9220257
1641,A,1219778984566547,-2.2982867,-0.2526799,-1.0836626
1641,A,1219779034191807,-4.9284244,0.72949386,-0.26127848
1641,A,1219779083817067,-4.48634,0.86478245,-0.11853304
1641,A,1219779133442327,-3.4530334,0.89247936,-0.6224031
1641,A,1219779183067587,-2.2450235,0.86265194,-1.190189
1641,A,1219779232692847,0.37446174,-0.49129915,-1.5875326
1641,A,1219779282318107,3.9068787,-1.5246056,-0.8780666
1641,A,1219779331943367,3.960142,-0.25161466,0.96910197
1641,A,1219779381568627,0.36487436,1.273844,2.471125
1641,A,1219779431193887,0.07938351,1.2216461,3.0048223
1641,A,1219779480819147,4.5353847,1.1555996,1.6817639
1641,A,1219779530444407,4.5119486,1.2674524,1.1757632
1641,A,1219779580069667,0.9156161,0.91591513,1.8000082
1641,A,1219779629694927,-1.3161129,0.4109798,1.9619284
1641,A,1219779679320187,-1.5813638,0.37902188,1.210917
1641,A,1219779729017637,-1.2756329,0.48448306,0.15523992
1641,A,1219779778715087,-1.7454145,0.46211252,-0.30282378
1641,A,1219779828412537,-2.335571,-0.21113461,-1.5065726
1641,A,1219779878109987,-0.86231023,-1.64285,-3.1129913
1641,A,1219779927807437,2.373963,-2.255377,-2.7305615
1641,A,1219779977504887,1.2565007,-1.9784083,-1.3084334
1641,A,1219780027202337,-0.87722397,0.07542152,-0.4072197
1641,A,1219780076899787,-2.45275,0.9137846,-0.45409134
1641,A,1219780126597237,-2.8980305,0.8296287,-0.5382472
1641,A,1219780176294687,-2.1672592,0.4748957,-1.185928
1641,A,1219780225992137,-0.7291522,-0.07691129,-1.8740888
1641,A,1219780275689587,1.4365304,-1.0004956,-1.8240213
1641,A,1219780325387037,2.8980732,-1.0431061,-0.7012327
1641,A,1219780375084487,1.3140249,0.758256,1.2205044
1641,A,1219780424781937,0.798437,1.3803705,2.3177266
1641,A,1219780474479387,0.5182727,1.3569347,3.1177404
1641,A,1219780524176837,1.4120296,1.463461,2.653285
1641,A,1219780573874287,1.586733,1.4080673,2.3933604
1641,A,1219780623571737,0.9145511,0.9350899,2.5787165
1641,A,1219780673269187,0.06766586,0.5079189,2.483908
1641,A,1219780723014837,-0.2657619,0.21497115,1.3142476
1641,A,1219780772760487,-0.6663013,0.3481292,-0.4136113
1641,A,1219780822506137,-2.1970863,1.0043321,-1.7142992
1641,A,1219780872251787,-4.5055146,1.1183153,-2.8679805
1641,A,1219780921997437,-3.0482326,-0.7735942,-5.0784044
1641,A,1219780971743087,7.3572702,-3.991758,-5.8358073
1641,A,1219781021488737,5.180935,-3.0255632,-1.6706233
1641,A,1219781071234387,-1.269241,0.4685041,-0.17925312
1641,A,1219781120980037,-3.3060267,2.2869105,1.787225
1641,A,1219781170725687,-3.9473157,2.5798583,2.2474194
1641,A,1219781220471337,-3.815223,2.3241947,1.0937378
1641,A,1219781270216987,-2.2695243,1.2035365,-0.6117505
1641,A,1219781319962637,0.2072155,-0.7309837,-1.629078
1641,A,1219781369708287,3.1952822,-2.481213,-2.2756934
1641,A,1219781419453937,4.1103444,-1.6236752,-1.6940591
1641,A,1219781469199587,2.678629,0.12761948,-0.23890792
1641,A,1219781518945237,1.1542356,1.3345641,1.5773679
1641,A,1219781568690887,0.4745969,1.8874363,2.5094743
1641,A,1219781618436537,0.08897115,1.8608047,2.8716643
1641,A,1219781668182187,0.1475607,1.1023364,2.5552807
1641,A,1219781717927837,0.30841562,0.30445337,2.1824381
1641,A,1219781767702867,0.5523612,-0.2952905,1.3046602
1641,A,1219781817477897,0.64823496,-0.080107085,0.22022104
1641,A,1219781867252927,-0.20717236,0.16809952,-0.62666416
1641,A,1219781917027957,-1.8593975,0.4173714,-1.0197468
1641,A,1219781966802987,-3.2016306,0.10844472,-2.10099
1641,A,1219782016578017,-1.8647238,-0.9046218,-3.1939514
1641,A,1219782066353047,2.7808943,-2.1403284,-2.5643802
1641,A,1219782116128077,2.7244353,-1.5256709,-1.339326
1641,A,1219782165903107,-0.90811634,-0.19515565,-0.7161464
1641,A,1219782215678137,-2.8532891,0.46104723,-0.2932364
1641,A,1219782265453167,-2.8032217,0.34919447,-0.60855466
1641,A,1219782315228197,-1.8785722,0.42269772,-1.298846
1641,A,1219782365003227,-0.56084013,0.1989922,-1.6024464
1641,A,1219782414778257,1.6336045,-0.4838423,-1.0943153
1641,A,1219782464553287,3.7353714,-0.71926576,0.3533791
1641,A,1219782514328317,1.473815,0.97556996,2.0226486
1641,A,1219782564103347,1.8178953,1.6424255,2.230375
1641,A,1219782613878377,2.3270917,2.1090114,2.0460842
1641,A,1219782663653407,2.3601148,2.0163333,1.7499408
1641,A,1219782713428437,0.23491238,1.6307076,2.2175918
1641,A,1219782763226677,-0.3499178,1.0149847,2.3518152
1641,A,1219782813024917,-0.28174087,0.4088493,1.4292961
1641,A,1219782862823157,-0.10916803,0.94574255,0.3682928
1641,A,1219782912621397,-1.031687,1.2823662,0.05617033
1641,A,1219782962419637,-3.3773992,0.8701088,-0.3113459
1641,A,1219783012217877,-4.2977877,0.08074784,-1.8559793
1641,A,1219783062016117,-0.4873369,-2.7603123,-4.0941
1641,A,1219783111814357,5.2533727,-4.3848405,-4.3891783
1641,A,1219783161612597,4.6600204,-2.255377,-3.1364272
1641,A,1219783211410837,0.08364483,-1.1176746,-1.5150948
1641,A,1219783261209077,-2.482577,-0.81087846,-0.33052066
1641,A,1219783311007317,-2.2450233,-0.58397716,-0.3891102
1641,A,1219783360805557,-0.71956456,0.033876207,-1.0282688
1641,A,1219783410603797,0.27219662,0.53242,-1.0623573
1641,A,1219783460402037,1.4695538,0.16809952,-0.58192307
1641,A,1219783510200277,2.5571887,0.8136498,0.45884028
1641,A,1219783559998517,1.4844675,1.9193943,1.863924
1641,A,1219783609796757,0.48311898,2.8152816,2.7108092
1641,A,1219783659594997,0.6983024,3.4033077,3.2114835
1641,A,1219783709393237,0.48951057,2.981463,2.967538
1641,A,1219783759191477,-0.9230301,1.9652007,3.3840563
1641,A,1219783809006997,-1.4119865,0.58355266,3.0112138
1641,A,1219783858822517,-0.2508482,-0.6212614,1.396273
1641,A,1219783908638037,0.6695403,-0.647893,-0.057812966
1641,A,1219783958453557,0.22425973,-0.34748846,-0.8290644
1641,A,1219784008269077,-1.176563,-0.64682776,-2.3694367
1641,A,1219784058084597,-2.0490146,-1.2305926,-3.784108
1641,A,1219784107900117,0.19762813,-2.9925401,-4.413679
1641,A,1219784157715637,3.3209834,-2.9914749,-3.7084742
1641,A,1219784207531157,1.7007163,-1.8921219,-2.2511923
1641,A,1219784257346677,-1.531296,-0.9387102,-1.2040375
1641,A,1219784307162197,-2.4548802,-0.5264529,-0.6458389
1641,A,1219784356977717,-2.0234482,-0.15254506,-1.0357257
1641,A,1219784406793237,-0.4660316,0.3662387,-1.298846
1641,A,1219784456608757,1.1169513,0.40352297,-0.32412907
1641,A,1219784506424277,0.00907632,0.30764917,1.7350271
1641,A,1219784556239797,-0.48307586,0.86478245,3.051694
1641,A,1219784606055317,0.58325386,1.2536039,2.918536
1641,A,1219784655870837,6.5689745,1.716994,1.1555232
1641,A,1219784705686357,3.7236533,2.7353868,1.4026645
1641,A,1219784755501877,-0.63647395,2.4360476,2.6032176
1641,A,1219784805317397,-2.2886992,1.656274,3.4841912
1641,A,1219784855146687,-1.4343569,0.43335035,2.415731
1641,A,1219784904975977,0.46820527,0.46956936,0.75604904
1641,A,1219784954805267,0.6205381,0.90952355,-0.3592828
1641,A,1219785004634557,-2.1044083,0.90100145,-1.0080289
1641,A,1219785054463847,-4.752656,0.5729,-1.9965942
1641,A,1219785104293137,-3.2026958,-1.7046354,-4.605427
1641,A,1219785154122427,-4.277548,-3.5123892,-4.0387063
1641,A,1219785203951717,5.250177,-2.1275454,-2.7156477
1641,A,1219785253781007,7.2986803,-1.1698726,-2.177689
1641,A,1219785303610297,2.7489364,0.6389464,-0.83119494
1641,A,1219785353439587,-1.8540711,0.45572093,0.3118338
1641,A,1219785403268877,-4.0911264,0.58142215,0.6878721
1641,A,1219785453098167,-3.7055008,0.57183474,-0.30175853
1641,A,1219785502927457,-0.9965333,0.4951357,-0.048225585
1641,A,1219785552756747,-0.42022523,1.2514734,1.0234305
1641,A,1219785602586037,0.38831046,1.9875711,2.7161355
1641,A,1219785652415327,-9.904275,0.9478731,6.8504267
1641,A,1219785702244617,-10.272856,-3.4250374,6.7044854
1641,A,1219785752073907,14.832231,-4.7480955,2.6500893
1641,A,1219785801903197,-2.6391711,-1.5171489,5.699941
1641,A,1219785851732487,-2.4729898,-4.662874,2.802422
1641,A,1219785901567157,7.1506085,-3.6412861,3.745181
1641,A,1219785951401827,-0.60238546,-0.4305791,5.312185
1641,A,1219786001236497,2.5603845,-2.6655037,3.6631558
1641,A,1219786051071167,2.536949,-2.1126316,2.9057527
1641,A,1219786100905837,-0.826091,-2.658047,1.6860249
1641,A,1219786150740507,-1.9595324,-3.0564559,0.81889963
1641,A,1219786200575177,-2.3536801,-2.8817525,0.6878721
1641,A,1219786250409847,-2.6807163,-0.8939691,0.8572492
1641,A,1219786300244517,-1.2521968,0.22455855,0.64632684
1641,A,1219786350079187,0.1923018,0.10205313,0.62821734
1641,A,1219786399913857,1.9265523,-0.66174144,0.81250805
1641,A,1219786449748527,3.185695,-0.23350516,1.8468798
1641,A,1219786499583197,2.5092518,-0.8822512,2.9941697
1641,A,1219786549417867,1.7007163,-0.67345935,3.5289323
1641,A,1219786599252537,0.26900083,0.57396525,3.25729
1641,A,1219786649087207,-1.974446,2.486115,2.004539
1641,A,1219786698921877,0.023990022,4.0083776,-0.35502174
1641,A,1219786748756547,0.76754457,4.776434,-3.0245743
