SubjectID,ActivityCode,Timestamp,X,Y,Z
1604,A,696459281097344,1.947164,0.9647269,0.675196
1604,A,696459330597344,2.9410558,1.5058812,0.2235239
1604,A,696459380097344,2.4116194,0.38415778,0.6720002
1604,A,696459429597344,3.0614307,1.2374346,1.1428471
1604,A,696459479097344,1.9247935,0.12210274,0.59317064
1604,A,696459528597344,3.6963282,-0.48829377,1.3590958
1604,A,696459578097344,2.8622262,-1.2638062,0.7455035
1604,A,696459627597344,-1.5042926,-1.0869724,-1.1453409
1604,A,696459677097344,-0.44541982,-0.82811314,-1.2231052
1604,A,696459726597344,0.28002527,-0.9783154,-4.468966
1604,A,696459776097344,-3.8756156,-1.6643167,0.04455655
1604,A,696459825597344,2.43075,-0.06215898,0.36839694
1604,A,696459875097344,1.1247357,0.55462915,0.010468087
1604,A,696459924597344,1.6349974,0.7080272,0.09781977
1604,A,696459974097344,1.2973086,1.0861961,0.16493143
1604,A,696460023597344,-0.06196883,-0.098377965,0.17558408
1604,A,696460073097344,0.7486974,1.3354679,0.12019032
1604,A,696460122597344,0.63045305,0.9562338,0.2853063
1604,A,696460172218644,1.6999786,1.5474555,1.2653496
1604,A,696460221839944,0.04775341,2.0694351,1.3015686
1604,A,696460271461244,1.1598895,1.5921967,1.702108
1604,A,696460321082544,0.008317319,0.9562479,1.0906448
1604,A,696460370703844,0.07862477,-1.3958559,0.8605478
1604,A,696460420325144,0.5334927,-2.2832212,0.4078104
1604,A,696460469946444,-3.0170336,-2.4525983,0.5814485
1604,A,696460519567744,-4.7704587,-1.7569805,0.8381772
1604,A,696460569189044,-3.6316912,-0.6001034,0.7167371
1604,A,696460618810344,-1.2870442,0.2414555,0.04348995
1604,A,696460668431644,-1.161343,-0.42113897,-0.4337485
1604,A,696460718052944,-1.5704045,0.32774192,-0.7000646
1604,A,696460767674244,-1.1634736,-0.55429703,-0.71284777
1604,A,696460817295544,-0.9738565,-0.904769,-0.766111
1604,A,696460866916844,-1.7461811,1.8936859,-1.1069962
1604,A,696460916538144,-0.069454975,3.3871868,-1.4159229
1604,A,696460966159444,4.0296826,4.2649646,-3.4740138
1604,A,696461015780744,0.75292915,1.9959513,-1.9698603
1604,A,696461065402044,-0.3229879,0.06462693,-1.412727
1604,A,696461115023344,1.2525382,-2.8797638,-0.8278969
