SubjectID,ActivityCode,Timestamp,X,Y,Z
1613,A,616433233702552,0.80310845,0.08131084,0.14566053
1613,A,616433283649893,0.39830795,0.35614905,0.021024592
1613,A,616433333599716,-0.741525,0.5883767,-0.08656712
1613,A,616433383299792,-0.6179543,0.3731933,0.25538278
1613,A,616433433249374,-0.0075577847,0.11433403,0.5440694
1613,A,616433483202612,-0.00649252,-0.13813363,0.60585475
1613,A,616433533157758,0.09257707,0.10687718,0.79547185
1613,A,616433583105176,0.31202155,0.2858416,0.7454044
1613,A,616433633057619,0.31841314,0.41367334,0.5621789
1613,A,616433683012578,0.36528477,0.37425855,0.3022544
1613,A,616433732968956,0.72214836,0.11113824,0.23727328
1613,A,616433782926114,0.47709972,-0.04113066,0.13819702
1613,A,616433832883712,-0.18869056,-0.11250337,-0.014135793
1613,A,616433882841581,-0.17484212,-0.638744,-0.18883915
1613,A,616433932799648,-0.2142569,-0.35325313,-0.12918435
1613,A,616433982757858,-0.3399581,-0.27761936,-0.34862882
1613,A,616434032714121,-0.13116628,-0.304251,-0.4093489
1613,A,616434082671550,-0.00013875069,-0.15085289,-0.2985614
1613,A,616434132629609,0.17349935,0.08563581,-0.26127714
1613,A,616434182588031,-0.0704462,0.050482083,-0.34223723
1613,A,616434232538884,-0.123709425,0.00041465418,-0.2591466
1613,A,616434282485989,-0.0406188,-0.30212045,-0.22079709
1613,A,616434332431402,-0.98765165,-0.29251122,-0.27086693
1613,A,616434382394885,-0.80549145,-0.25948802,0.09451878
1613,A,616434432367423,-0.049153697,-0.29570702,0.38320544
1613,A,616434482322990,-0.113069564,-0.15615737,0.42262024
1613,A,616434532272430,-0.10774324,0.31362423,0.4322076
1613,A,616434582226650,0.08933068,0.6704878,0.46629608
1613,A,616434632183342,0.1724213,0.7013805,0.34485593
1613,A,616434682141333,0.22888032,0.49045813,0.15097779
1613,A,616434732094835,0.3492552,0.22307676,0.055104
1613,A,616434782062807,0.38653946,0.007893343,-0.13238254
1613,A,616434832037984,-0.07365478,-0.114612065,-0.39337233
1613,A,616434882016724,-0.44863158,-0.5545599,-0.54357517
1613,A,616434931997133,0.049912166,-0.35748595,-0.38698128
1613,A,616434981978268,-0.35701886,-0.18065207,-0.56488043
1613,A,616435031959606,-0.6105518,0.0004428837,-0.5659457
1613,A,616435081940983,-0.7234698,-0.04855928,-0.4519624
1613,A,616435131922196,-0.87580264,-0.06453825,-0.43172237
1613,A,616435181903204,-1.2912557,-0.1859784,-0.3976339
1613,A,616435231865179,-1.1570325,-0.19343524,-0.3017601
1613,A,616435281817611,-1.4915254,-0.01979714,-0.257019
1613,A,616435331772424,-2.4055223,-0.018731875,-0.5212046
1613,A,616435381740309,-3.3365633,-0.4277934,-1.2029738
1613,A,616435431714737,-3.1852975,-1.0158167,-1.560903
1613,A,616435481692290,-1.358369,-2.0331442,-1.6759515
1613,A,616435531671335,-0.64144605,-1.762567,-0.082315914
1613,A,616435581640791,0.03180107,-0.29356745,1.0543213
1613,A,616435631615649,-0.1247928,0.44359556,0.7741567
1613,A,616435681593140,0.10210852,0.66517055,0.003970507
1613,A,616435731571806,0.17454651,0.44998714,-0.7662157
1613,A,616435781550936,-0.17805602,0.23373845,-1.1284056
1613,A,616435831530281,-0.94078535,-0.21047682,-1.5332061
1613,A,616435881509556,-1.9751571,-0.7857196,-2.3012617
1613,A,616435931488707,-3.2406912,-1.5708195,-2.919115
1613,A,616435981467661,-2.7080598,-2.0917325,-3.4208548
1613,A,616436031446412,-1.0739442,-2.0714924,-4.02486
1613,A,616436081416580,-1.4755489,-0.2541513,-3.803285
1613,A,616436131379257,-3.3046079,1.0113828,-2.2629125
1613,A,616436181338204,-3.7381706,0.49472958,-1.0059004
1613,A,616436231287634,-2.479028,-0.11140589,-0.8333276
1613,A,616436281232814,-0.51361513,-0.38198304,-1.5779474
1613,A,616436331192633,1.7692466,-0.651495,-2.201127
1613,A,616436381162720,2.472321,-0.71328026,-1.8826131
1613,A,616436431137201,-0.24516848,-0.12525432,0.19784836
1613,A,616436481113813,-0.41348025,-0.92526793,1.8042672
1613,A,616436531091423,2.8057468,-1.0200727,2.2942882
1613,A,616436581065334,4.521888,1.278768,2.2186544
1613,A,616436631041505,2.227308,2.7754645,2.8674004
1613,A,616436681018547,-1.3413277,2.3450975,3.687654
1613,A,616436730995985,-2.4811606,1.6675894,3.5001676
1613,A,616436780973537,-1.3019129,1.2947469,2.2069366
1613,A,616436830951072,0.046711843,1.0145824,0.85298544
1613,A,616436880928508,0.19371833,0.4798196,-0.232519
1613,A,616436930905762,-0.36128443,-0.1252506,-1.5129669
1613,A,616436980882808,-0.39004657,-1.0467043,-3.4368343
1613,A,616437030859676,1.1130415,-2.4869418,-5.1167564
1613,A,616437080836385,3.6441052,-2.8384714,-4.871746
1613,A,616437130812895,1.9130507,-0.50980335,-2.2693055
1613,A,616437180789213,-1.7322843,0.68009704,0.45990208
1613,A,616437230592811,-3.8447037,0.3701051,1.7275667
1613,A,616437280536726,-3.7115455,-0.2019419,0.97016376
1613,A,616437330475422,-1.3796817,-0.5854371,-0.616015
1613,A,616437380422493,1.032077,-0.8996901,-1.6727573
1613,A,616437430384603,2.6619315,-1.2746632,-2.2693055
1613,A,616437480354293,1.7117156,-0.31166413,-1.4629002
1613,A,616437530327762,-0.8087,1.0305691,0.80291724
1613,A,616437580302746,-0.79591686,0.6385517,2.312397
1613,A,616437630278617,1.5934691,1.2766489,2.2463503
1613,A,616437680254863,1.7021261,2.0990329,1.7520676
1613,A,616437730231228,-0.10988868,1.9232644,1.9033351
1613,A,616437780207570,-1.6119115,1.3799795,2.3166578
1613,A,616437830183813,-1.4531871,1.1179245,2.2761776
1613,A,616437880159873,-0.6734136,0.78236616,1.7723076
1613,A,616437930135767,-0.6212156,0.36691302,1.0777552
1613,A,616437980111493,-0.7597,-0.115651764,-0.14516838
1613,A,616438030087046,-0.38366163,-0.73030937,-2.1563876
1613,A,616438080043170,0.85950196,-1.8541633,-4.3668113
1613,A,616438129997466,3.240368,-3.105849,-4.9516416
1613,A,616438179950926,1.8118467,-1.2629389,-2.8317654
1613,A,616438229896255,-2.3267055,0.7408235,-0.12173282
1613,A,616438279837642,-4.194114,0.795152,1.3621805
1613,A,616438329775035,-3.658286,0.38928625,0.98401165
1613,A,616438379721886,-1.2742243,0.022835275,-0.5020322
1613,A,616438429683855,0.87974036,-0.44694635,-1.6365389
1613,A,616438479653418,2.115447,-1.0434945,-2.253327
1613,A,616438529626746,1.756453,-0.75161195,-1.7846106
1613,A,616438579601887,-0.18978511,0.39780834,0.10090744
1613,A,616438629577812,0.22353749,-0.12097542,1.504926
1613,A,616438679554104,2.6001425,0.47876844,1.7691115
1613,A,616438729530391,3.081642,2.0468376,1.5209049
1613,A,616438779506590,0.40782824,2.4218109,2.129171
1613,A,616438829482640,-2.2169833,1.758151,2.922793
1613,A,616438879458552,-2.3085961,1.048685,2.8961613
1613,A,616438929434299,-0.5786066,0.60127383,2.000274
1613,A,616438979409878,0.5345947,0.28595558,0.9424663
1613,A,616439029385304,0.35030395,-0.0826259,-0.30921936
1613,A,616439079360585,0.029659359,-0.7015445,-1.923095
1613,A,616439129335704,0.5090284,-1.7103499,-2.946814
1613,A,616439179310695,1.5540527,-2.0192766,-2.741218
1613,A,616439229185258,1.043791,-0.6546729,-1.7505221
1613,A,616439279130553,-1.2657038,0.21138974,-0.4924451
1613,A,616439329090981,-3.3440347,0.096341185,0.35337484
1613,A,616439379058802,-1.8590561,-0.3500046,-0.34969968
1613,A,616439429030264,0.3364539,-0.56731856,-1.607777
1613,A,616439479003531,2.1388814,-1.028578,-2.360919
1613,A,616439528977654,2.4169154,-1.0189906,-2.0242953
1613,A,616439578952153,-0.6169577,0.43829107,-0.03438141
1613,A,616439628926742,-1.3732955,0.16984443,1.4782941
1613,A,616439678901326,1.5966617,0.64921343,1.469772
1613,A,616439728875804,2.484027,2.0223393,1.4154434
1613,A,616439778850169,-0.23559308,2.1469753,2.4104004
1613,A,616439828824422,-2.227639,1.423663,3.1560853
1613,A,616439878798642,-1.6928761,0.83670235,2.836506
1613,A,616439928772721,-0.16528696,0.73124117,1.8277005
1613,A,616439978746724,0.22673035,0.62045366,0.84765726
1613,A,616440028720470,-0.30909765,0.1528026,-0.3422431
1613,A,616440078694094,-0.6798097,-0.39687386,-1.9177692
1613,A,616440128667546,0.22673035,-1.5079447,-3.0906253
1613,A,616440178640808,1.8629766,-2.258956,-3.2450886
1613,A,616440228490883,1.691469,-0.95400715,-2.4045951
1613,A,616440278434490,-0.8087067,0.11232255,-0.889789
1613,A,616440328384742,-2.4758456,-0.013378656,0.17227963
1613,A,616440378346680,-1.5490655,-0.4373539,-0.31135044
1613,A,616440428314502,0.12126917,-0.69088686,-1.4948592
1613,A,616440478285268,1.619031,-1.1638643,-2.214978
1613,A,616440528257511,1.2973211,-0.69301736,-1.8826154
1613,A,616440578230373,-1.7866194,0.9581425,0.059361596
1613,A,616440628203531,-1.4073852,0.061189853,1.3366137
1613,A,616440678176799,1.8661723,0.3828997,1.5006644
1613,A,616440728150048,1.8906734,2.0777354,1.624235
1613,A,616440778123235,-0.5061716,2.136325,2.8152006
1613,A,616440828096374,-1.8366868,1.3160714,3.6812606
1613,A,616440878069339,-1.1815492,0.7781128,3.3307886
1613,A,616440928042149,0.34923336,0.4521459,2.2314353
1613,A,616440978014873,0.8286024,0.120848656,1.1565834
1613,A,616441027987448,0.2554901,-0.101791605,-0.1749971
1613,A,616441077959907,-0.4635634,-0.42456672,-1.7952644
1613,A,616441127932245,-0.7053784,-1.1201844,-3.039493
1613,A,616441177904560,0.36201653,-1.9116759,-3.3590724
1613,A,616441227779685,0.9084972,-1.0189843,-2.8125918
1613,A,616441277722229,-0.31762218,0.44681957,-1.6983253
1613,A,616441327670802,-1.0451977,0.19541717,-0.61388606
1613,A,616441377631484,-1.005783,-0.5811606,-0.29537198
1613,A,616441427598185,-0.64785415,-0.884761,-0.6479745
1613,A,616441477567928,0.531392,-0.9912847,-1.2807418
1613,A,616441527539156,1.2951865,-0.84534353,-1.5364053
1613,A,616441577511079,-0.3858007,0.7909027,-0.34650496
1613,A,616441627483295,-1.1410732,0.3125989,1.1192989
1613,A,616441677455625,1.5178268,-0.1571827,1.699868
1613,A,616441727427981,2.4786954,1.2351179,1.6199732
1613,A,616441777400241,0.2853159,2.1970518,2.3145256
1613,A,616441827372419,-1.6790317,1.6899859,3.2551541
1613,A,616441877344558,-1.675836,1.0678715,3.355289
1613,A,616441927316564,-0.5157629,0.91127753,2.4711194
1613,A,616441977288424,-0.16742149,1.0433704,1.3802887
1613,A,616442027260247,-0.5338709,0.5810429,0.04444736
1613,A,616442077231924,-0.6073741,-0.13694534,-1.794199
1613,A,616442127203459,0.08291725,-1.038159,-3.6786518
1613,A,616442177174884,0.93299824,-1.9297854,-4.3955746
1613,A,616442227126437,0.78918755,-1.227776,-3.3675947
1613,A,616442277067984,-0.6787468,0.2838341,-1.3020469
1613,A,616442327024569,-1.9027356,0.22950563,0.25110865
1613,A,616442376989310,-2.2819698,-0.16144642,0.54512167
1613,A,616442426938010,-1.4840868,-0.07942106,-0.34437415
1613,A,616442476887555,0.2522943,-0.24347177,-1.9369445
1613,A,616442526837078,2.0334165,-0.977439,-3.054407
1613,A,616442576786715,1.4336689,-0.1529179,-2.2384148
1613,A,616442626736446,-0.4134997,0.5661356,0.25643444
1613,A,616442676698519,0.30661905,0.25614363,2.0024028
1613,A,616442726666117,1.3942541,1.0817236,2.700151
1613,A,616442776636569,0.9159503,1.780537,3.1464968
1613,A,616442826608291,-0.305908,1.3086249,3.4884467
1613,A,616442876580633,-0.7980602,0.67798835,3.263676
1613,A,616442926553208,-0.049179263,0.23164254,2.4349003
1613,A,616442976525837,0.6389816,0.10487608,1.3962674
1613,A,616443026498447,0.71035427,-0.03999988,0.35230824
1613,A,616443076470977,0.2725306,-0.20511587,-0.8407879
1613,A,616443126443427,-0.08113799,-0.6290898,-2.2203057
1613,A,616443176415773,0.18198232,-1.5388256,-3.079974
1613,A,616443226368765,0.3023572,-1.7263122,-2.8552032
1613,A,616443276309932,-1.0100486,-0.07089122,-1.6194965
1613,A,616443326257976,-2.453482,0.7738635,-0.384855
1613,A,616443376211277,-2.506745,0.606617,-0.064210415
1613,A,616443426174484,-1.519245,0.39143354,-0.66821533
1613,A,616443476142644,-0.5338754,0.21779545,-1.496991
1613,A,616443526113261,0.0019526297,-0.2573125,-2.140411
1613,A,616443576085070,0.74124616,-0.646134,-2.3385499
1613,A,616443626057440,0.7795957,-0.012301673,-1.1390622
1613,A,616443676030000,0.8562947,-0.51404124,0.62608093
1613,A,616443726002632,1.3548385,0.5842464,2.2836323
1613,A,616443775975279,0.8232715,1.7581679,3.542775
1613,A,616443825947811,-0.02680951,1.1413797,4.1094956
1613,A,616443875920356,-0.22814448,0.32006082,3.7430446
1613,A,616443925892792,0.46001634,-0.097522825,2.7661972
1613,A,616443975865080,1.1098276,-0.15930817,1.6487348
1613,A,616444025837222,0.98838747,-0.09006598,0.6122325
1613,A,616444075809189,0.32579303,-0.1284155,-0.47859827
1613,A,616444125781047,-0.25584137,-0.42882007,-1.8325493
1613,A,616444175752790,-0.08966011,-1.2064631,-3.0299065
1613,A,616444225689371,0.20434915,-1.6794341,-3.1651957
1613,A,616444275631485,-0.5200307,-0.728153,-2.2863526
1613,A,616444325577325,-2.221258,0.7493688,-0.95690256
1613,A,616444375536458,-2.9072883,0.8537647,-0.13984472
1613,A,616444425505736,-2.3735907,0.617276,-0.39444292
1613,A,616444475476593,-1.0345534,0.56401277,-1.3893999
1613,A,616444525448204,0.13191116,0.18158284,-2.1382809
1613,A,616444575420112,1.021407,-0.47994637,-2.1382809
1613,A,616444625392113,0.8488341,-0.0059036952,-0.7417191
1613,A,616444675364185,1.0267333,-0.5523844,0.9030492
1613,A,616444725336191,2.253918,-0.18167232,1.9715093
1613,A,616444775308098,1.9119688,0.90383077,2.8791146
1613,A,616444825279867,0.7423085,0.85695916,3.6471703
