"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0,0.025,0.045,0.015,0.14,0.425,0.27,0.05,0.015,0.015,0.8,0.145,0.015,0.035,0.005,0,0,0,0,0,0.03,0.215,0.655,0.06,0.015,0.025,0,0,0,0,8.8469,-3.74751,1.04708,45.3488,41.5556,45.9524,2.32854,1.68613,1.37387,0.233705,0.198381,0.141953,0.483431,0.4454,0.376766,0.435778,0.615953,0.614963,0.613315,0.611011,0.608052,0.604441,0.600184,0.595284,0.589746,0.583577,0.576783,0.569371,0.424559,0.600096,0.599132,0.597526,0.595281,0.592398,0.588881,0.584733,0.579959,0.574564,0.568554,0.561934,0.554714,0.337285,0.476738,0.475972,0.474697,0.472913,0.470622,0.467828,0.464533,0.46074,0.456454,0.451679,0.446421,0.440684,-0.857552,0.326414,-0.24371,-0.513282,-0.344183,0.238056,10.3862,1615
A,0,0,0,0.015,0.185,0.375,0.36,0.065,0,0,0.77,0.23,0,0,0,0,0,0,0,0,0,0.095,0.85,0.055,0,0,0,0,0,0,9.3471,-3.34042,1.1874,54.2857,55.7143,44.3182,1.71221,0.768596,0.812517,0.146201,0.0685251,0.0670453,0.382362,0.261773,0.258931,0.375041,0.530104,0.529252,0.527834,0.52585,0.523303,0.520196,0.516532,0.512315,0.507549,0.50224,0.496393,0.490014,0.264464,0.373808,0.373208,0.372207,0.370809,0.369013,0.366822,0.364238,0.361264,0.357904,0.35416,0.350037,0.345539,0.200077,0.2828,0.282346,0.281589,0.280531,0.279172,0.277515,0.27556,0.27331,0.270768,0.267936,0.264816,0.261413,-0.958935,0.759971,-0.809221,-0.35233,-0.0223994,-0.337817,10.0959,1615
A,0,0,0,0.01,0.255,0.325,0.37,0.04,0,0,0.865,0.135,0,0,0,0,0,0,0,0,0,0.015,0.965,0.02,0,0,0,0,0,0,9.24579,-3.54925,1.21424,45.6098,52.4324,44.5455,1.82002,0.706466,0.606045,0.149176,0.0612471,0.0502834,0.386232,0.247482,0.22424,0.38897,0.549793,0.548909,0.547438,0.545381,0.54274,0.539517,0.535717,0.531343,0.526401,0.520894,0.51483,0.508214,0.265092,0.374696,0.374094,0.373091,0.371689,0.369889,0.367693,0.365103,0.362122,0.358754,0.355001,0.350868,0.346359,0.178543,0.252363,0.251957,0.251282,0.250338,0.249125,0.247646,0.245902,0.243894,0.241626,0.239098,0.236314,0.233278,-0.969287,0.851019,-0.889339,-0.419808,0.086564,-0.425927,10.0456,1615
A,0,0,0.135,0.11,0.19,0.205,0.265,0.085,0.01,0,0.57,0.205,0.125,0.1,0,0,0,0,0,0,0,0.06,0.615,0.075,0.115,0.095,0.035,0.005,0,0,7.89144,-2.15002,3.02366,51.0526,41.4894,41.7391,3.16856,2.27234,2.56257,0.265676,0.202639,0.221913,0.515438,0.450154,0.471076,0.409485,0.578789,0.57786,0.576311,0.574145,0.571365,0.567972,0.563972,0.559367,0.554164,0.548367,0.541983,0.535018,0.364338,0.514976,0.514149,0.512771,0.510844,0.50837,0.505351,0.501792,0.497695,0.493065,0.487907,0.482227,0.476031,0.351351,0.49662,0.495822,0.494493,0.492635,0.490249,0.487338,0.483906,0.479955,0.47549,0.470516,0.465038,0.459063,-0.800826,0.412169,0.00579175,-0.75315,-0.692184,0.732893,10.0941,1615
A,0,0,0,0.06,0.235,0.275,0.325,0.105,0,0,0.75,0.24,0.01,0,0,0,0,0,0,0,0,0.055,0.78,0.135,0.005,0.025,0,0,0,0,9.19089,-3.33976,1.69,50,50,42.8889,2.09629,1.01266,1.0037,0.175441,0.0952671,0.109071,0.418856,0.308654,0.33026,0.390851,0.552451,0.551563,0.550085,0.548018,0.545364,0.542126,0.538307,0.533912,0.528945,0.523412,0.517319,0.510671,0.305136,0.431296,0.430604,0.42945,0.427836,0.425764,0.423236,0.420255,0.416824,0.412946,0.408626,0.403869,0.398679,0.3007,0.425026,0.424343,0.423206,0.421615,0.419573,0.417082,0.414144,0.410763,0.406942,0.402685,0.397997,0.392883,-0.933464,0.672978,-0.665307,-0.391071,-0.228224,0.0779546,10.1591,1615
A,0,0,0,0.03,0.23,0.325,0.31,0.105,0,0,0.755,0.245,0,0,0,0,0,0,0,0,0,0.11,0.775,0.115,0,0,0,0,0,0,9.3383,-3.3202,1.22912,47.25,46.25,42.6667,2.06882,0.826504,0.860719,0.169262,0.073695,0.0706425,0.411415,0.271468,0.265787,0.398216,0.562861,0.561957,0.560451,0.558345,0.555641,0.552342,0.548451,0.543974,0.538913,0.533276,0.527068,0.520295,0.274959,0.388642,0.388018,0.386978,0.385524,0.383657,0.381379,0.378692,0.375601,0.372107,0.368214,0.363927,0.359251,0.222787,0.314899,0.314393,0.313551,0.312373,0.31086,0.309014,0.306838,0.304332,0.301501,0.298347,0.294874,0.291085,-0.948356,0.75862,-0.809094,-0.324577,0.0442161,-0.363764,10.1045,1615
A,0,0,0,0.04,0.255,0.26,0.325,0.115,0.005,0,0.775,0.225,0,0,0,0,0,0,0,0,0,0.17,0.765,0.065,0,0,0,0,0,0,9.39439,-3.27902,1.00871,51.3158,49.7368,41.0638,2.20613,0.796275,0.886235,0.182878,0.0721429,0.072977,0.427643,0.268594,0.270143,0.394387,0.557448,0.556553,0.555061,0.552975,0.550297,0.54703,0.543177,0.538742,0.533731,0.528147,0.521999,0.515291,0.26883,0.37998,0.379369,0.378352,0.376931,0.375105,0.372878,0.370252,0.367229,0.363813,0.360007,0.355816,0.351243,0.222744,0.314839,0.314333,0.31349,0.312312,0.3108,0.308955,0.306778,0.304274,0.301443,0.29829,0.294817,0.291029,-0.949961,0.641211,-0.709676,-0.372354,-0.172228,-0.198907,10.1258,1615
A,0,0,0,0.045,0.23,0.285,0.345,0.095,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0.145,0.79,0.065,0,0,0,0,0,0,9.35554,-3.23681,1.06212,54,48.5,40.2083,2.09584,0.863394,0.784523,0.175432,0.0753912,0.0656264,0.418846,0.274575,0.256176,0.395682,0.559279,0.55838,0.556884,0.554791,0.552104,0.548826,0.54496,0.540511,0.535483,0.529881,0.523713,0.516983,0.274836,0.388468,0.387844,0.386805,0.385351,0.383485,0.381208,0.378523,0.375433,0.37194,0.368049,0.363765,0.35909,0.215125,0.304069,0.303581,0.302767,0.301629,0.300169,0.298386,0.296285,0.293866,0.291132,0.288086,0.284733,0.281074,-0.942578,0.723628,-0.785781,-0.305656,-0.0250809,-0.342784,10.0745,1615
A,0,0,0,0.035,0.23,0.255,0.38,0.1,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0.085,0.88,0.035,0,0,0,0,0,0,9.42528,-3.33208,1.09474,53.8889,46.3415,41.9565,2.06101,0.707654,0.733278,0.169997,0.0629245,0.0597686,0.412307,0.250847,0.244476,0.393009,0.5555,0.554608,0.553122,0.551043,0.548374,0.545118,0.541279,0.53686,0.531866,0.526302,0.520175,0.51349,0.265245,0.374913,0.374311,0.373307,0.371905,0.370103,0.367906,0.365315,0.362332,0.358961,0.355206,0.351071,0.34656,0.194899,0.275481,0.275038,0.274301,0.273271,0.271947,0.270332,0.268428,0.266237,0.26376,0.261001,0.257962,0.254648,-0.955462,0.770508,-0.816686,-0.302603,0.0234532,-0.329549,10.1519,1615
A,0,0,0.02,0.03,0.22,0.24,0.34,0.15,0,0,0.685,0.26,0.05,0.005,0,0,0,0,0,0,0,0.255,0.615,0.09,0.015,0.015,0.01,0,0,0,9.53703,-3.06862,1.31891,53.1429,51.5789,41.9565,2.39154,1.28338,1.28326,0.201237,0.115416,0.133825,0.448595,0.33973,0.365821,0.391109,0.552815,0.551927,0.550448,0.548379,0.545724,0.542483,0.538662,0.534264,0.529294,0.523758,0.51766,0.511008,0.295483,0.417653,0.416982,0.415864,0.414302,0.412295,0.409847,0.40696,0.403638,0.399883,0.3957,0.391093,0.386068,0.308526,0.436088,0.435388,0.434221,0.432589,0.430494,0.427938,0.424924,0.421455,0.417534,0.413167,0.408356,0.403109,-0.911198,0.515354,-0.401611,-0.485454,-0.138612,0.267774,10.4572,1615
