"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.045,0.05,0.195,0.3,0.25,0.09,0.04,0.015,0.01,0.005,0.945,0.055,0,0,0,0,0,0,0,0,0.17,0.285,0.34,0.135,0.055,0.015,0,0,0,0,4.28935,-8.64246,0.1942,60.3125,80.8696,65,2.933,3.77683,2.3945,0.280239,0.311979,0.220403,0.529376,0.558551,0.469471,0.427487,0.604234,0.603263,0.601646,0.599385,0.596482,0.592941,0.588764,0.583958,0.578525,0.572474,0.565809,0.558538,0.445224,0.629304,0.628293,0.62661,0.624255,0.621232,0.617543,0.613193,0.608187,0.602529,0.596226,0.589285,0.581713,0.382982,0.541328,0.540458,0.53901,0.536984,0.534384,0.531211,0.527469,0.523163,0.518296,0.512874,0.506903,0.50039,-0.701121,-0.194532,-0.200178,-0.152169,-0.354642,-0.319067,10.8827,1638
A,0.06,0.04,0.14,0.305,0.245,0.11,0.08,0.02,0,0,0.975,0.025,0,0,0,0,0,0,0,0,0.2,0.31,0.295,0.13,0.06,0.005,0,0,0,0,4.62402,-8.42325,0.000646663,65.1724,71.1538,63.4483,3.00858,3.46414,2.36814,0.283976,0.293597,0.209828,0.532894,0.541846,0.45807,0.417868,0.590639,0.58969,0.588109,0.585899,0.583062,0.5796,0.575517,0.570819,0.565509,0.559593,0.553078,0.545971,0.443799,0.62729,0.626283,0.624604,0.622257,0.619243,0.615567,0.611231,0.606241,0.600601,0.594318,0.587399,0.579851,0.384526,0.543511,0.542637,0.541183,0.539149,0.536538,0.533353,0.529596,0.525272,0.520386,0.514942,0.508947,0.502407,-0.717079,-0.206247,-0.189541,-0.137571,-0.314782,-0.428253,10.864,1638
A,0.05,0.05,0.17,0.29,0.185,0.155,0.075,0.01,0.015,0,0.975,0.025,0,0,0,0,0,0,0,0,0.195,0.31,0.245,0.14,0.08,0.03,0,0,0,0,4.65126,-8.6681,0.294959,65.7143,74.2308,65.5172,3.22104,3.42834,2.80342,0.291893,0.294168,0.252709,0.540272,0.542372,0.502702,0.435733,0.615889,0.6149,0.613252,0.610947,0.607989,0.604379,0.600122,0.595222,0.589685,0.583517,0.576723,0.569312,0.441292,0.623747,0.622745,0.621076,0.618742,0.615746,0.61209,0.607779,0.602816,0.597209,0.590961,0.584081,0.576576,0.416084,0.588117,0.587172,0.585598,0.583398,0.580572,0.577125,0.57306,0.568382,0.563094,0.557204,0.550717,0.54364,-0.744115,-0.106832,-0.272657,-0.243124,-0.254485,-0.460328,11.1355,1638
A,0.05,0.055,0.13,0.265,0.28,0.115,0.075,0.03,0,0,0.97,0.03,0,0,0,0,0,0,0,0,0.17,0.4,0.26,0.085,0.055,0.02,0.01,0,0,0,4.85442,-8.20909,0.0465233,74,76.8,64.1379,3.04149,3.43566,2.48569,0.282861,0.290228,0.236535,0.531847,0.538728,0.486349,0.429675,0.607326,0.606351,0.604726,0.602453,0.599535,0.595976,0.591778,0.586946,0.581486,0.575404,0.568705,0.561397,0.429075,0.606479,0.605505,0.603882,0.601613,0.598699,0.595145,0.590953,0.586128,0.580675,0.574601,0.567912,0.560614,0.418179,0.591078,0.590128,0.588547,0.586335,0.583496,0.580031,0.575946,0.571243,0.565929,0.560009,0.55349,0.546377,-0.738429,-0.0348769,-0.213826,-0.169359,-0.0717255,-0.450369,10.8815,1638
A,0.045,0.03,0.155,0.285,0.24,0.105,0.055,0.06,0.01,0.015,0.93,0.07,0,0,0,0,0,0,0,0,0.195,0.285,0.295,0.145,0.06,0.015,0.005,0,0,0,5.26088,-8.308,0.108554,70.7407,65.3333,60.3125,3.48038,3.94418,2.73273,0.333163,0.33178,0.254692,0.577203,0.576003,0.504671,0.45344,0.640917,0.639888,0.638173,0.635775,0.632696,0.628939,0.624509,0.61941,0.613648,0.607229,0.60016,0.592448,0.451115,0.637631,0.636607,0.634901,0.632515,0.629451,0.625714,0.621307,0.616234,0.610502,0.604115,0.597082,0.58941,0.421496,0.595767,0.59481,0.593215,0.590986,0.588124,0.584632,0.580514,0.575775,0.570419,0.564452,0.55788,0.550711,-0.688261,-0.192521,-0.195825,-0.120808,-0.322353,-0.345029,11.4406,1638
A,0.055,0.035,0.175,0.28,0.21,0.125,0.035,0.05,0.02,0.015,0.94,0.06,0,0,0,0,0,0,0,0,0.2,0.34,0.21,0.145,0.055,0.03,0.02,0,0,0,5.01947,-8.49486,0.160634,66.6667,67.2414,64.3333,3.50273,3.92641,3.07002,0.330533,0.331878,0.286546,0.57492,0.576088,0.5353,0.455423,0.64372,0.642686,0.640964,0.638555,0.635463,0.63169,0.62724,0.622119,0.616332,0.609885,0.602785,0.595039,0.444595,0.628416,0.627407,0.625725,0.623374,0.620355,0.616672,0.612328,0.607329,0.601679,0.595385,0.588454,0.580892,0.437646,0.618594,0.6176,0.615945,0.61363,0.610658,0.607033,0.602757,0.597836,0.592274,0.586079,0.579256,0.571812,-0.7101,-0.189275,-0.210828,-0.211042,-0.320513,-0.364551,11.4915,1638
A,0.065,0.015,0.19,0.29,0.21,0.11,0.05,0.035,0.02,0.015,0.935,0.065,0,0,0,0,0,0,0,0,0.205,0.3,0.26,0.12,0.065,0.025,0.015,0.01,0,0,4.97826,-8.44659,0.223276,53.8889,64.6429,68.5714,3.41723,3.70853,3.10285,0.3253,0.326776,0.296361,0.570351,0.571643,0.544391,0.451162,0.637698,0.636673,0.634967,0.632581,0.629517,0.625779,0.621372,0.616299,0.610565,0.604179,0.597145,0.589471,0.447998,0.633225,0.632208,0.630513,0.628144,0.625102,0.62139,0.617014,0.611976,0.606283,0.599941,0.592956,0.585337,0.434683,0.614405,0.613418,0.611774,0.609475,0.606523,0.602922,0.598675,0.593788,0.588264,0.58211,0.575333,0.56794,-0.741063,-0.16705,-0.277123,-0.297048,-0.304134,-0.480815,11.3722,1638
A,0.055,0.05,0.12,0.24,0.225,0.18,0.08,0.05,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0.19,0.305,0.255,0.135,0.09,0.025,0,0,0,0,5.32,-8.17397,0.377623,73.8462,73.0769,68.9286,3.30534,3.74832,2.68297,0.300292,0.322275,0.238633,0.547989,0.567692,0.488501,0.443152,0.626376,0.625369,0.623694,0.62135,0.618341,0.614669,0.61034,0.605357,0.599725,0.593452,0.586543,0.579006,0.453009,0.640308,0.639279,0.637566,0.63517,0.632094,0.628341,0.623915,0.618821,0.613065,0.606652,0.599589,0.591884,0.403867,0.570849,0.569931,0.568404,0.566268,0.563526,0.56018,0.556234,0.551693,0.546561,0.540843,0.534547,0.527678,-0.742575,-0.093615,-0.353315,-0.197429,-0.291166,-0.529348,11.103,1638
A,0.045,0.045,0.16,0.27,0.185,0.13,0.115,0.035,0.01,0.005,0.955,0.045,0,0,0,0,0,0,0,0,0.18,0.36,0.225,0.135,0.075,0.025,0,0,0,0,5.34565,-8.03057,0.226952,73.0769,72.8,64.3333,3.44628,3.66308,2.59602,0.308224,0.320531,0.23401,0.555179,0.566154,0.483745,0.443625,0.627044,0.626037,0.624359,0.622013,0.619,0.615325,0.610991,0.606003,0.600365,0.594085,0.587169,0.579624,0.454255,0.64207,0.641038,0.63932,0.636918,0.633833,0.63007,0.625632,0.620524,0.614751,0.608321,0.601239,0.593513,0.407481,0.575957,0.575031,0.57349,0.571335,0.568568,0.565193,0.561212,0.55663,0.551452,0.545683,0.53933,0.5324,-0.7087,-0.0929088,-0.330186,-0.10878,-0.231465,-0.551794,11.0065,1638
A,0.045,0.05,0.12,0.23,0.315,0.135,0.045,0.055,0.005,0,0.96,0.04,0,0,0,0,0,0,0,0,0.185,0.345,0.195,0.17,0.08,0.025,0,0,0,0,5.30541,-8.48214,0.388388,67.8571,70,58.3871,3.03207,3.57861,2.68656,0.286197,0.303887,0.237207,0.534973,0.551259,0.487039,0.437829,0.618852,0.617858,0.616202,0.613886,0.610913,0.607286,0.603009,0.598085,0.592522,0.586324,0.579498,0.572051,0.446717,0.631414,0.6304,0.628711,0.626348,0.623315,0.619614,0.615249,0.610226,0.60455,0.598226,0.591261,0.583663,0.408111,0.576848,0.575921,0.574378,0.572219,0.569448,0.566067,0.56208,0.557491,0.552305,0.546527,0.540164,0.533223,-0.768884,-0.0174432,-0.304147,-0.217653,-0.180713,-0.448932,11.2116,1638
A,0.035,0.06,0.095,0.245,0.33,0.115,0.08,0.035,0.005,0,0.95,0.05,0,0,0,0,0,0,0,0,0.175,0.355,0.275,0.14,0.05,0,0.005,0,0,0,5.38095,-7.96928,0.0637794,70.7407,79.1667,60.3226,2.89232,3.24241,2.2393,0.268993,0.277289,0.198875,0.518646,0.526583,0.445954,0.425712,0.601726,0.600759,0.599149,0.596898,0.594007,0.59048,0.586321,0.581534,0.576124,0.570098,0.56346,0.55622,0.425324,0.601177,0.600211,0.598602,0.596353,0.593465,0.589941,0.585786,0.581003,0.575598,0.569577,0.562946,0.555712,0.386214,0.545897,0.54502,0.54356,0.541517,0.538894,0.535695,0.531921,0.527579,0.522671,0.517203,0.511182,0.504613,-0.768663,-0.0863959,-0.233354,-0.141281,-0.181777,-0.482584,10.6623,1638
A,0.05,0.04,0.15,0.225,0.305,0.115,0.07,0.04,0.005,0,0.965,0.035,0,0,0,0,0,0,0,0,0.21,0.305,0.255,0.125,0.07,0.035,0,0,0,0,5.10514,-8.51202,0.348859,74.8,64.3333,71.4815,3.08196,3.42691,2.73337,0.290439,0.287039,0.237004,0.538924,0.53576,0.48683,0.437382,0.618221,0.617228,0.615573,0.61326,0.61029,0.606667,0.602393,0.597475,0.591917,0.585725,0.578906,0.571467,0.436055,0.616345,0.615355,0.613705,0.611399,0.608438,0.604826,0.600566,0.595662,0.590121,0.583948,0.57715,0.569733,0.409027,0.578142,0.577213,0.575666,0.573503,0.570725,0.567337,0.563341,0.558741,0.553544,0.547753,0.541376,0.534419,-0.72948,-0.0457987,-0.332379,-0.0971977,-0.20282,-0.558082,11.2457,1638
A,0.05,0.06,0.125,0.26,0.235,0.15,0.065,0.055,0,0,0.955,0.045,0,0,0,0,0,0,0,0,0.22,0.24,0.32,0.125,0.08,0.005,0.01,0,0,0,5.23332,-8.10021,0.25089,74.8,71.9231,68.5185,3.22235,3.30791,2.53594,0.294974,0.281067,0.226121,0.543115,0.530157,0.475522,0.432715,0.611624,0.610641,0.609005,0.606716,0.603778,0.600193,0.595965,0.5911,0.585601,0.579475,0.572729,0.565369,0.432883,0.611862,0.610879,0.609242,0.606952,0.604013,0.600426,0.596197,0.59133,0.585829,0.579701,0.572952,0.565589,0.400372,0.565909,0.564999,0.563485,0.561368,0.558649,0.555332,0.551421,0.546919,0.541831,0.536163,0.529921,0.523111,-0.73376,-0.0512753,-0.297549,-0.115658,-0.18094,-0.517625,10.9171,1638
A,0.045,0.035,0.085,0.28,0.335,0.095,0.105,0.02,0,0,0.975,0.025,0,0,0,0,0,0,0,0,0.21,0.285,0.28,0.12,0.03,0.055,0.01,0.01,0,0,5.25775,-8.34468,0.305221,63,70.3571,71.9231,2.95018,3.23187,3.02637,0.287422,0.276615,0.288355,0.536117,0.525942,0.536987,0.442373,0.625275,0.624271,0.622598,0.620258,0.617254,0.613589,0.609268,0.604293,0.598672,0.592409,0.585512,0.577989,0.437362,0.618192,0.617199,0.615545,0.613232,0.610262,0.606638,0.602365,0.597447,0.59189,0.585698,0.578879,0.571441,0.446747,0.631457,0.630443,0.628753,0.626391,0.623357,0.619656,0.615291,0.610268,0.604591,0.598266,0.591301,0.583703,-0.745916,-0.0771694,-0.273462,-0.113937,-0.223337,-0.486393,11.3756,1638
A,0.055,0.045,0.125,0.235,0.315,0.115,0.045,0.04,0.02,0.005,0.96,0.04,0,0,0,0,0,0,0,0,0.195,0.315,0.285,0.12,0.07,0.01,0,0.005,0,0,5.18851,-8.06821,-0.1018,57.2727,71.5385,69.6429,3.15233,3.36515,2.677,0.304294,0.288172,0.249653,0.551629,0.536817,0.499653,0.447814,0.632965,0.631949,0.630255,0.627887,0.624846,0.621136,0.616761,0.611725,0.606035,0.599695,0.592714,0.585097,0.441254,0.623693,0.622691,0.621022,0.618689,0.615692,0.612037,0.607726,0.602764,0.597157,0.59091,0.584031,0.576526,0.422816,0.597632,0.596672,0.595072,0.592836,0.589965,0.586462,0.582331,0.577577,0.572204,0.566219,0.559627,0.552435,-0.741566,-0.158303,-0.164409,-0.189454,-0.213308,-0.42189,10.9677,1638
A,0.02,0.035,0.11,0.33,0.255,0.15,0.06,0.04,0,0,0.96,0.04,0,0,0,0,0,0,0,0,0.19,0.34,0.27,0.14,0.045,0.015,0,0,0,0,5.43966,-8.21583,-0.0392185,70,71.4815,60,2.68918,3.07187,2.55513,0.252336,0.271188,0.226788,0.50233,0.520757,0.476223,0.421317,0.595513,0.594557,0.592963,0.590735,0.587874,0.584384,0.580267,0.57553,0.570176,0.564212,0.557643,0.550477,0.436958,0.61762,0.616628,0.614976,0.612665,0.609698,0.606078,0.601809,0.596895,0.591343,0.585157,0.578344,0.570913,0.401985,0.568188,0.567275,0.565755,0.563629,0.560899,0.557569,0.553642,0.549122,0.544013,0.538323,0.532056,0.525219,-0.791292,-0.141387,-0.184273,-0.144995,-0.239138,-0.461873,10.9014,1638
A,0.04,0.04,0.11,0.26,0.295,0.14,0.08,0.03,0.005,0,0.965,0.035,0,0,0,0,0,0,0,0,0.215,0.29,0.295,0.11,0.07,0.02,0,0,0,0,5.37523,-7.98506,-0.032728,56.3636,62,66.6667,2.87821,3.1066,2.56743,0.271469,0.272808,0.235315,0.521027,0.522311,0.485092,0.421491,0.59576,0.594802,0.593208,0.590979,0.588117,0.584625,0.580507,0.575768,0.570412,0.564445,0.557874,0.550705,0.430452,0.608426,0.607448,0.60582,0.603544,0.600621,0.597055,0.592849,0.588009,0.582539,0.576445,0.569734,0.562413,0.404723,0.572058,0.571139,0.569609,0.567468,0.56472,0.561367,0.557413,0.552862,0.547719,0.54199,0.53568,0.528796,-0.773777,-0.13995,-0.188147,-0.162409,-0.227034,-0.452853,10.7975,1638
A,0.04,0.03,0.135,0.235,0.33,0.14,0.055,0.03,0.005,0,0.99,0.01,0,0,0,0,0,0,0,0,0.15,0.355,0.295,0.12,0.06,0.02,0,0,0,0,5.22578,-8.29631,0.13363,74.2308,73.4615,65.1724,2.72903,3.01256,2.48768,0.260533,0.260245,0.236513,0.510424,0.510142,0.486326,0.413214,0.58406,0.583122,0.581559,0.579373,0.576567,0.573144,0.569107,0.564461,0.55921,0.55336,0.546918,0.53989,0.427975,0.604924,0.603952,0.602334,0.60007,0.597164,0.593619,0.589437,0.584625,0.579186,0.573128,0.566455,0.559176,0.407659,0.576208,0.575282,0.573741,0.571585,0.568816,0.565439,0.561456,0.556872,0.551692,0.545921,0.539565,0.532632,-0.771421,-0.100763,-0.209877,-0.104206,-0.231667,-0.427918,10.9447,1638
A,0.045,0.035,0.155,0.24,0.23,0.165,0.07,0.045,0.015,0,0.985,0.015,0,0,0,0,0,0,0,0,0.18,0.385,0.245,0.125,0.045,0.02,0,0,0,0,5.42332,-8.19031,-0.0493973,67.1429,73.0769,68.2143,3.22488,3.19602,2.50294,0.298075,0.280202,0.22733,0.545962,0.529341,0.476791,0.441545,0.624105,0.623102,0.621433,0.619097,0.616099,0.612441,0.608127,0.603162,0.597551,0.5913,0.584417,0.576907,0.437691,0.618657,0.617663,0.616008,0.613693,0.610721,0.607095,0.602819,0.597897,0.592335,0.586139,0.579315,0.571871,0.393911,0.556776,0.555881,0.554392,0.552308,0.549633,0.54637,0.542522,0.538092,0.533087,0.52751,0.521369,0.514669,-0.747474,-0.177361,-0.207373,-0.137478,-0.269273,-0.507957,11.0761,1638
