"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0,0,0,0.025,0.195,0.265,0.3,0.21,0.005,0,0.395,0.595,0.01,0,0,0,0,0,0,0,0.015,0.85,0.13,0.005,0,0,0,0,0,0,9.98658,-2.29925,-0.785807,49.4737,37.3469,34.2105,2.33961,0.810919,0.625526,0.1939,0.0775144,0.0574884,0.44034,0.278414,0.239767,0.417067,0.589506,0.588559,0.586982,0.584776,0.581944,0.578489,0.574414,0.569725,0.564425,0.55852,0.552018,0.544925,0.296623,0.419264,0.41859,0.417469,0.4159,0.413886,0.411428,0.40853,0.405195,0.401425,0.397226,0.392602,0.387557,0.241826,0.34181,0.341261,0.340346,0.339067,0.337425,0.335422,0.333059,0.33034,0.327267,0.323844,0.320073,0.31596,-0.886364,-0.729545,0.61397,-0.139746,-0.31186,-0.0431571,10.3814,1626
A,0,0,0,0.045,0.17,0.265,0.295,0.195,0.03,0,0.425,0.565,0.01,0,0,0,0,0,0,0,0.045,0.7,0.245,0.01,0,0,0,0,0,0,10.0877,-2.4889,-0.74993,49.4595,36.9231,36.7925,2.3463,1.00197,0.90679,0.20031,0.0986527,0.0860072,0.44756,0.31409,0.29327,0.420213,0.593953,0.592999,0.59141,0.589187,0.586334,0.582853,0.578747,0.574022,0.568682,0.562734,0.556182,0.549035,0.313551,0.443191,0.442479,0.441293,0.439634,0.437505,0.434908,0.431844,0.428319,0.424334,0.419895,0.415007,0.409674,0.28528,0.403231,0.402583,0.401505,0.399996,0.398059,0.395695,0.392908,0.3897,0.386075,0.382036,0.377589,0.372737,-0.865436,-0.596993,0.488324,-0.193807,-0.398545,0.0733383,10.5729,1626
A,0,0,0,0.025,0.16,0.285,0.25,0.235,0.04,0.005,0.25,0.705,0.04,0.005,0,0,0,0,0,0,0.085,0.665,0.25,0,0,0,0,0,0,0,10.3949,-1.92809,-0.794893,51.0526,47,51.6216,2.50743,1.04346,0.97906,0.209513,0.0993984,0.0850337,0.457726,0.315275,0.291605,0.430965,0.60915,0.608171,0.606541,0.604262,0.601336,0.597765,0.593555,0.588709,0.583232,0.577131,0.570412,0.563083,0.300921,0.425338,0.424655,0.423517,0.421925,0.419882,0.417389,0.414449,0.411065,0.407241,0.402981,0.39829,0.393172,0.276069,0.390211,0.389584,0.38854,0.38708,0.385205,0.382918,0.380221,0.377117,0.373609,0.3697,0.365396,0.360701,-0.807541,-0.647809,0.438717,-0.188535,-0.513849,-0.0139576,10.7492,1626
A,0,0,0,0.005,0.175,0.28,0.27,0.235,0.03,0.005,0.32,0.6,0.065,0.015,0,0,0,0,0,0,0.085,0.685,0.215,0.015,0,0,0,0,0,0,10.3821,-1.86439,-0.869065,47.3171,42.6667,43.3333,2.31135,1.19352,0.960678,0.192544,0.112816,0.0875149,0.438799,0.335881,0.295829,0.420643,0.594561,0.593605,0.592015,0.58979,0.586933,0.583449,0.579339,0.574609,0.569264,0.563309,0.556751,0.549597,0.328095,0.463749,0.463004,0.461763,0.460028,0.4578,0.455081,0.451876,0.448187,0.444018,0.439373,0.434258,0.428677,0.286176,0.404498,0.403848,0.402766,0.401252,0.399309,0.396938,0.394142,0.390924,0.387288,0.383236,0.378775,0.373907,-0.761409,-0.60982,0.469047,-0.16058,-0.259874,0.0609438,10.7631,1626
A,0,0,0,0.005,0.125,0.305,0.36,0.17,0.035,0,0.3,0.685,0.015,0,0,0,0,0,0,0,0.01,0.805,0.185,0,0,0,0,0,0,0,10.4539,-2.06424,-0.872645,46.25,51.3158,37.1154,1.98233,1.00904,0.707172,0.168798,0.0921706,0.058366,0.41085,0.303596,0.241591,0.407728,0.576306,0.57538,0.573838,0.571681,0.568913,0.565535,0.561551,0.556967,0.551786,0.546014,0.539657,0.532722,0.276478,0.39079,0.390162,0.389116,0.387654,0.385777,0.383486,0.380785,0.377676,0.374163,0.370249,0.365938,0.361236,0.213737,0.302109,0.301623,0.300815,0.299684,0.298233,0.296462,0.294374,0.291971,0.289255,0.286229,0.282897,0.279261,-0.868202,-0.78359,0.636576,-0.369224,-0.492421,0.0607901,10.7784,1626
A,0,0,0,0.005,0.16,0.265,0.35,0.19,0.03,0,0.285,0.68,0.035,0,0,0,0,0,0,0,0.05,0.735,0.215,0,0,0,0,0,0,0,10.3731,-1.91145,-0.85397,43.3333,45.7143,40,2.13053,0.887677,0.807834,0.179045,0.0776384,0.0694971,0.423137,0.278637,0.263623,0.414889,0.586427,0.585485,0.583916,0.581721,0.578904,0.575467,0.571414,0.566748,0.561476,0.555603,0.549134,0.542078,0.272143,0.384663,0.384045,0.383016,0.381576,0.379728,0.377474,0.374815,0.371755,0.368297,0.364444,0.360201,0.355573,0.240378,0.339764,0.339218,0.338309,0.337037,0.335405,0.333414,0.331065,0.328362,0.325308,0.321905,0.318157,0.314069,-0.864375,-0.713708,0.559104,-0.186127,-0.427537,-0.0256117,10.6803,1626
A,0,0,0,0.025,0.195,0.215,0.295,0.235,0.035,0,0.31,0.655,0.035,0,0,0,0,0,0,0,0.065,0.835,0.1,0,0,0,0,0,0,0,10.3537,-2.03289,-1.07826,50,43.1818,38.6,2.49578,0.888826,0.735935,0.207068,0.0835928,0.0648268,0.455047,0.289124,0.254611,0.422485,0.597165,0.596205,0.594607,0.592373,0.589504,0.586004,0.581876,0.577126,0.571757,0.565776,0.559189,0.552004,0.294323,0.416013,0.415345,0.414231,0.412675,0.410676,0.408238,0.405362,0.402053,0.398313,0.394146,0.389557,0.384552,0.240901,0.340504,0.339957,0.339046,0.337771,0.336136,0.33414,0.331786,0.329077,0.326016,0.322606,0.31885,0.314753,-0.861122,-0.807363,0.61713,-0.214123,-0.42132,-0.127298,10.7037,1626
A,0,0,0.005,0.035,0.18,0.31,0.275,0.14,0.055,0,0.3,0.625,0.065,0.01,0,0,0,0,0,0,0.125,0.68,0.185,0.01,0,0,0,0,0,0,9.97866,-2.02027,-1.35162,50,43.8636,41.5217,2.35152,1.17293,1.31911,0.20613,0.120648,0.155164,0.454016,0.347344,0.393909,0.426808,0.603275,0.602306,0.600692,0.598434,0.595536,0.592,0.58783,0.583031,0.577607,0.571565,0.564911,0.557652,0.345595,0.488483,0.487699,0.486392,0.484564,0.482217,0.479354,0.475978,0.472092,0.4677,0.462808,0.457419,0.451542,0.356551,0.503969,0.50316,0.501811,0.499926,0.497504,0.494551,0.491067,0.487058,0.482527,0.47748,0.471921,0.465856,-0.748994,-0.48988,0.400653,-0.0865282,0.0566544,-3.53257e-05,10.6675,1626
A,0,0,0.005,0.035,0.23,0.2,0.335,0.175,0.02,0,0.37,0.57,0.045,0.01,0.005,0,0,0,0,0,0.085,0.73,0.18,0.005,0,0,0,0,0,0,9.88898,-2.11166,-1.00236,43.4884,40.2083,36.2963,2.48402,1.08426,0.885504,0.206475,0.110309,0.0826406,0.454395,0.332127,0.287473,0.422015,0.596499,0.595541,0.593945,0.591713,0.588847,0.585351,0.581228,0.576483,0.57112,0.565146,0.558566,0.551389,0.337453,0.476975,0.476209,0.474933,0.473148,0.470857,0.468061,0.464764,0.46097,0.456681,0.451904,0.446643,0.440904,0.287166,0.405896,0.405244,0.404158,0.402639,0.400689,0.39831,0.395504,0.392275,0.388626,0.384561,0.380084,0.3752,-0.781456,-0.676805,0.506772,-0.059796,-0.24394,-0.0373701,10.3685,1626
A,0,0,0,0.03,0.195,0.215,0.33,0.195,0.03,0.005,0.3,0.675,0.025,0,0,0,0,0,0,0,0.035,0.72,0.245,0,0,0,0,0,0,0,10.1611,-1.96223,-0.685071,47.0732,42.6087,40.8511,2.46967,0.895569,0.792696,0.207531,0.0801168,0.0704109,0.455556,0.283049,0.265351,0.422311,0.596919,0.59596,0.594363,0.592129,0.589261,0.585763,0.581637,0.576888,0.571521,0.565543,0.558959,0.551776,0.290235,0.410235,0.409576,0.408478,0.406943,0.404972,0.402568,0.399732,0.396469,0.39278,0.388672,0.384147,0.37921,0.267292,0.377806,0.377199,0.376188,0.374775,0.37296,0.370745,0.368134,0.365128,0.361732,0.357948,0.353781,0.349234,-0.848168,-0.618507,0.479746,-0.116583,-0.323536,-0.0269558,10.4929,1626
