"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0,0,0,0,0.115,0.275,0.26,0.175,0.095,0.08,0.595,0.27,0.12,0.01,0.005,0,0,0,0,0,0.23,0.61,0.155,0.005,0,0,0,0,0,0,11.426,-3.43427,-1.41882,49,46.6667,37.8,2.80793,2.58272,1.24304,0.242883,0.21885,0.112407,0.492831,0.467814,0.335272,0.450938,0.637381,0.636357,0.634652,0.632267,0.629205,0.625469,0.621063,0.615993,0.610262,0.603879,0.596848,0.589179,0.382432,0.540551,0.539682,0.538236,0.536213,0.533616,0.530448,0.526712,0.522411,0.517552,0.512138,0.506175,0.499671,0.329598,0.465873,0.465125,0.463878,0.462135,0.459897,0.457166,0.453946,0.45024,0.446051,0.441385,0.436247,0.430641,-0.748808,-0.658729,0.737214,-0.19411,-0.0979746,0.485665,12.5024,1608
A,0.095,0.01,0,0.01,0.07,0.285,0.285,0.125,0.095,0.025,0.685,0.22,0.045,0.04,0.01,0,0,0,0,0,0.11,0.615,0.19,0.07,0.01,0.005,0,0,0,0,9.41564,-3.9392,-0.557484,44.5455,45.9524,38.0392,3.98168,2.50508,1.44033,0.42077,0.227161,0.139925,0.648668,0.476614,0.374066,0.466306,0.659103,0.658044,0.656281,0.653814,0.650648,0.646785,0.642229,0.636986,0.63106,0.624459,0.617189,0.609258,0.406026,0.573901,0.572979,0.571443,0.569296,0.566538,0.563175,0.559208,0.554642,0.549483,0.543735,0.537405,0.530499,0.338505,0.478462,0.477694,0.476413,0.474623,0.472325,0.46952,0.466213,0.462407,0.458105,0.453313,0.448036,0.442278,-0.65673,-0.534768,0.228312,-0.00482377,-0.594179,0.0298653,11.9688,1608
A,0,0,0,0,0.035,0.24,0.35,0.26,0.075,0.04,0.585,0.285,0.115,0.015,0,0,0,0,0,0,0.16,0.725,0.11,0.005,0,0,0,0,0,0,11.8257,-3.21068,-1.34904,45,48.1579,40,2.12396,2.50207,0.859411,0.188001,0.217105,0.0786533,0.433591,0.465946,0.280452,0.432003,0.610617,0.609636,0.608002,0.605717,0.602784,0.599205,0.594984,0.590127,0.584637,0.578521,0.571786,0.564439,0.380541,0.537878,0.537013,0.535574,0.533562,0.530978,0.527825,0.524107,0.519828,0.514992,0.509605,0.503672,0.4972,0.283317,0.400456,0.399813,0.398742,0.397243,0.395319,0.392972,0.390204,0.387018,0.383418,0.379407,0.37499,0.370172,-0.746538,-0.774882,0.672883,-0.27317,-0.158522,0.262154,12.7251,1608
A,0.025,0.05,0.115,0.025,0.095,0.16,0.22,0.155,0.11,0.045,0.7,0.175,0.095,0.03,0,0,0,0,0,0,0.18,0.515,0.16,0.125,0.02,0,0,0,0,0,9.30955,-4.87464,-0.607319,45.7143,49.7368,37.451,4.55155,3.40013,1.82733,0.400662,0.297853,0.16614,0.632979,0.545759,0.407602,0.460542,0.650955,0.64991,0.648168,0.645732,0.642605,0.63879,0.63429,0.629112,0.623259,0.61674,0.609559,0.601727,0.41304,0.583815,0.582877,0.581315,0.57913,0.576325,0.572903,0.568868,0.564224,0.558975,0.553128,0.546688,0.539663,0.337654,0.47726,0.476493,0.475216,0.47343,0.471137,0.46834,0.465041,0.461244,0.456954,0.452174,0.446909,0.441167,-0.544124,-0.531033,0.0149588,0.300682,-0.630268,-0.275495,12.3523,1608
A,0,0,0,0.04,0.08,0.115,0.2,0.24,0.195,0.13,0.67,0.165,0.095,0.06,0.01,0,0,0,0,0,0.27,0.705,0.025,0,0,0,0,0,0,0,12.7966,-3.79151,-1.93718,60.6452,54,45.9524,3.29635,3.01237,0.972837,0.282913,0.27422,0.0868064,0.531896,0.523661,0.294629,0.455018,0.643148,0.642114,0.640394,0.637987,0.634897,0.631128,0.626682,0.621566,0.615784,0.609342,0.602248,0.594509,0.402907,0.569492,0.568577,0.567053,0.564922,0.562186,0.558848,0.554912,0.550381,0.545261,0.539558,0.533276,0.526423,0.28983,0.409662,0.409004,0.407908,0.406375,0.404407,0.402006,0.399174,0.395915,0.392232,0.388129,0.383611,0.378681,-0.77041,-0.84087,0.641495,-0.483553,-0.217137,0.133246,14.0953,1608
A,0,0.005,0.045,0.14,0.215,0.24,0.15,0.12,0.045,0.04,0.83,0.105,0.05,0.01,0,0.005,0,0,0,0,0.3,0.415,0.155,0.09,0.035,0.005,0,0,0,0,8.81823,-5.89597,-0.972411,47.9487,42,38.7755,3.43912,2.96238,2.20293,0.30253,0.265948,0.205966,0.550027,0.515701,0.453835,0.459735,0.649815,0.648771,0.647033,0.644601,0.641479,0.637671,0.633179,0.62801,0.622168,0.615659,0.608492,0.600673,0.448568,0.634031,0.633013,0.631316,0.628944,0.625898,0.622182,0.617799,0.612755,0.607055,0.600705,0.593712,0.586082,0.394736,0.557942,0.557046,0.555553,0.553465,0.550785,0.547515,0.543658,0.53922,0.534204,0.528615,0.522461,0.515748,-0.782531,-0.371841,0.263532,-0.102324,-0.209979,-0.0067355,11.6994,1608
A,0,0,0.015,0.035,0.16,0.29,0.21,0.14,0.115,0.035,0.66,0.195,0.145,0,0,0,0,0,0,0,0.11,0.72,0.145,0.01,0.015,0,0,0,0,0,10.528,-3.95834,-0.949846,44.5455,48.2051,36.2963,3.1151,2.63075,0.99335,0.268937,0.219129,0.103081,0.518591,0.468112,0.321063,0.427991,0.604947,0.603975,0.602357,0.600093,0.597187,0.593641,0.58946,0.584647,0.579208,0.573149,0.566477,0.559198,0.400747,0.566438,0.565528,0.564012,0.561893,0.559172,0.555852,0.551936,0.54743,0.542338,0.536665,0.530417,0.523601,0.32051,0.453026,0.452298,0.451086,0.449391,0.447215,0.444559,0.441428,0.437824,0.433751,0.429214,0.424217,0.418766,-0.77892,-0.554932,0.3537,-0.183175,-0.145777,-0.147435,11.8292,1608
A,0,0.005,0.015,0.07,0.235,0.22,0.16,0.15,0.1,0.045,0.435,0.285,0.175,0.07,0.02,0.015,0,0,0,0,0.39,0.51,0.095,0.005,0,0,0,0,0,0,10.0151,-1.96323,-2.6425,51.3514,42.4444,36.2264,3.50854,2.81877,2.35442,0.294076,0.251761,0.207436,0.542287,0.501758,0.455451,0.454517,0.64244,0.641408,0.639689,0.637285,0.634199,0.630433,0.625993,0.620882,0.615106,0.608672,0.601585,0.593855,0.422487,0.597167,0.596208,0.59461,0.592376,0.589507,0.586007,0.581879,0.577128,0.57176,0.565779,0.559192,0.552006,0.390185,0.551509,0.550623,0.549148,0.547084,0.544434,0.541202,0.53739,0.533002,0.528044,0.522521,0.516437,0.509801,-0.493794,-0.573535,0.077127,-0.142495,0.156426,-0.378148,11.5431,1608
A,0,0,0.005,0.005,0.07,0.27,0.275,0.145,0.155,0.075,0.58,0.26,0.12,0.035,0.005,0,0,0,0,0,0.17,0.675,0.155,0,0,0,0,0,0,0,11.7338,-3.37163,-1.44029,42.7273,57.0588,40,2.90225,2.83692,1.1002,0.250268,0.241858,0.116683,0.500268,0.49179,0.341589,0.436428,0.616872,0.615881,0.614231,0.611922,0.608959,0.605343,0.601079,0.596172,0.590626,0.584448,0.577644,0.570221,0.394087,0.557025,0.55613,0.55464,0.552556,0.54988,0.546615,0.542765,0.538333,0.533325,0.527746,0.521602,0.5149,0.339894,0.480426,0.479654,0.478369,0.476571,0.474263,0.471447,0.468126,0.464304,0.459985,0.455173,0.449874,0.444093,-0.753533,-0.60523,0.356662,-0.395942,0.111821,-0.195631,12.8592,1608
A,0,0,0,0.005,0.11,0.21,0.26,0.185,0.12,0.11,0.62,0.225,0.105,0.05,0,0,0,0,0,0,0.175,0.695,0.13,0,0,0,0,0,0,0,12.0129,-3.63578,-1.4028,50.7895,58.4848,37.8431,3.00091,2.83483,0.932936,0.256802,0.244341,0.0895341,0.506756,0.494308,0.299222,0.453198,0.640576,0.639547,0.637833,0.635436,0.632358,0.628604,0.624176,0.61908,0.613321,0.606905,0.59984,0.592132,0.396006,0.559737,0.558838,0.55734,0.555246,0.552557,0.549276,0.545407,0.540954,0.535922,0.530316,0.524142,0.517407,0.293087,0.414266,0.413601,0.412492,0.410942,0.408952,0.406524,0.40366,0.400365,0.39664,0.392491,0.387922,0.382937,-0.779528,-0.721624,0.462442,-0.429843,-0.0570442,-0.163849,13.1297,1608
