SubjectID,ActivityCode,Timestamp,X,Y,Z
1637,A,16591229829490,9.356241,0.49604866,0.52058923
1637,A,16591279329490,12.868535,-1.4480431,0.02498948
1637,A,16591328829490,10.689812,-2.3937528,0.69057757
1637,A,16591378329490,9.665093,-2.2692542,1.5907974
1637,A,16591427829490,8.412926,-0.5645827,2.416797
1637,A,16591477329490,8.242937,-0.66035074,4.894796
1637,A,16591526829490,9.636363,-2.1423616,4.837335
1637,A,16591576329490,10.778397,-3.7823899,4.1214685
1637,A,16591625829490,10.376171,-3.5764885,4.7391725
1637,A,16591675329490,9.037812,-1.8335096,4.284274
1637,A,16591724829490,8.86543,-1.3379098,4.7056537
1637,A,16591774329490,8.379407,-2.31235,5.907543
1637,A,16591823829490,10.436026,-3.667468,5.562778
1637,A,16591873329490,9.327511,-3.490297,4.1071033
1637,A,16591922829490,12.468703,-3.346645,0.26201546
1637,A,16591972329490,13.131897,-1.3618518,2.641852
1637,A,16592021829490,12.708123,-1.8789995,2.9602807
1637,A,16592071329490,10.495881,-2.396147,3.130269
1637,A,16592120829490,10.711359,-2.846257,1.1454759
1637,A,16592170431740,10.639533,-3.8159087,0.4846762
1637,A,16592220033990,8.822334,-2.7073932,0.70254856
1637,A,16592269636240,7.658752,-2.1926398,1.0449194
1637,A,16592319238490,8.872612,-2.0082862,1.5716438
1637,A,16592368840740,8.769662,-1.304391,1.3537714
1637,A,16592418442990,11.81748,-1.6850691,1.2436382
1637,A,16592468045240,10.668263,-3.0641294,2.1462522
1637,A,16592517647490,9.296386,-2.3578398,2.6107273
1637,A,16592567249740,7.886201,-2.0681415,2.3880665
1637,A,16592616851990,7.577349,-1.7832314,2.593968
1637,A,16592666454240,9.859023,-3.1263785,3.0033765
1637,A,16592716056490,11.59482,-5.065682,4.4422917
1637,A,16592765658740,12.305898,-6.720075,5.768679
1637,A,16592815260990,11.125556,-6.1311016,5.66094
1637,A,16592864863240,10.653898,-1.8933647,6.4677863
1637,A,16592914465490,10.450391,-1.6060604,5.5125
1637,A,16592964067740,10.117598,-3.7464767,6.2092123
1637,A,16593013669990,9.669882,-3.9380128,4.336947
1637,A,16593063272240,13.172599,-3.1958103,2.9363387
1637,A,16593112874490,13.816639,-1.6707039,3.6689644
1637,A,16593162476740,12.368147,-0.65795654,3.9035962
1637,A,16593212145260,11.558907,-1.4312837,2.321029
1637,A,16593261813780,11.273996,-2.942025,1.0137948
1637,A,16593311482300,10.481516,-3.6459203,0.40566754
1637,A,16593361150820,9.353847,-4.0122333,0.72649056
1637,A,16593410819340,8.645164,-4.258836,0.9108441
1637,A,16593460487860,8.657134,-3.238906,0.68578917
1637,A,16593510156380,7.3570824,-2.6379614,1.408838
1637,A,16593559824900,7.337929,-4.3977,3.8748658
1637,A,16593609493420,8.319551,-5.3697457,5.7255836
1637,A,16593659161940,7.9628158,-6.9451303,5.0336595
1637,A,16593708830460,4.666,-6.3633394,6.8029747
1637,A,16593758498980,2.2861633,-8.237999,4.930709
1637,A,16593808167500,-0.1654992,-10.179697,1.4639047
1637,A,16593857836020,0.07631518,-11.029638,0.07766192
1637,A,16593907504540,0.6628946,-12.114212,-1.37083
1637,A,16593957173060,1.6612767,-10.471789,-1.2319664
1637,A,16594006841580,2.3939025,-10.237158,-3.0108583
1637,A,16594056510100,3.2701802,-7.122301,-3.4753335
1637,A,16594106178620,3.4904468,-7.962666,-4.8089037
1637,A,16594155847140,5.226243,-6.3872814,-6.0514946
1637,A,16594205515660,4.4936175,-5.245247,-5.8048916
1637,A,16594255227860,2.7626095,-6.7224693,-5.072266
1637,A,16594304940060,1.8983027,-5.8629513,-6.6069493
1637,A,16594354652260,1.6157869,-5.649867,-5.3428106
1637,A,16594404364460,1.4338275,-5.7264814,-4.8879123
1637,A,16594454076660,1.558326,-7.1653967,-6.638074
1637,A,16594503788860,1.8935143,-7.5053735,-6.3148565
1637,A,16594553501060,1.4888942,-6.9235826,-6.7170825
1637,A,16594603213260,2.542343,-7.5867763,-7.5311112
1637,A,16594652925460,2.853589,-8.364892,-8.953267
1637,A,16594702637660,3.2342672,-7.3641157,-9.377041
1637,A,16594752349860,2.8631659,-6.0233626,-7.478439
1637,A,16594802062060,1.3787609,-5.5804353,-6.1975408
1637,A,16594851774260,0.75626844,-5.044134,-5.203947
1637,A,16594901486460,0.15292963,-7.1246953,-6.0610714
1637,A,16594951198660,0.2582745,-7.536498,-4.6844053
1637,A,16595000910860,0.081103586,-8.525303,-4.6030025
1637,A,16595050623060,-0.012270284,-7.170185,-2.3524528
1637,A,16595100335260,-0.35703534,-9.229198,-2.6876411
1637,A,16595150047460,-0.37140054,-9.353697,-4.483292
1637,A,16595199759660,0.102651395,-11.522844,-7.555053
1637,A,16595249471860,2.1113865,-11.285818,-7.0810013
1637,A,16595299209270,1.7115549,-7.641843,-4.6389155
1637,A,16595348946680,1.1824363,-5.7408466,-3.920655
1637,A,16595398684090,1.3236942,-8.19251,-5.6851816
1637,A,16595448421500,1.285387,-5.515792,-3.3268929
1637,A,16595498158910,1.3620015,-6.8206315,-3.8105216
1637,A,16595547896320,1.8384476,-7.390452,-3.4657567
1637,A,16595597633730,2.520795,-8.367286,-3.3963246
1637,A,16595647371140,2.7913399,-8.800636,-2.7307367
1637,A,16595697108550,4.582203,-10.799795,-3.7123594
1637,A,16595746845960,5.07062,-10.361656,-5.1584573
1637,A,16595796583370,4.2565913,-10.234763,-5.486463
1637,A,16595846320780,3.7226844,-9.250747,-6.058677
1637,A,16595896058190,2.5591023,-7.8932343,-5.9365726
1637,A,16595945795600,2.1305401,-6.504597,-4.7251067
1637,A,16595995533010,1.3931261,-6.0066032,-3.9876926
1637,A,16596045270420,1.0770915,-6.6027594,-4.3468227
1637,A,16596095007830,2.5710733,-8.376863,-3.7602434
1637,A,16596144745240,4.02196,-7.775918,-2.0412066
1637,A,16596194482650,3.8160582,-9.451859,-3.3556232
1637,A,16596244220060,3.2486324,-9.265112,-1.1960534
1637,A,16596293957470,3.9812582,-10.93387,-0.42512044
1637,A,16596343715410,5.606921,-10.7734585,-0.0947206
1637,A,16596393473350,9.705794,-4.4048824,1.9523219
1637,A,16596443231290,10.234913,-3.9930794,1.9738697
1637,A,16596492989230,9.966763,-6.729652,2.6610055
1637,A,16596542747170,9.648334,-3.8063319,0.36496612
1637,A,16596592505110,7.278074,-5.745635,0.39130235
1637,A,16596642263050,4.4720693,-7.7711296,0.14469956
1637,A,16596692020990,4.668394,-6.7464113,0.5876269
1637,A,16596741778930,6.1073093,-3.5501523,2.4359505
1637,A,16596791536870,8.664317,-3.6602855,1.4471453
1637,A,16596841294810,12.95712,-5.295525,1.2316672
1637,A,16596891052750,14.625879,-6.5093856,-0.44906247
1637,A,16596940810690,15.257948,-1.8359038,1.0114006
1637,A,16596990568630,11.781568,-1.0937012,-0.3628712
1637,A,16597040326570,7.5103116,-0.19108722,1.5884032
1637,A,16597090084510,5.9109845,-3.2077813,0.68100077
1637,A,16597139842450,5.843947,-3.514239,1.0329484
1637,A,16597189600390,6.054637,-4.6323314,1.4136264
1637,A,16597239358330,6.8471174,-5.781548,0.39369655
1637,A,16597289116270,7.3977838,-6.4854436,2.5748143
1637,A,16597338874210,7.294833,-7.4670663,2.6466403
1637,A,16597388657120,7.062596,-8.331373,3.9730282
1637,A,16597438440030,8.32434,-7.3186255,0.13991116
1637,A,16597488222940,10.031405,-3.7201405,1.2220904
1637,A,16597538005850,9.665093,-2.6858454,-1.3109751
1637,A,16597587788760,8.482357,-3.7799957,-0.58074355
1637,A,16597637571670,6.7489552,-3.9787142,0.60917467
1637,A,16597687354580,5.9756284,-3.1814451,1.040131
1637,A,16597737137490,8.714595,-4.119972,0.9036615
1637,A,16597786920400,9.76565,-4.6227546,1.2029368
1637,A,16597836703310,10.285192,-4.0481462,0.4966472
1637,A,16597886486220,10.886136,-2.0585647,-0.5352537
1637,A,16597936269130,11.214142,-1.3115736,-0.6717232
1637,A,16597986052040,11.877336,-3.253271,1.0568904
1637,A,16598035834950,10.685023,-2.8917468,1.9140146
1637,A,16598085617860,9.650728,-1.3379098,1.6865655
1637,A,16598135400770,10.24449,-1.1679215,-1.1936592
1637,A,16598185183680,7.244555,-1.0386347,0.70494276
1637,A,16598234966590,6.320393,-0.51430446,0.5828385
1637,A,16598284749500,7.778462,-1.1320084,0.51580083
1637,A,16598334532410,10.127174,-3.1622915,1.2508208
1637,A,16598384315320,10.826281,-3.8518217,2.1175218
1637,A,16598434117210,9.387365,-2.9683611,2.7663505
1637,A,16598483919100,9.626786,-2.7026048,3.5348892
1637,A,16598533720990,8.920496,-3.2915785,4.0376716
1637,A,16598583522880,11.400889,-4.9292126,5.87163
1637,A,16598633324770,12.777555,-4.3258734,3.4870052
1637,A,16598683126660,13.289914,-2.9946973,1.2364556
1637,A,16598732928550,11.20217,-0.10250176,1.8086698
1637,A,16598782730440,9.662699,-0.27009588,1.9571103
1637,A,16598832532330,9.873388,-2.456002,0.5493196
1637,A,16598882334220,8.944438,-2.2979846,0.9156325
1637,A,16598932136110,8.259697,-3.1024365,1.1358991
1637,A,16598981938000,7.4983406,-3.8901289,0.19018939
1637,A,16599031739890,8.664317,-2.8151324,-0.09950901
1637,A,16599081541780,8.707413,-2.3650224,0.26919806
1637,A,16599131343670,11.618762,-2.099266,-0.2335843
1637,A,16599181145560,11.422437,-3.581277,1.2747627
1637,A,16599230947450,11.130344,-3.595642,2.809446
1637,A,16599280749340,9.286809,-3.2245407,1.858948
1637,A,16599330551230,7.6635404,-2.4751556,2.6753707
1637,A,16599380353120,8.072948,-1.9891326,2.9267619
1637,A,16599430155010,9.408914,-2.1399674,3.982605
1637,A,16599479972310,9.823111,-2.3075616,4.420744
1637,A,16599529789610,9.67467,-2.4990976,4.1669583
1637,A,16599579606910,9.284415,-3.1144075,5.25632
1637,A,16599629424210,10.254066,-3.3155205,6.1134443
1637,A,16599679241510,11.166258,-3.2245407,5.58672
1637,A,16599729058810,10.136751,-2.9611785,7.0878844
1637,A,16599778876110,11.487081,-2.0944777,4.7176247
1637,A,16599828693410,13.771149,-0.9165303,2.5748143
1637,A,16599878510710,12.097602,-1.3115736,1.2005426
1637,A,16599928328010,10.048165,-1.6730981,2.5748143
1637,A,16599978145310,9.487922,-3.1766567,1.9116204
1637,A,16600027962610,10.129568,-3.940407,1.1502643
1637,A,16600077779910,9.174282,-3.253271,0.4870704
1637,A,16600127597210,7.8598647,-2.2022166,-0.020500353
1637,A,16600177414510,9.212589,-0.11447277,0.0010474633
1637,A,16600227231810,9.665093,1.1568483,-0.56398416
1637,A,16600277049110,13.304279,-2.9348423,-1.0739491
1637,A,16600326866410,12.787132,-3.8781579,0.38651395
1637,A,16600376683710,11.154286,-2.7744308,2.4000375
1637,A,16600426501010,8.714595,-3.2796075,2.4503157
1637,A,16600476318310,7.989152,-2.6499324,2.593968
1637,A,16600526146420,10.242096,-3.7081695,3.30744
1637,A,16600575974530,11.889306,-5.671415,5.395184
1637,A,16600625802640,11.151893,-5.044134,6.8364935
1637,A,16600675630750,10.498275,-1.4791677,7.643339
1637,A,16600725458860,10.14154,-0.7202058,7.049577
1637,A,16600775286970,10.802339,-2.7217584,6.8843775
1637,A,16600825115080,11.223719,-3.6578913,6.3624415
1637,A,16600874943190,14.575601,-3.296367,4.674529
1637,A,16600924771300,16.014517,-1.7999908,4.2268133
1637,A,16600974599410,12.863747,-0.7896376,2.8118403
1637,A,16601024427520,10.845434,-1.0410289,1.6889597
1637,A,16601074255630,10.735301,-2.5757122,0.7456442
1637,A,16601124083740,10.445602,-3.4088943,0.68100077
1637,A,16601173911850,9.368212,-3.5046623,0.36257192
1637,A,16601223739960,7.8431053,-1.067365,-0.14260463
1637,A,16601273568070,7.9484506,1.3819033,-0.45385087
1637,A,16601323396180,9.693824,-1.6084546,0.52058923
1637,A,16601373224290,11.290756,-3.250877,0.08963293
1637,A,16601423052400,11.592425,-3.16708,1.5357307
1637,A,16601472880510,11.633127,-2.491915,2.443133
1637,A,16601522721550,11.568483,-2.9492075,3.0728083
1637,A,16601572562590,11.393706,-3.394529,2.78311
1637,A,16601622403630,13.13908,-5.3027077,3.3050458
1637,A,16601672244670,12.260407,-8.285883,3.9778166
1637,A,16601722085710,11.66904,-6.8613334,5.3760304
1637,A,16601771926750,10.960356,-4.167856,5.869236
1637,A,16601821767790,9.126397,-3.8374565,6.4103255
1637,A,16601871608830,8.853458,-4.7759833,6.1278095
1637,A,16601921449870,10.471939,-5.6067715,6.5683427
1637,A,16601971290910,14.882058,-2.8678048,4.2148423
1637,A,16602021131950,16.086342,-1.256507,2.5365071
1637,A,16602070972990,13.610738,-0.8255507,1.1766005
1637,A,16602120814030,9.621997,-1.8885763,0.07526772
1637,A,16602170655070,11.32188,-2.9252656,0.017806875
1637,A,16602220496110,10.079289,-2.1160254,1.1406875
1637,A,16602270337150,8.707413,-2.7504888,-0.0899322
1637,A,16602320178190,8.74572,-2.5062802,-0.31498715
1637,A,16602370019230,11.058518,-2.0202572,-0.2359785
1637,A,16602419860270,9.339481,-1.7736546,0.37454292
1637,A,16602469701310,11.7983265,-2.834286,-0.3796306
1637,A,16602519542350,10.811915,-4.203769,0.42003277
1637,A,16602569394530,9.837476,-2.6954222,2.6945243
1637,A,16602619246710,9.775227,-3.2676363,4.0113354
1637,A,16602669098890,8.714595,-5.7743654,1.3274353
1637,A,16602718951070,11.068095,-7.1007533,2.024148
1637,A,16602768803250,10.122386,-8.364892,2.3258173
1637,A,16602818655430,10.251673,-7.3258085,4.0640078
1637,A,16602868507610,11.194988,-6.444742,5.335329
1637,A,16602918359790,8.262091,-3.7823899,5.112668
1637,A,16602968211970,10.450391,-4.7568297,6.3145576
1637,A,16603018064150,14.95149,-3.0617352,4.1717467
1637,A,16603067916330,15.638626,-1.0170869,1.2436382
1637,A,16603117768510,14.223653,-1.6300025,1.6506524
1637,A,16603167620690,10.177452,-2.0681415,-0.106691614
1637,A,16603217472870,9.092878,-2.2692542,1.2316672
1637,A,16603267325050,8.652346,-2.9252656,0.5445312
1637,A,16603317177230,8.235755,-3.545364,0.7959224
1637,A,16603367029410,7.505523,-2.6116252,0.3266589
1637,A,16603416881590,8.922891,-1.8909705,0.38411975
1637,A,16603466733770,7.443274,-1.2996026,1.0305542
1637,A,16603516585950,10.064924,-1.9675848,0.44158056
1637,A,16603566438130,12.042535,-4.342633,0.23328502
1637,A,16603616292960,13.426384,-3.2484827,4.1693525
1637,A,16603666147790,11.968315,-2.2237644,4.966622
1637,A,16603716002620,7.622839,-3.4974797,3.0488663
1637,A,16603765857450,9.22456,-4.203769,1.6745944
1637,A,16603815712280,10.024223,-5.6785975,1.8613422
1637,A,16603865567110,9.91409,-5.2620063,2.534113
1637,A,16603915421940,9.717766,-5.2524295,3.14224
1637,A,16603965276770,10.459968,-5.6163483,3.805434
1637,A,16604015131600,8.477569,-3.6818333,3.1518168
1637,A,16604064986430,10.505458,-5.9515367,5.074361
1637,A,16604114841260,13.00261,-4.883723,5.184494
1637,A,16604164696090,13.11035,-2.2836194,2.5412955
1637,A,16604214550920,11.757626,-1.3211504,2.7783215
1637,A,16604264405750,9.698612,-0.8662521,2.4024317
1637,A,16604314260580,8.903737,-1.589301,0.7384616
1637,A,16604364115410,8.487145,-2.6403556,0.69297177
1637,A,16604413970240,8.2477255,-3.382558,0.85098904
1637,A,16604463825070,8.4464445,-3.2125697,0.51101243
1637,A,16604513679900,9.528624,-2.3434746,0.7600094
1637,A,16604563534730,9.820716,-1.3810055,1.6195278
1637,A,16604613389560,10.807127,-2.360234,0.95393974
1637,A,16604663257310,10.543765,-3.7656302,2.0289364
1637,A,16604713125060,11.029788,-2.2931962,2.4503157
1637,A,16604762992810,9.329905,-1.838298,3.6019268
1637,A,16604812860560,7.223007,-1.7880198,4.056825
1637,A,16604862728310,8.156746,-3.1120133,2.4215853
1637,A,16604912596060,10.184635,-5.0345573,2.2204723
1637,A,16604962463810,11.020211,-4.771195,2.7448027
1637,A,16605012331560,10.91726,-3.8230913,4.140622
1637,A,16605062199310,11.379341,-3.916465,5.184494
1637,A,16605112067060,10.572495,-4.0385695,4.9761987
1637,A,16605161934810,10.167875,-4.5509286,6.1613283
1637,A,16605211802560,12.037746,-2.2572832,4.176535
1637,A,16605261670310,13.019369,-1.934066,3.094356
1637,A,16605311538060,10.79755,-2.1184196,1.8374002
1637,A,16605361405810,10.050559,-3.7991493,0.5565023
1637,A,16605411273560,9.495105,-2.573318,-0.27907413
1637,A,16605461141310,8.810363,-3.277213,-0.34850597
1637,A,16605511009060,8.350677,-3.7943609,0.3386299
1637,A,16605560876810,8.439261,-2.5445876,-0.037259765
1637,A,16605610744560,10.230124,-1.3857939,-0.049230773
1637,A,16605660612310,10.589254,-1.6754923,0.72888476
1637,A,16605710490370,13.953108,-3.45199,0.37214872
1637,A,16605760368430,12.981062,-2.7217584,2.2827218
1637,A,16605810246490,9.164705,-1.3498808,2.7424085
1637,A,16605860124550,5.8511295,-1.9101241,2.929156
1637,A,16605910002610,5.7888803,-2.0896893,1.9116204
1637,A,16605959880670,8.707413,-3.9595606,2.143858
1637,A,16606009758730,10.852617,-7.0528693,2.7687447
1637,A,16606059636790,10.560524,-8.142231,2.6250925
1637,A,16606109514850,11.09922,-5.3146787,4.324976
1637,A,16606159392910,9.339481,-3.9308302,4.80621
1637,A,16606209270970,11.20217,-4.498256,5.050419
1637,A,16606259149030,14.752771,-3.2125697,4.506935
1637,A,16606309027090,13.672987,-1.7018285,2.0193596
1637,A,16606358905150,14.367305,-1.9723732,2.5652375
