"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.035,0.475,0.435,0.05,0.005,0,0,0,0,0,0.12,0.405,0.385,0.065,0.02,0.005,0,0,0,0,0.005,0.49,0.505,0,0,0,0,0,0,0,0.0307222,-0.108566,-0.0409594,42.8261,46.1905,42.4444,1.02836,1.53595,0.709814,0.103219,0.155463,0.0666768,0.321277,0.394288,0.258218,0.316516,0.447381,0.446662,0.445465,0.443791,0.441642,0.43902,0.435928,0.432368,0.428346,0.423866,0.418931,0.413548,0.360265,0.509218,0.5084,0.507038,0.505132,0.502686,0.499701,0.496182,0.492131,0.487553,0.482453,0.476836,0.470708,0.245876,0.347535,0.346977,0.346047,0.344746,0.343077,0.34104,0.338638,0.335873,0.332749,0.329268,0.325434,0.321253,0.0251023,0.186574,-0.331188,0.0261778,0.187705,-0.334049,2.27594,1621
A,0.015,0.485,0.495,0.005,0,0,0,0,0,0,0.21,0.335,0.24,0.11,0.105,0,0,0,0,0,0,0.53,0.47,0,0,0,0,0,0,0,0.00102266,0.0345519,-0.0570396,40.2128,44.7619,36.2963,0.916468,2.59123,0.411253,0.0810319,0.236997,0.0378408,0.284661,0.486823,0.194527,0.276696,0.391098,0.39047,0.389423,0.38796,0.386081,0.383789,0.381085,0.377974,0.374458,0.370541,0.366227,0.361521,0.389389,0.550384,0.5495,0.548028,0.545968,0.543324,0.540098,0.536294,0.531915,0.526967,0.521455,0.515384,0.508761,0.173299,0.24495,0.244556,0.243901,0.242985,0.241808,0.240372,0.238679,0.23673,0.234528,0.232075,0.229373,0.226426,-0.279475,-0.179445,0.0453077,-0.279499,-0.180366,0.0466656,2.98417,1621
A,0.015,0.545,0.43,0.01,0,0,0,0,0,0,0.27,0.275,0.21,0.12,0.115,0.01,0,0,0,0,0,0.525,0.475,0,0,0,0,0,0,0,-0.0465414,-0.0523897,-0.0687415,41.7391,46.8293,36.0377,0.980439,3.02559,0.492345,0.0854632,0.262402,0.0454932,0.292341,0.512252,0.213291,0.276406,0.390687,0.39006,0.389014,0.387553,0.385676,0.383386,0.380685,0.377577,0.374065,0.370152,0.365843,0.361141,0.400686,0.566352,0.565442,0.563927,0.561807,0.559087,0.555767,0.551853,0.547347,0.542255,0.536583,0.530336,0.523521,0.191639,0.270874,0.270438,0.269714,0.2687,0.267399,0.265811,0.263939,0.261784,0.259349,0.256636,0.253648,0.250389,-0.118875,-0.284579,0.0869961,-0.119518,-0.290525,0.0859916,3.46692,1621
A,0.01,0.53,0.435,0.025,0,0,0,0,0,0,0.32,0.225,0.16,0.135,0.095,0.055,0.01,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,-0.0836712,0.0217367,-0.0695085,44.0909,44.7619,33.3333,1.00545,3.69106,0.519817,0.0862699,0.321904,0.0454932,0.293717,0.567365,0.213291,0.273637,0.386774,0.386152,0.385118,0.38367,0.381812,0.379545,0.376872,0.373795,0.370318,0.366444,0.362178,0.357524,0.436119,0.616435,0.615444,0.613795,0.611488,0.608527,0.604914,0.600653,0.595749,0.590207,0.584033,0.577234,0.569817,0.197353,0.27895,0.278502,0.277756,0.276712,0.275372,0.273737,0.271809,0.26959,0.267082,0.264288,0.261211,0.257855,-0.0544832,-0.284715,0.0711476,-0.0542843,-0.294453,0.0720783,4.06521,1621
A,0.01,0.545,0.435,0.01,0,0,0,0,0,0,0.295,0.25,0.175,0.115,0.105,0.055,0.005,0,0,0,0,0.495,0.505,0,0,0,0,0,0,0,-0.0436119,-0.114564,-0.0441712,42.9545,48.9744,34.5455,1.0124,3.6774,0.51394,0.088061,0.322854,0.0464672,0.296751,0.568202,0.215562,0.278787,0.394054,0.393421,0.392366,0.390892,0.388999,0.386689,0.383965,0.38083,0.377288,0.373341,0.368995,0.364253,0.434758,0.614511,0.613524,0.61188,0.609581,0.606628,0.603027,0.598779,0.59389,0.588366,0.582211,0.575433,0.568039,0.20209,0.285645,0.285186,0.284422,0.283353,0.281981,0.280307,0.278332,0.27606,0.273492,0.270631,0.26748,0.264043,-0.0586733,-0.188807,0.131369,-0.0596065,-0.191703,0.13002,4.09016,1621
A,0.03,0.52,0.425,0.025,0,0,0,0,0,0,0.315,0.225,0.15,0.13,0.09,0.06,0.025,0.005,0,0,0,0.535,0.465,0,0,0,0,0,0,0,-0.0502166,0.0903025,-0.0504882,38.9796,45.1163,31.6129,1.03763,3.96092,0.532275,0.0904147,0.346614,0.0480248,0.30069,0.58874,0.219146,0.287238,0.405999,0.405346,0.40426,0.402741,0.40079,0.398411,0.395605,0.392375,0.388725,0.384658,0.38018,0.375295,0.45023,0.636381,0.635358,0.633656,0.631274,0.628217,0.624487,0.620089,0.615026,0.609305,0.602931,0.595912,0.588254,0.210555,0.29761,0.297132,0.296335,0.295222,0.293792,0.292048,0.28999,0.287623,0.284947,0.281967,0.278684,0.275103,-0.166256,-0.219037,0.0782218,-0.165688,-0.22273,0.0798204,4.34613,1621
A,0.02,0.525,0.455,0,0,0,0,0,0,0,0.325,0.22,0.19,0.09,0.14,0.035,0,0,0,0,0,0.535,0.465,0,0,0,0,0,0,0,-0.0634472,-0.0770399,-0.0538917,37.3077,47.561,33.1034,1.01048,3.51849,0.44305,0.0853511,0.304615,0.0393753,0.292149,0.55192,0.198432,0.271102,0.38319,0.382575,0.381549,0.380116,0.378275,0.376029,0.37338,0.370332,0.366887,0.363049,0.358822,0.354211,0.420725,0.594676,0.593721,0.59213,0.589905,0.587048,0.583562,0.579452,0.574721,0.569375,0.563419,0.556859,0.549704,0.177495,0.250881,0.250478,0.249807,0.248868,0.247663,0.246192,0.244458,0.242462,0.240207,0.237694,0.234927,0.231908,-0.000105561,-0.113819,0.0495409,-0.00104574,-0.119596,0.0480496,3.89514,1621
A,0.005,0.525,0.465,0.005,0,0,0,0,0,0,0.27,0.25,0.215,0.155,0.06,0.05,0,0,0,0,0,0.475,0.525,0,0,0,0,0,0,0,-0.0486346,0.00547547,-0.0148764,38.7755,47.75,31.4516,0.878405,3.29314,0.470488,0.0760661,0.292306,0.0420796,0.275801,0.540653,0.205133,0.264202,0.373438,0.372838,0.371839,0.370441,0.368647,0.366458,0.363877,0.360906,0.357549,0.353809,0.34969,0.345196,0.428943,0.606293,0.605319,0.603697,0.601428,0.598515,0.594962,0.590771,0.585948,0.580497,0.574424,0.567737,0.560442,0.191452,0.270609,0.270174,0.26945,0.268438,0.267138,0.265552,0.263681,0.261528,0.259095,0.256385,0.2534,0.250144,0.0493628,0.106651,0.0200817,0.0494731,0.105663,0.0201211,3.62023,1621
A,0.01,0.505,0.48,0.005,0,0,0,0,0,0,0.3,0.23,0.185,0.145,0.12,0.02,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0460674,0.0549836,-0.0393509,39.375,47.9487,32.5862,0.934983,3.43353,0.50897,0.0806212,0.290032,0.0454188,0.283939,0.538546,0.213117,0.268447,0.379438,0.378828,0.377813,0.376393,0.37457,0.372346,0.369723,0.366705,0.363294,0.359493,0.355308,0.350742,0.410363,0.580031,0.579099,0.577547,0.575377,0.57259,0.56919,0.565181,0.560567,0.555352,0.549543,0.543145,0.536166,0.186429,0.26351,0.263086,0.262381,0.261395,0.260129,0.258585,0.256763,0.254667,0.252298,0.249659,0.246752,0.243582,-0.112085,-0.255276,0.182178,-0.111645,-0.258439,0.183357,3.7731,1621
A,0.025,0.465,0.505,0.005,0,0,0,0,0,0,0.3,0.27,0.13,0.11,0.105,0.07,0.015,0,0,0,0,0.575,0.425,0,0,0,0,0,0,0,-0.0615776,-0.000207733,-0.055937,42.1739,48.7179,32.5424,1.07443,3.99329,0.5007,0.0904738,0.348155,0.0483154,0.300789,0.590046,0.219808,0.290577,0.410718,0.410059,0.40896,0.407423,0.40545,0.403042,0.400204,0.396936,0.393244,0.38913,0.3846,0.379658,0.440847,0.623119,0.622118,0.62045,0.618119,0.615125,0.611473,0.607166,0.602209,0.596607,0.590366,0.583493,0.575995,0.208765,0.29508,0.294606,0.293816,0.292712,0.291294,0.289565,0.287525,0.285178,0.282525,0.27957,0.276315,0.272764,-0.0338681,-0.208007,0.192164,-0.0339094,-0.212885,0.192803,4.37233,1621
