"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.14,0.325,0.53,0.005,0,0,0,0,0,0,0.055,0.345,0.6,0,0,0,0,0,0,0,0,0.485,0.515,0,0,0,0,0,0,0,-0.059409,-0.0786504,-0.11602,73.6,42.8889,49.7368,1.43147,1.04073,0.508644,0.116498,0.0917866,0.0420151,0.341318,0.302963,0.204976,0.257314,0.363702,0.363118,0.362145,0.360784,0.359036,0.356905,0.354391,0.351497,0.348228,0.344585,0.340573,0.336197,0.262395,0.370884,0.370288,0.369296,0.367908,0.366126,0.363953,0.361389,0.358438,0.355104,0.35139,0.347299,0.342836,0.131625,0.186046,0.185747,0.185249,0.184553,0.183659,0.182569,0.181283,0.179803,0.17813,0.176267,0.174215,0.171976,0.536149,0.823902,0.602445,0.535297,0.832966,0.603116,1.9583,1623
A,0.12,0.27,0.61,0,0,0,0,0,0,0,0.06,0.285,0.655,0,0,0,0,0,0,0,0,0.45,0.55,0,0,0,0,0,0,0,0.0577823,0.0584827,-0.0906567,65.6667,40.4167,47.8049,1.36466,0.951207,0.500767,0.111964,0.0868854,0.0419477,0.33461,0.294763,0.204811,0.259113,0.366245,0.365657,0.364677,0.363306,0.361547,0.3594,0.356869,0.353955,0.350663,0.346994,0.342955,0.338548,0.261922,0.370215,0.369621,0.36863,0.367245,0.365466,0.363296,0.360737,0.357792,0.354464,0.350756,0.346672,0.342218,0.134785,0.190513,0.190207,0.189697,0.188984,0.188069,0.186953,0.185636,0.18412,0.182407,0.180499,0.178398,0.176105,0.510685,0.865916,0.53662,0.509866,0.882129,0.550738,1.86716,1623
A,0.11,0.275,0.615,0,0,0,0,0,0,0,0.045,0.32,0.635,0,0,0,0,0,0,0,0,0.455,0.545,0,0,0,0,0,0,0,0.0663688,0.0790877,-0.0773048,70.7407,42.1739,47.3171,1.29765,0.937012,0.517975,0.107129,0.0856749,0.0431766,0.327306,0.292703,0.20779,0.24675,0.34877,0.34821,0.347276,0.345971,0.344296,0.342252,0.339841,0.337066,0.333931,0.330438,0.326591,0.322394,0.255573,0.361241,0.36066,0.359694,0.358342,0.356607,0.354489,0.351993,0.349119,0.345871,0.342253,0.338268,0.333922,0.139445,0.1971,0.196783,0.196255,0.195518,0.194571,0.193416,0.192053,0.190485,0.188714,0.186739,0.184565,0.182194,0.488975,0.868073,0.540111,0.487626,0.881388,0.553845,1.81266,1623
A,0.115,0.3,0.585,0,0,0,0,0,0,0,0.04,0.325,0.63,0.005,0,0,0,0,0,0,0,0.455,0.545,0,0,0,0,0,0,0,-0.00964844,0.0397733,-0.0948245,76.8,41.2766,45.1163,1.28369,0.862772,0.520327,0.106111,0.07947,0.0428766,0.325747,0.281904,0.207067,0.242204,0.342345,0.341795,0.340879,0.339598,0.337954,0.335947,0.333581,0.330857,0.32778,0.324351,0.320575,0.316455,0.243604,0.344323,0.34377,0.342849,0.341561,0.339906,0.337888,0.335508,0.332769,0.329673,0.326225,0.322427,0.318284,0.135155,0.191036,0.190729,0.190218,0.189503,0.188585,0.187466,0.186145,0.184626,0.182908,0.180995,0.178888,0.176589,0.454719,0.868101,0.496011,0.455241,0.877665,0.507887,1.74237,1623
A,0.09,0.335,0.575,0,0,0,0,0,0,0,0.06,0.32,0.62,0,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0.00741905,0.00735199,-0.114941,82.2727,39.1667,50.8333,1.31008,0.961967,0.55157,0.106555,0.0869519,0.0462079,0.326427,0.294876,0.21496,0.242065,0.342149,0.341599,0.340683,0.339403,0.337759,0.335754,0.333389,0.330667,0.327591,0.324164,0.32039,0.316273,0.248166,0.350772,0.350208,0.34927,0.347957,0.346272,0.344216,0.341792,0.339001,0.335848,0.332334,0.328465,0.324245,0.137557,0.194431,0.194119,0.193598,0.192871,0.191937,0.190797,0.189453,0.187907,0.186159,0.184211,0.182067,0.179727,0.463521,0.867358,0.534798,0.463505,0.881549,0.544069,1.83444,1623
A,0.075,0.345,0.58,0,0,0,0,0,0,0,0.05,0.33,0.62,0,0,0,0,0,0,0,0,0.455,0.545,0,0,0,0,0,0,0,0.0441348,0.0418097,-0.0888722,74.2308,41.7391,45.814,1.25877,0.912118,0.536175,0.104113,0.0833115,0.0453115,0.322666,0.288637,0.212865,0.236735,0.334615,0.334077,0.333182,0.33193,0.330322,0.328361,0.326048,0.323386,0.320378,0.317026,0.313336,0.309309,0.245168,0.346535,0.345978,0.345051,0.343754,0.342089,0.340058,0.337663,0.334906,0.331791,0.32832,0.324497,0.320328,0.138043,0.195118,0.194804,0.194282,0.193552,0.192615,0.191471,0.190122,0.18857,0.186816,0.184862,0.182709,0.180362,0.487471,0.88257,0.503941,0.486933,0.895575,0.514006,1.76431,1623
A,0.085,0.32,0.595,0,0,0,0,0,0,0,0.05,0.335,0.615,0,0,0,0,0,0,0,0,0.415,0.585,0,0,0,0,0,0,0,0.0438976,0.0298553,-0.0698516,88.0952,42.6667,50.7895,1.29318,0.903536,0.558732,0.106114,0.0812363,0.0467184,0.325752,0.28502,0.216144,0.23755,0.335767,0.335227,0.334329,0.333072,0.331459,0.329491,0.327171,0.324499,0.321481,0.318118,0.314414,0.310374,0.238393,0.336958,0.336417,0.335515,0.334254,0.332635,0.33066,0.328331,0.325651,0.322621,0.319247,0.31553,0.311475,0.135643,0.191725,0.191417,0.190904,0.190187,0.189266,0.188142,0.186817,0.185291,0.183568,0.181648,0.179533,0.177226,0.492033,0.906215,0.526914,0.49165,0.914748,0.532777,1.78678,1623
A,0.1,0.335,0.565,0,0,0,0,0,0,0,0.035,0.335,0.63,0,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,-0.0391164,-0.0163076,-0.117453,79.1667,42.1739,48.7179,1.32393,0.902145,0.557973,0.107507,0.0814069,0.046144,0.327883,0.285319,0.214811,0.235836,0.333344,0.332809,0.331917,0.330669,0.329068,0.327114,0.32481,0.322158,0.319161,0.315823,0.312146,0.308135,0.236069,0.333674,0.333138,0.332245,0.330996,0.329393,0.327438,0.325131,0.322477,0.319477,0.316135,0.312455,0.30844,0.13221,0.186873,0.186573,0.186073,0.185373,0.184476,0.18338,0.182089,0.180602,0.178922,0.17705,0.174989,0.17274,0.443525,0.893065,0.531796,0.443352,0.903084,0.537845,1.79503,1623
A,0.06,0.375,0.565,0,0,0,0,0,0,0,0.035,0.39,0.575,0,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0.046589,-0.063422,-0.0993826,75,42,47.3171,1.26062,0.86821,0.543632,0.103338,0.0788779,0.0461572,0.321463,0.280852,0.214842,0.241294,0.341059,0.340511,0.339598,0.338322,0.336684,0.334685,0.332327,0.329614,0.326548,0.323132,0.31937,0.315266,0.234406,0.331323,0.330791,0.329904,0.328664,0.327073,0.325131,0.322841,0.320205,0.317226,0.313908,0.310253,0.306267,0.140057,0.197964,0.197646,0.197116,0.196375,0.195424,0.194264,0.192896,0.191321,0.189541,0.187558,0.185375,0.182993,0.407696,0.857778,0.500256,0.410375,0.872957,0.498182,1.74514,1623
A,0.075,0.335,0.59,0,0,0,0,0,0,0,0.06,0.32,0.62,0,0,0,0,0,0,0,0,0.42,0.58,0,0,0,0,0,0,0,0.0935397,0.0407297,-0.0870757,70,40.4167,42.1739,1.30444,0.935256,0.578416,0.106419,0.0858485,0.0483449,0.32622,0.292999,0.219875,0.247745,0.350177,0.349614,0.348678,0.347367,0.345685,0.343632,0.341212,0.338426,0.335278,0.331771,0.327908,0.323695,0.25368,0.358566,0.35799,0.357031,0.355689,0.353966,0.351865,0.349386,0.346534,0.34331,0.339719,0.335764,0.331449,0.148147,0.209399,0.209062,0.208502,0.207719,0.206713,0.205485,0.204038,0.202372,0.20049,0.198392,0.196083,0.193563,0.452091,0.853578,0.522083,0.451133,0.870049,0.530869,1.83922,1623
