"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.005,0.415,0.57,0.01,0,0,0,0,0,0,0.15,0.39,0.305,0.125,0.025,0.005,0,0,0,0,0.04,0.37,0.59,0,0,0,0,0,0,0,0.0959036,0.0189177,-0.131405,34.2857,47.5,42.2222,0.926101,1.91582,0.797909,0.0795992,0.170585,0.0737202,0.282133,0.41302,0.271515,0.267626,0.378277,0.37767,0.376658,0.375242,0.373425,0.371208,0.368593,0.365584,0.362183,0.358394,0.354222,0.34967,0.367951,0.520083,0.519248,0.517856,0.51591,0.513411,0.510363,0.506768,0.502631,0.497955,0.492746,0.48701,0.480752,0.22958,0.324502,0.32398,0.323112,0.321898,0.320339,0.318437,0.316194,0.313613,0.310695,0.307445,0.303866,0.299961,-0.0542286,0.527765,0.112328,-0.0550948,0.544606,0.114209,2.53606,1609
A,0.025,0.41,0.535,0.03,0,0,0,0,0,0,0.17,0.4,0.28,0.105,0.025,0.01,0.005,0.005,0,0,0.085,0.38,0.535,0,0,0,0,0,0,0,0.0635778,0.00453003,-0.186716,42.6087,48.7179,36.7925,0.957224,2.17352,0.888078,0.085171,0.197543,0.0838114,0.291841,0.444458,0.289502,0.282029,0.398636,0.397996,0.396929,0.395437,0.393522,0.391186,0.38843,0.385259,0.381675,0.377683,0.373286,0.368489,0.397284,0.561544,0.560641,0.559139,0.557038,0.55434,0.551049,0.547167,0.5427,0.537652,0.532027,0.525834,0.519077,0.25364,0.35851,0.357934,0.356975,0.355633,0.353911,0.351809,0.349331,0.346479,0.343256,0.339666,0.335711,0.331397,-0.154369,0.538895,-0.0422063,-0.154669,0.554615,-0.0424714,2.82048,1609
A,0.01,0.435,0.515,0.04,0,0,0,0,0,0,0.15,0.45,0.2,0.15,0.04,0.01,0,0,0,0,0.07,0.375,0.555,0,0,0,0,0,0,0,0.121096,-0.0111241,-0.146646,39.5918,42.7907,37.8846,0.971598,2.21525,0.887323,0.0864703,0.192153,0.0836018,0.294058,0.438352,0.28914,0.284314,0.401866,0.40122,0.400145,0.398641,0.396711,0.394355,0.391578,0.38838,0.384768,0.380743,0.37631,0.371474,0.391248,0.553011,0.552123,0.550643,0.548574,0.545917,0.542676,0.538853,0.534454,0.529482,0.523944,0.517844,0.51119,0.261519,0.369645,0.369052,0.368063,0.366679,0.364904,0.362737,0.360182,0.357241,0.353918,0.350216,0.346139,0.341691,-0.153402,0.465358,0.0577167,-0.153748,0.4835,0.0576517,2.86417,1609
A,0,0.495,0.475,0.03,0,0,0,0,0,0,0.155,0.38,0.265,0.165,0.035,0,0,0,0,0,0.085,0.305,0.61,0,0,0,0,0,0,0,0.0921294,0.0517217,-0.0685172,41.0638,53.8889,38.4314,0.819076,2.03247,0.921366,0.0737852,0.175572,0.0854485,0.271634,0.419013,0.292316,0.248397,0.351098,0.350534,0.349594,0.348281,0.346594,0.344536,0.342109,0.339316,0.33616,0.332643,0.328771,0.324546,0.370229,0.523303,0.522462,0.521062,0.519104,0.51659,0.513523,0.509906,0.505743,0.501038,0.495797,0.490025,0.483728,0.245312,0.346738,0.346181,0.345254,0.343956,0.34229,0.340258,0.337861,0.335103,0.331986,0.328513,0.324688,0.320516,0.219128,0.5652,0.221127,0.218189,0.573316,0.222712,2.63988,1609
A,0,0.49,0.48,0.03,0,0,0,0,0,0,0.095,0.445,0.305,0.13,0.025,0,0,0,0,0,0.085,0.355,0.56,0,0,0,0,0,0,0,0.0887598,0.0360835,-0.0965784,40.2083,47.9487,36.1111,0.819013,1.7578,0.907976,0.0768981,0.152642,0.0838765,0.277305,0.390694,0.289614,0.262224,0.370643,0.370047,0.369055,0.367669,0.365888,0.363716,0.361154,0.358205,0.354873,0.351161,0.347072,0.342613,0.355672,0.502727,0.501919,0.500574,0.498693,0.496278,0.493331,0.489857,0.485857,0.481338,0.476302,0.470757,0.464708,0.247031,0.349167,0.348606,0.347672,0.346365,0.344688,0.342641,0.340228,0.33745,0.334311,0.330814,0.326963,0.322761,0.0733445,0.528981,0.182915,0.0722344,0.539141,0.184907,2.41267,1609
A,0.01,0.46,0.505,0.025,0,0,0,0,0,0,0.14,0.45,0.205,0.16,0.045,0,0,0,0,0,0.09,0.37,0.54,0,0,0,0,0,0,0,0.0632366,6.9655e-05,-0.164558,39.7917,49.25,38.2353,0.852828,2.17047,0.941145,0.0803549,0.185688,0.0889886,0.283469,0.430916,0.29831,0.279298,0.394776,0.394142,0.393085,0.391608,0.389712,0.387398,0.384669,0.381529,0.377979,0.374025,0.369671,0.364921,0.391078,0.552772,0.551884,0.550405,0.548336,0.545681,0.542441,0.53862,0.534222,0.529253,0.523716,0.517619,0.510968,0.258882,0.365918,0.36533,0.364351,0.362982,0.361224,0.359079,0.35655,0.353639,0.350349,0.346684,0.342648,0.338245,-0.0697846,0.529722,0.00736253,-0.0698941,0.542334,0.00742867,2.78074,1609
A,0.005,0.495,0.46,0.04,0,0,0,0,0,0,0.145,0.315,0.335,0.17,0.03,0.005,0,0,0,0,0.055,0.37,0.575,0,0,0,0,0,0,0,0.00463074,0.305036,-0.0749179,41.7778,44.8837,41.3043,0.896861,2.00708,0.759416,0.0823562,0.174968,0.0778027,0.286978,0.418292,0.278931,0.280729,0.396799,0.396161,0.3951,0.393615,0.391709,0.389383,0.38664,0.383483,0.379916,0.375942,0.371565,0.366791,0.386635,0.546491,0.545613,0.544151,0.542106,0.539481,0.536278,0.5325,0.528153,0.52324,0.517766,0.511738,0.505163,0.254492,0.359714,0.359136,0.358174,0.356828,0.355099,0.352991,0.350505,0.347643,0.344409,0.340806,0.336839,0.33251,-0.104354,0.504182,-0.077467,-0.105635,0.505624,-0.0698404,2.60458,1609
A,0.035,0.43,0.47,0.065,0,0,0,0,0,0,0.11,0.44,0.315,0.1,0.035,0,0,0,0,0,0.065,0.355,0.58,0,0,0,0,0,0,0,0.0659171,0.00202354,-0.12739,43.1111,43.9535,40.6522,1.03642,1.7983,0.804841,0.0970131,0.159917,0.0758432,0.311469,0.399896,0.275396,0.292055,0.412807,0.412143,0.411039,0.409494,0.407511,0.405091,0.402238,0.398954,0.395243,0.391108,0.386555,0.381588,0.364349,0.514991,0.514164,0.512786,0.510859,0.508385,0.505366,0.501807,0.49771,0.49308,0.487922,0.482242,0.476045,0.226419,0.320034,0.319519,0.318663,0.317466,0.315928,0.314052,0.31184,0.309294,0.306417,0.303212,0.299682,0.295831,-0.197542,0.511407,-0.101449,-0.197813,0.521301,-0.102056,2.53384,1609
A,0.02,0.52,0.39,0.07,0,0,0,0,0,0,0.135,0.405,0.335,0.075,0.045,0,0,0.005,0,0,0.095,0.34,0.565,0,0,0,0,0,0,0,0.0923928,0.0116267,-0.184998,40,48.25,43.6364,1.11308,1.9323,0.932487,0.0995583,0.181335,0.0870228,0.315529,0.425834,0.294996,0.303296,0.428696,0.428007,0.42686,0.425256,0.423197,0.420684,0.417721,0.41431,0.410456,0.406163,0.401434,0.396276,0.39907,0.564067,0.563161,0.561652,0.559541,0.556831,0.553525,0.549626,0.545139,0.540068,0.534418,0.528197,0.521409,0.26039,0.368049,0.367458,0.366473,0.365096,0.363328,0.361171,0.358627,0.355699,0.35239,0.348704,0.344644,0.340215,-0.0724083,0.467873,-0.0865272,-0.0728623,0.484011,-0.0868187,2.77613,1609
A,0.04,0.465,0.43,0.065,0,0,0,0,0,0,0.11,0.47,0.265,0.11,0.045,0,0,0,0,0,0.07,0.345,0.585,0,0,0,0,0,0,0,0.062746,-0.0135274,-0.150906,42.8889,43.6364,46.0976,1.10474,1.92565,0.859795,0.100597,0.171064,0.0812925,0.31717,0.413599,0.285118,0.295299,0.417393,0.416722,0.415605,0.414044,0.412038,0.409592,0.406707,0.403386,0.399634,0.395454,0.39085,0.385827,0.375767,0.53113,0.530277,0.528856,0.526868,0.524317,0.521204,0.517533,0.513307,0.508532,0.503213,0.497354,0.490963,0.234982,0.332136,0.331603,0.330714,0.329471,0.327876,0.325929,0.323633,0.320991,0.318005,0.314678,0.311015,0.307018,-0.244249,0.514608,-0.0819941,-0.244243,0.525316,-0.0834327,2.70579,1609
