"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.115,0.4,0.385,0.1,0,0,0,0,0,0,0.04,0.495,0.425,0.04,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,-0.0724393,-0.0837452,0.185334,40.4255,30,42.6087,1.49015,1.20327,0.617291,0.132117,0.102741,0.0517834,0.363478,0.320533,0.22756,0.297348,0.420289,0.419613,0.418489,0.416916,0.414897,0.412434,0.409529,0.406185,0.402407,0.398197,0.393561,0.388504,0.303829,0.429449,0.428759,0.42761,0.426003,0.42394,0.421423,0.418454,0.415038,0.411177,0.406876,0.402139,0.396972,0.166874,0.23587,0.235491,0.23486,0.233977,0.232844,0.231462,0.229831,0.227955,0.225834,0.223472,0.22087,0.218032,-0.160894,0.72281,0.0367557,-0.163517,0.75597,0.0525638,2.24279,1635
A,0.085,0.49,0.345,0.08,0,0,0,0,0,0,0.005,0.535,0.405,0.055,0,0,0,0,0,0,0,0.51,0.49,0,0,0,0,0,0,0,-0.0876933,-0.00664299,0.192856,37.4,30.3077,41.7021,1.48498,1.19572,0.742991,0.130223,0.101566,0.0618975,0.360865,0.318693,0.248792,0.292804,0.413865,0.413201,0.412093,0.410545,0.408556,0.406131,0.40327,0.399977,0.396257,0.392112,0.387547,0.382567,0.293068,0.414239,0.413574,0.412465,0.410915,0.408925,0.406497,0.403634,0.400339,0.396614,0.392466,0.387896,0.382912,0.174876,0.24718,0.246783,0.246122,0.245197,0.244009,0.24256,0.240852,0.238885,0.236663,0.234188,0.231461,0.228487,-0.0769389,0.751878,0.14546,-0.0772471,0.781273,0.149969,2.26946,1635
A,0.09,0.475,0.335,0.1,0,0,0,0,0,0,0.04,0.42,0.5,0.04,0,0,0,0,0,0,0,0.52,0.48,0,0,0,0,0,0,0,-0.110455,0.100008,0.192574,40.6522,32.8333,48.6486,1.45363,1.25444,0.876089,0.12705,0.105438,0.0730145,0.35644,0.324712,0.270212,0.29444,0.416178,0.415509,0.414396,0.412838,0.410839,0.4084,0.405523,0.402212,0.398471,0.394302,0.389712,0.384704,0.30107,0.42555,0.424866,0.423727,0.422135,0.420091,0.417597,0.414655,0.41127,0.407444,0.403182,0.398488,0.393367,0.189114,0.267304,0.266875,0.26616,0.26516,0.263875,0.262309,0.260461,0.258335,0.255931,0.253254,0.250306,0.247089,-0.128926,0.76348,0.124796,-0.125336,0.789575,0.114724,2.34732,1635
A,0.06,0.47,0.39,0.08,0,0,0,0,0,0,0.04,0.49,0.405,0.065,0,0,0,0,0,0,0,0.505,0.49,0.005,0,0,0,0,0,0,-0.0903329,0.00824028,0.182637,42.3913,32.7119,43.5556,1.47586,1.31334,0.798911,0.127658,0.11069,0.0677087,0.357293,0.332701,0.260209,0.301017,0.425475,0.424791,0.423653,0.422061,0.420017,0.417523,0.414582,0.411197,0.407372,0.403111,0.398418,0.393298,0.316822,0.447814,0.447094,0.445896,0.44422,0.442069,0.439444,0.436349,0.432786,0.42876,0.424275,0.419336,0.413947,0.199905,0.282557,0.282103,0.281347,0.28029,0.278932,0.277276,0.275323,0.273075,0.270535,0.267705,0.264588,0.261189,-0.104257,0.725595,0.194546,-0.104126,0.749144,0.197052,2.35183,1635
A,0.08,0.455,0.37,0.095,0,0,0,0,0,0,0.07,0.435,0.425,0.07,0,0,0,0,0,0,0,0.525,0.475,0,0,0,0,0,0,0,-0.0718415,-0.048966,0.194535,40.4167,30.625,42.8889,1.56608,1.37981,0.733408,0.138293,0.116199,0.0619202,0.371878,0.34088,0.248838,0.303538,0.429038,0.428349,0.427201,0.425595,0.423534,0.421019,0.418054,0.414641,0.410783,0.406486,0.401754,0.396592,0.308539,0.436107,0.435406,0.434239,0.432607,0.430512,0.427956,0.424942,0.421472,0.417552,0.413184,0.408374,0.403126,0.177055,0.25026,0.249858,0.249188,0.248252,0.24705,0.245583,0.243853,0.241862,0.239612,0.237106,0.234345,0.231334,-0.220368,0.710565,0.106387,-0.221709,0.736539,0.115648,2.47407,1635
A,0.14,0.4,0.36,0.1,0,0,0,0,0,0,0.035,0.445,0.48,0.04,0,0,0,0,0,0,0,0.52,0.475,0.005,0,0,0,0,0,0,-0.138392,-0.0173442,0.182927,37.8431,30.3125,41.2766,1.57069,1.40948,0.780779,0.139311,0.114982,0.065107,0.373244,0.33909,0.255161,0.306342,0.433002,0.432306,0.431147,0.429527,0.427447,0.424909,0.421916,0.418472,0.414579,0.410242,0.405466,0.400256,0.315078,0.445349,0.444633,0.443442,0.441775,0.439636,0.437025,0.433947,0.430404,0.4264,0.42194,0.417028,0.411669,0.185174,0.261735,0.261314,0.260614,0.259635,0.258377,0.256843,0.255034,0.252952,0.250599,0.247977,0.24509,0.241941,-0.245746,0.719912,0.0404986,-0.247115,0.749746,0.0434115,2.50191,1635
A,0.115,0.405,0.405,0.075,0,0,0,0,0,0,0.035,0.45,0.465,0.05,0,0,0,0,0,0,0,0.515,0.48,0.005,0,0,0,0,0,0,-0.119841,0.0197858,0.176097,38.125,32.931,47.561,1.5498,1.30466,0.785247,0.135459,0.107645,0.0655304,0.368048,0.328092,0.255989,0.3089,0.436617,0.435916,0.434747,0.433114,0.431016,0.428457,0.425439,0.421966,0.41804,0.413667,0.408851,0.403598,0.305663,0.432041,0.431347,0.430191,0.428574,0.426499,0.423966,0.42098,0.417543,0.413659,0.409332,0.404566,0.399368,0.187978,0.265699,0.265272,0.264561,0.263567,0.26229,0.260733,0.258897,0.256783,0.254394,0.251733,0.248802,0.245605,-0.197578,0.72281,0.112338,-0.197168,0.749069,0.111888,2.39774,1635
A,0.095,0.445,0.36,0.1,0,0,0,0,0,0,0.035,0.46,0.425,0.08,0,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0561291,0.0162852,0.237697,37.6,28.8235,41.7391,1.5634,1.2898,0.772809,0.137591,0.109697,0.0650832,0.370932,0.331205,0.255114,0.304919,0.430989,0.430297,0.429144,0.427531,0.42546,0.422934,0.419955,0.416527,0.412652,0.408335,0.403581,0.398395,0.298028,0.42125,0.420573,0.419446,0.417869,0.415846,0.413377,0.410465,0.407114,0.403327,0.399108,0.394461,0.389392,0.181438,0.256455,0.256043,0.255357,0.254398,0.253166,0.251662,0.24989,0.24785,0.245544,0.242975,0.240147,0.237061,-0.201597,0.729805,0.117788,-0.20139,0.761511,0.118949,2.42163,1635
A,0.11,0.405,0.385,0.1,0,0,0,0,0,0,0.035,0.465,0.455,0.045,0,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0658093,-0.0554499,0.201321,38.6,31.6667,41.0638,1.55675,1.34666,0.752605,0.13642,0.109414,0.0631467,0.369351,0.330779,0.25129,0.305122,0.431277,0.430584,0.42943,0.427816,0.425744,0.423216,0.420235,0.416804,0.412927,0.408608,0.403851,0.398661,0.30033,0.424503,0.423821,0.422686,0.421097,0.419058,0.41657,0.413635,0.410258,0.406442,0.40219,0.397508,0.3924,0.183348,0.259154,0.258738,0.258045,0.257075,0.25583,0.254311,0.25252,0.250458,0.248128,0.245533,0.242674,0.239556,-0.230426,0.71971,0.0569748,-0.23193,0.745891,0.0665206,2.41052,1635
A,0.095,0.425,0.375,0.105,0,0,0,0,0,0,0.04,0.44,0.47,0.05,0,0,0,0,0,0,0,0.515,0.485,0,0,0,0,0,0,0,-0.0840071,-0.0118143,0.189935,39.7959,30.7812,42.4444,1.56005,1.33517,0.72156,0.136523,0.112233,0.0611272,0.36949,0.335012,0.247239,0.315633,0.446134,0.445417,0.444223,0.442554,0.440411,0.437796,0.434712,0.431163,0.427152,0.422684,0.417763,0.412395,0.318846,0.450675,0.449951,0.448745,0.447059,0.444893,0.442252,0.439137,0.435552,0.4315,0.426986,0.422015,0.416592,0.188406,0.266304,0.265876,0.265164,0.264167,0.262888,0.261327,0.259486,0.257368,0.254974,0.252306,0.249369,0.246165,-0.148824,0.747257,0.10439,-0.149292,0.775365,0.108518,2.41227,1635
