"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0,0.47,0.53,0,0,0,0,0,0,0,0,0.51,0.49,0,0,0,0,0,0,0,0.005,0.535,0.46,0,0,0,0,0,0,0,0.0115208,-0.0320538,-0.142394,53.1429,49.7368,52.2222,0.495001,0.762807,0.55534,0.0434104,0.0663859,0.049311,0.208352,0.257655,0.222061,0.143882,0.203371,0.203045,0.2025,0.201739,0.200762,0.19957,0.198165,0.196547,0.194718,0.192682,0.190438,0.187991,0.197651,0.279371,0.278922,0.278175,0.277129,0.275787,0.27415,0.272219,0.269996,0.267485,0.264687,0.261605,0.258243,0.180645,0.255333,0.254923,0.25424,0.253285,0.252058,0.250561,0.248797,0.246765,0.24447,0.241912,0.239096,0.236024,-0.376545,-0.402858,0.667172,-0.37619,-0.407411,0.674364,1.15679,1642
A,0,0.505,0.495,0,0,0,0,0,0,0,0,0.435,0.565,0,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,-0.00782437,0.027356,-0.0501047,54,71.5385,58.4848,0.537957,0.927975,0.637452,0.046349,0.0761497,0.0524755,0.215288,0.275952,0.229075,0.142652,0.201633,0.201309,0.200769,0.200015,0.199046,0.197864,0.196471,0.194867,0.193054,0.191034,0.18881,0.186384,0.194835,0.27539,0.274948,0.274211,0.273181,0.271858,0.270243,0.26834,0.266149,0.263673,0.260915,0.257878,0.254564,0.157577,0.222729,0.222371,0.221775,0.220941,0.219871,0.218566,0.217026,0.215255,0.213252,0.211021,0.208565,0.205885,-0.387921,-0.504622,0.928855,-0.38777,-0.506613,0.932985,1.33591,1642
A,0,0.53,0.47,0,0,0,0,0,0,0,0,0.44,0.56,0,0,0,0,0,0,0,0,0.455,0.545,0,0,0,0,0,0,0,-0.00523577,0.0350046,-0.0469569,53.7143,63.5714,53.9394,0.550602,0.977855,0.656266,0.0492032,0.0799781,0.0544207,0.221818,0.282804,0.233282,0.153819,0.217417,0.217067,0.216486,0.215672,0.214628,0.213353,0.211851,0.210121,0.208166,0.205989,0.203591,0.200974,0.208149,0.29421,0.293737,0.29295,0.291849,0.290436,0.288711,0.286678,0.284337,0.281692,0.278746,0.2755,0.27196,0.165274,0.233608,0.233233,0.232607,0.231733,0.230611,0.229242,0.227627,0.225769,0.223669,0.221329,0.218752,0.215941,-0.387162,-0.47691,0.926814,-0.387126,-0.478269,0.93087,1.39966,1642
A,0,0.52,0.48,0,0,0,0,0,0,0,0,0.45,0.55,0,0,0,0,0,0,0,0,0.455,0.545,0,0,0,0,0,0,0,-0.0151214,0.0360432,-0.034962,52.5,58.1818,59.0323,0.563354,0.981215,0.640299,0.0504587,0.0788287,0.0535924,0.22463,0.280765,0.2315,0.160734,0.22719,0.226825,0.226218,0.225367,0.224276,0.222944,0.221374,0.219567,0.217524,0.215249,0.212743,0.210009,0.199099,0.281417,0.280965,0.280212,0.279159,0.277807,0.276158,0.274213,0.271974,0.269444,0.266625,0.263521,0.260135,0.160622,0.227033,0.226668,0.226061,0.225211,0.22412,0.22279,0.221221,0.219414,0.217373,0.215099,0.212595,0.209863,-0.38871,-0.476038,0.921546,-0.388315,-0.477629,0.924499,1.39296,1642
A,0,0.515,0.485,0,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,0,0.435,0.565,0,0,0,0,0,0,0,-0.0137472,0.0487678,-0.0463869,52.7027,62.5806,56.4706,0.562648,1.00811,0.619624,0.0502849,0.0816432,0.0510836,0.224243,0.285733,0.226017,0.160913,0.227444,0.227079,0.22647,0.225619,0.224526,0.223193,0.221621,0.219812,0.217767,0.215489,0.21298,0.210243,0.209541,0.296177,0.295701,0.294909,0.2938,0.292377,0.290642,0.288594,0.286238,0.283575,0.280609,0.277342,0.273778,0.1517,0.214422,0.214077,0.213504,0.212701,0.211671,0.210414,0.208932,0.207227,0.205299,0.203151,0.200786,0.198206,-0.420167,-0.528647,0.915146,-0.419804,-0.531076,0.92056,1.40881,1642
A,0,0.55,0.445,0.005,0,0,0,0,0,0,0.065,0.44,0.485,0.01,0,0,0,0,0,0,0.02,0.52,0.445,0.01,0.005,0,0,0,0,0,0.0287355,-0.269539,-0.1367,44.5238,48.75,53.7143,0.528394,1.12027,0.741813,0.0497096,0.10266,0.0758742,0.222956,0.320406,0.275453,0.203238,0.287268,0.286807,0.286038,0.284963,0.283583,0.281899,0.279914,0.277628,0.275046,0.272169,0.269,0.265543,0.287876,0.4069,0.406246,0.405157,0.403635,0.40168,0.399295,0.396483,0.393246,0.389587,0.385512,0.381024,0.376128,0.258897,0.36594,0.365352,0.364373,0.363004,0.361246,0.359101,0.356571,0.35366,0.35037,0.346705,0.342669,0.338266,-0.260625,0.0775071,0.574008,-0.257711,0.0834062,0.564883,1.59067,1642
A,0.05,0.5,0.445,0.005,0,0,0,0,0,0,0,0.4,0.555,0.04,0,0.005,0,0,0,0,0,0.505,0.485,0.01,0,0,0,0,0,0,-0.232798,0.305587,0.0821745,50.8108,43.4091,48,0.895631,0.777604,0.547119,0.0830892,0.0872095,0.0540168,0.288252,0.295313,0.232415,0.26116,0.369138,0.368545,0.367557,0.366176,0.364402,0.362239,0.359687,0.356751,0.353432,0.349735,0.345663,0.341221,0.266427,0.376583,0.375978,0.374971,0.373562,0.371753,0.369545,0.366942,0.363947,0.360561,0.356789,0.352635,0.348104,0.210411,0.297407,0.296929,0.296133,0.29502,0.293591,0.291848,0.289793,0.287427,0.284753,0.281774,0.278494,0.274915,-0.288487,0.268283,0.113058,-0.253899,0.296387,0.0904959,1.51357,1642
A,0.025,0.365,0.61,0,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,0,0.425,0.575,0,0,0,0,0,0,0,0.0511274,0.0355479,-0.0277768,54.1667,41.4894,60.625,0.989126,0.448539,0.565524,0.0829443,0.0405302,0.0491409,0.288001,0.201321,0.221678,0.210524,0.297566,0.297088,0.296292,0.295179,0.293749,0.292005,0.289948,0.287581,0.284906,0.281925,0.278643,0.275063,0.162045,0.229044,0.228676,0.228063,0.227206,0.226105,0.224763,0.22318,0.221358,0.219298,0.217004,0.214478,0.211722,0.165236,0.233554,0.233179,0.232554,0.23168,0.230558,0.229189,0.227575,0.225717,0.223617,0.221278,0.218702,0.215892,0.0100457,0.881663,0.134276,0.00737141,0.884947,0.137121,1.32366,1642
A,0.03,0.4,0.57,0,0,0,0,0,0,0,0,0.445,0.555,0,0,0,0,0,0,0,0,0.445,0.555,0,0,0,0,0,0,0,0.0161334,0.028581,-0.0433403,59.6875,43.6364,52.7778,0.994124,0.538241,0.592796,0.0835186,0.0477792,0.0519776,0.288996,0.218584,0.227986,0.208085,0.294119,0.293647,0.29286,0.291759,0.290346,0.288622,0.286589,0.28425,0.281605,0.27866,0.275415,0.271876,0.184054,0.260152,0.259734,0.259038,0.258064,0.256815,0.25529,0.253492,0.251422,0.249083,0.246478,0.243608,0.240478,0.176241,0.249109,0.248709,0.248042,0.24711,0.245913,0.244453,0.242731,0.24075,0.23851,0.236015,0.233267,0.23027,0.120986,0.860225,0.20673,0.120527,0.862605,0.209768,1.39343,1642
A,0.005,0.42,0.575,0,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0,0.475,0.525,0,0,0,0,0,0,0,0.0170922,0.0011931,-0.0532313,78.2609,42.3913,53.3333,0.963786,0.526093,0.601542,0.0802668,0.0447238,0.0511745,0.283314,0.21148,0.226218,0.201845,0.2853,0.284841,0.284078,0.28301,0.28164,0.279968,0.277996,0.275726,0.273161,0.270304,0.267157,0.263724,0.161902,0.228842,0.228474,0.227862,0.227006,0.225906,0.224565,0.222983,0.221163,0.219106,0.216814,0.214289,0.211536,0.177615,0.251051,0.250648,0.249976,0.249036,0.24783,0.246359,0.244624,0.242626,0.240369,0.237855,0.235086,0.232065,0.266589,0.851534,0.342563,0.266592,0.855039,0.343628,1.35539,1642
