"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.01,0.5,0.49,0,0,0,0,0,0,0,0.12,0.37,0.37,0.14,0,0,0,0,0,0,0,0.48,0.52,0,0,0,0,0,0,0,-0.0567135,0.0216447,0.0254675,45,41.0638,53.0556,0.813846,1.70269,0.68326,0.0713957,0.147943,0.0562624,0.2672,0.384634,0.237197,0.240853,0.340436,0.339889,0.338978,0.337704,0.336069,0.334073,0.33172,0.329012,0.325951,0.322542,0.318787,0.31469,0.349547,0.49407,0.493276,0.491954,0.490106,0.487732,0.484836,0.481421,0.477491,0.473049,0.4681,0.462651,0.456706,0.201269,0.284485,0.284028,0.283267,0.282202,0.280835,0.279168,0.277202,0.274938,0.272381,0.269532,0.266394,0.262971,0.175366,0.202646,-0.113722,0.176233,0.204867,-0.114117,2.21585,1633
A,0.005,0.545,0.445,0.005,0,0,0,0,0,0,0.135,0.295,0.445,0.12,0.005,0,0,0,0,0,0,0.53,0.47,0,0,0,0,0,0,0,-0.0741042,0.0275228,-0.0486483,45.6098,43.8095,50.5263,0.768465,1.77531,0.642378,0.0682477,0.165891,0.0539956,0.261243,0.407297,0.232369,0.242224,0.342373,0.341823,0.340907,0.339626,0.337981,0.335974,0.333608,0.330884,0.327806,0.324377,0.3206,0.316481,0.372273,0.526191,0.525346,0.523938,0.521969,0.519441,0.516357,0.51272,0.508534,0.503803,0.498533,0.492729,0.486398,0.192545,0.272154,0.271716,0.270988,0.26997,0.268662,0.267067,0.265186,0.263021,0.260574,0.257849,0.254847,0.251572,0.137107,0.107221,-0.0792515,0.13842,0.102863,-0.0786703,2.25965,1633
A,0,0.525,0.475,0,0,0,0,0,0,0,0.145,0.295,0.45,0.105,0.005,0,0,0,0,0,0,0.525,0.475,0,0,0,0,0,0,0,-0.0573869,-0.00331291,0.000717848,36.9811,51.3889,55.2941,0.68143,1.79052,0.545413,0.0582223,0.159593,0.046456,0.241293,0.399491,0.215537,0.202548,0.286293,0.285833,0.285067,0.283996,0.282621,0.280943,0.278964,0.276686,0.274112,0.271245,0.268087,0.264642,0.360865,0.510066,0.509247,0.507882,0.505974,0.503523,0.500534,0.497008,0.49295,0.488365,0.483256,0.47763,0.471492,0.173817,0.245682,0.245287,0.24463,0.243711,0.242531,0.241091,0.239392,0.237438,0.235229,0.232768,0.230059,0.227102,0.243458,0.20429,0.0222892,0.243946,0.204862,0.0222909,2.17501,1633
A,0,0.545,0.455,0,0,0,0,0,0,0,0.135,0.345,0.345,0.16,0.01,0.005,0,0,0,0,0,0.52,0.48,0,0,0,0,0,0,0,-0.0589325,0.0673908,0.0101763,39.2,55.4545,68.8889,0.702533,2.04585,0.650241,0.0602112,0.177007,0.0534248,0.24538,0.420722,0.231138,0.217965,0.308084,0.307589,0.306765,0.305612,0.304132,0.302326,0.300197,0.297746,0.294976,0.29189,0.288492,0.284785,0.376385,0.532004,0.531149,0.529726,0.527735,0.525179,0.522061,0.518384,0.514152,0.509369,0.504041,0.498172,0.491771,0.168994,0.238866,0.238483,0.237843,0.23695,0.235802,0.234402,0.232751,0.230851,0.228703,0.226311,0.223676,0.220802,0.159161,0.33974,-0.237146,0.161463,0.341516,-0.237616,2.44161,1633
A,0,0.55,0.44,0.01,0,0,0,0,0,0,0.125,0.385,0.35,0.13,0.01,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0598268,0.00942306,-0.0140891,44.7727,48.9474,63.2258,0.620352,1.62543,0.613164,0.0581265,0.150124,0.0532232,0.241094,0.387459,0.230702,0.231965,0.327872,0.327345,0.326468,0.325241,0.323666,0.321744,0.319478,0.31687,0.313922,0.310638,0.307022,0.303077,0.360478,0.509519,0.508701,0.507337,0.505431,0.502983,0.499997,0.496475,0.492422,0.487841,0.482738,0.477118,0.470987,0.195533,0.276377,0.275933,0.275194,0.27416,0.272832,0.271212,0.269302,0.267103,0.264618,0.26185,0.258802,0.255476,-0.060644,0.28642,-0.197144,-0.060482,0.285866,-0.197098,2.05611,1633
A,0,0.505,0.495,0,0,0,0,0,0,0,0.105,0.38,0.445,0.07,0,0,0,0,0,0,0,0.51,0.49,0,0,0,0,0,0,0,-0.0607603,-0.00279892,-0.00501388,39.7959,47.8049,66.2069,0.585125,1.43677,0.526987,0.0521919,0.126583,0.0436253,0.228455,0.355785,0.208867,0.202099,0.285658,0.285199,0.284435,0.283366,0.281993,0.280319,0.278345,0.276072,0.273504,0.270643,0.267492,0.264055,0.317919,0.449365,0.448643,0.44744,0.445759,0.4436,0.440966,0.43786,0.434285,0.430245,0.425745,0.420788,0.415381,0.131073,0.185266,0.184968,0.184472,0.183779,0.182889,0.181803,0.180523,0.179049,0.177383,0.175528,0.173484,0.171255,0.0748171,0.0644573,-0.294506,0.0749415,0.0640084,-0.294529,1.80692,1633
A,0,0.53,0.47,0,0,0,0,0,0,0,0.115,0.38,0.41,0.085,0.01,0,0,0,0,0,0,0.525,0.475,0,0,0,0,0,0,0,-0.0382763,0.00017899,-0.00526329,39,50.7895,67.5862,0.623295,1.62256,0.594511,0.0553422,0.144577,0.0484415,0.235249,0.380233,0.220094,0.213218,0.301375,0.300891,0.300084,0.298956,0.297509,0.295742,0.293659,0.291262,0.288552,0.285534,0.282209,0.278583,0.342004,0.483407,0.482631,0.481337,0.479528,0.477206,0.474373,0.471031,0.467186,0.46284,0.457998,0.452666,0.446849,0.13632,0.192682,0.192373,0.191857,0.191136,0.19021,0.189081,0.187749,0.186216,0.184484,0.182554,0.180429,0.178111,-0.0828224,0.18503,-0.34247,-0.0829171,0.184881,-0.34248,2.00464,1633
A,0.005,0.5,0.495,0,0,0,0,0,0,0,0.06,0.485,0.4,0.055,0,0,0,0,0,0,0,0.54,0.455,0.005,0,0,0,0,0,0,-0.0433501,-0.08736,-0.00791237,42.3913,42,55.4545,0.709416,1.26683,0.553972,0.0624536,0.113086,0.0475799,0.249907,0.336283,0.218128,0.243859,0.344684,0.34413,0.343208,0.341918,0.340262,0.338242,0.33586,0.333118,0.330019,0.326567,0.322765,0.318617,0.331186,0.468118,0.467366,0.466113,0.464361,0.462113,0.459369,0.456133,0.452409,0.448201,0.443512,0.438349,0.432716,0.15386,0.217475,0.217125,0.216543,0.21573,0.214685,0.21341,0.211907,0.210177,0.208222,0.206044,0.203645,0.201028,0.00675168,0.0279101,-0.0924635,0.00408883,0.0273685,-0.0932501,1.74689,1633
A,0.01,0.415,0.575,0,0,0,0,0,0,0,0.07,0.435,0.41,0.08,0.005,0,0,0,0,0,0,0.535,0.465,0,0,0,0,0,0,0,-0.0102057,0.00856018,-0.00490959,41.5556,41.7391,56.1765,0.818847,1.3875,0.48372,0.070484,0.125071,0.0404808,0.265488,0.353654,0.201198,0.245567,0.347099,0.346541,0.345613,0.344314,0.342646,0.340612,0.338213,0.335451,0.332331,0.328854,0.325026,0.320849,0.334619,0.47297,0.47221,0.470945,0.469175,0.466903,0.46413,0.460861,0.457099,0.452846,0.448109,0.442892,0.437201,0.13501,0.19083,0.190524,0.190013,0.189299,0.188382,0.187264,0.185945,0.184427,0.182711,0.1808,0.178695,0.176399,0.0780942,-0.137819,-0.333203,0.0781488,-0.137919,-0.333178,1.87333,1633
A,0.005,0.495,0.5,0,0,0,0,0,0,0,0.15,0.285,0.48,0.08,0.005,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,-0.0133413,-0.0240411,-0.0507979,44.5455,40.6383,69.6296,0.785915,1.58182,0.438854,0.0675574,0.142975,0.0380875,0.259918,0.378121,0.19516,0.237531,0.335739,0.3352,0.334302,0.333045,0.331432,0.329464,0.327144,0.324473,0.321454,0.318092,0.314389,0.310349,0.341155,0.482207,0.481432,0.480142,0.478338,0.476021,0.473195,0.469862,0.466026,0.461691,0.456861,0.451542,0.44574,0.117433,0.165987,0.16572,0.165276,0.164655,0.163857,0.162884,0.161737,0.160417,0.158924,0.157262,0.155431,0.153434,0.132639,-0.293253,-0.496758,0.132495,-0.2959,-0.500119,1.99853,1633
A,0,0.455,0.545,0,0,0,0,0,0,0,0.08,0.38,0.48,0.06,0,0,0,0,0,0,0,0.585,0.415,0,0,0,0,0,0,0,-0.0169668,-0.00702293,-0.0494107,46.9048,39.7826,55.1429,0.700539,1.40212,0.356048,0.058837,0.121692,0.0297545,0.242563,0.348844,0.172495,0.207328,0.293049,0.292578,0.291794,0.290697,0.289289,0.287572,0.285546,0.283215,0.28058,0.277645,0.274413,0.270887,0.309349,0.437251,0.436549,0.435379,0.433743,0.431642,0.429079,0.426057,0.422579,0.418648,0.414268,0.409445,0.404184,0.0763764,0.107955,0.107781,0.107492,0.107088,0.10657,0.105937,0.105191,0.104332,0.103362,0.10228,0.10109,0.0997906,0.320287,-0.470195,-0.590175,0.320273,-0.475918,-0.594714,1.73069,1633
A,0.005,0.395,0.6,0,0,0,0,0,0,0,0.1,0.35,0.505,0.035,0.01,0,0,0,0,0,0,0.59,0.41,0,0,0,0,0,0,0,-0.0107877,-0.0256738,-0.0619449,46.5,44.6512,65.1852,0.766188,1.37831,0.433814,0.0667843,0.126429,0.0364713,0.258427,0.355569,0.190974,0.241929,0.341957,0.341407,0.340492,0.339213,0.33757,0.335566,0.333202,0.330482,0.327407,0.323983,0.320211,0.316096,0.32684,0.461974,0.461231,0.459995,0.458267,0.456047,0.45334,0.450146,0.446471,0.442318,0.437691,0.432595,0.427037,0.0968279,0.136862,0.136642,0.136276,0.135764,0.135106,0.134304,0.133358,0.132269,0.131039,0.129668,0.128159,0.126512,0.0914775,-0.293044,-0.465015,0.0913289,-0.296541,-0.470129,1.78179,1633
A,0.015,0.475,0.51,0,0,0,0,0,0,0,0.08,0.445,0.395,0.075,0.005,0,0,0,0,0,0,0.535,0.465,0,0,0,0,0,0,0,-0.0392583,0.0465929,-0.0467094,41.3043,41.3043,50.5405,0.827263,1.36818,0.441362,0.0724791,0.124459,0.0386291,0.269219,0.352787,0.196543,0.264754,0.374218,0.373616,0.372615,0.371215,0.369417,0.367224,0.364637,0.36166,0.358296,0.354548,0.35042,0.345917,0.339519,0.479896,0.479125,0.477841,0.476045,0.47374,0.470927,0.46761,0.463792,0.459478,0.454671,0.449378,0.443603,0.151232,0.21376,0.213417,0.212845,0.212045,0.211018,0.209765,0.208288,0.206587,0.204666,0.202525,0.200167,0.197595,-0.194391,-0.0469147,-0.401137,-0.193588,-0.0503952,-0.400479,1.82997,1633
A,0.005,0.54,0.455,0,0,0,0,0,0,0,0.15,0.35,0.36,0.125,0.015,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0583625,-0.0782411,0.0356774,43.3333,50,55.1429,0.786518,1.89802,0.474555,0.0696161,0.167464,0.0407134,0.263849,0.409224,0.201776,0.252146,0.356397,0.355825,0.354871,0.353538,0.351826,0.349737,0.347273,0.344438,0.341234,0.337664,0.333733,0.329445,0.372069,0.525904,0.525059,0.523652,0.521684,0.519158,0.516075,0.51244,0.508256,0.503528,0.498261,0.49246,0.486132,0.151906,0.214713,0.214368,0.213793,0.21299,0.211958,0.2107,0.209216,0.207508,0.205577,0.203427,0.201058,0.198475,-0.044772,-0.167279,-0.293268,-0.0468335,-0.164221,-0.291943,2.2994,1633
A,0.02,0.42,0.56,0,0,0,0,0,0,0,0.12,0.355,0.435,0.075,0.015,0,0,0,0,0,0,0.515,0.485,0,0,0,0,0,0,0,-0.0413067,0.03797,0.0377672,50,41.2766,60.3125,0.725294,1.69311,0.440974,0.0671541,0.15467,0.0369803,0.259141,0.393281,0.192303,0.219953,0.310894,0.310395,0.309563,0.3084,0.306906,0.305084,0.302935,0.300462,0.297667,0.294553,0.291124,0.287383,0.357165,0.504836,0.504025,0.502675,0.500786,0.49836,0.495401,0.491912,0.487896,0.483357,0.478301,0.472733,0.466658,0.130346,0.184238,0.183942,0.183449,0.18276,0.181875,0.180795,0.179521,0.178056,0.176399,0.174554,0.172522,0.170305,-0.158985,0.111538,-0.0373507,-0.158405,0.115075,-0.0387071,2.0962,1633
A,0.015,0.5,0.485,0,0,0,0,0,0,0,0.105,0.41,0.405,0.075,0.005,0,0,0,0,0,0,0.52,0.48,0,0,0,0,0,0,0,-0.059683,-0.0642869,0.0112641,41.7778,38.6,52.4324,0.692477,1.51834,0.453317,0.062942,0.139914,0.0391978,0.250882,0.37405,0.197984,0.230327,0.325558,0.325035,0.324164,0.322945,0.321381,0.319473,0.317223,0.314633,0.311706,0.308446,0.304855,0.300937,0.348518,0.492615,0.491823,0.490505,0.488662,0.486295,0.483408,0.480003,0.476084,0.471655,0.466722,0.461288,0.455361,0.141652,0.200219,0.199897,0.199361,0.198612,0.19765,0.196477,0.195093,0.1935,0.1917,0.189695,0.187486,0.185077,-0.127521,0.131103,-0.181378,-0.130053,0.132787,-0.180851,1.92088,1633
A,0.01,0.5,0.49,0,0,0,0,0,0,0,0.105,0.34,0.5,0.05,0.005,0,0,0,0,0,0,0.505,0.495,0,0,0,0,0,0,0,-0.0677163,-0.0655848,0.0391061,43.1111,45.8537,52.973,0.696545,1.51636,0.479744,0.0631817,0.131751,0.0412123,0.25136,0.362975,0.203008,0.212858,0.300866,0.300383,0.299578,0.298452,0.297007,0.295243,0.293164,0.29077,0.288065,0.285052,0.281733,0.278113,0.330832,0.467617,0.466866,0.465614,0.463865,0.461618,0.458877,0.455645,0.451925,0.447721,0.443038,0.43788,0.432253,0.13508,0.19093,0.190623,0.190113,0.189398,0.188481,0.187362,0.186042,0.184523,0.182807,0.180894,0.178788,0.176491,-0.126376,0.323185,-0.10774,-0.129484,0.329926,-0.105688,1.93262,1633
B,0.01,0.515,0.465,0.01,0,0,0,0,0,0,0.15,0.28,0.45,0.085,0.035,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,-0.0733736,0.0532523,0.0352466,45.7143,46.5854,45.3488,0.820458,1.85895,0.484877,0.0724041,0.167456,0.0417328,0.26908,0.409214,0.204286,0.251919,0.356077,0.355505,0.354552,0.35322,0.351509,0.349422,0.346961,0.344128,0.340927,0.337361,0.333433,0.329148,0.370106,0.523129,0.522289,0.520889,0.518931,0.516418,0.513352,0.509736,0.505575,0.500871,0.495632,0.489862,0.483567,0.17321,0.244825,0.244432,0.243777,0.242861,0.241685,0.24025,0.238557,0.23661,0.234409,0.231957,0.229256,0.22631,0.215051,0.516505,-0.00529918,0.217268,0.523031,-0.00665287,2.30765,1633
B,0.095,0.465,0.285,0.155,0,0,0,0,0,0,0.165,0.365,0.28,0.18,0.005,0.005,0,0,0,0,0,0.5,0.485,0.015,0,0,0,0,0,0,-0.0102507,-0.00108879,0.0656808,47.561,36.7925,44.0909,1.75118,1.99079,0.972317,0.146151,0.167554,0.0822474,0.382297,0.409334,0.286788,0.322438,0.455752,0.45502,0.4538,0.452095,0.449905,0.447234,0.444084,0.440458,0.436361,0.431796,0.426769,0.421285,0.370303,0.523407,0.522566,0.521166,0.519207,0.516693,0.513625,0.510007,0.505843,0.501138,0.495895,0.490122,0.483824,0.252312,0.356632,0.356059,0.355104,0.35377,0.352057,0.349966,0.347501,0.344664,0.341458,0.337886,0.333952,0.329661,0.653823,0.697441,0.540469,0.653829,0.698841,0.541356,3.07395,1633
B,0.2,0.365,0.255,0.12,0.04,0.02,0,0,0,0,0.225,0.36,0.18,0.15,0.045,0.03,0.005,0.005,0,0,0.02,0.515,0.46,0.005,0,0,0,0,0,0,-0.0119914,-0.100321,-0.157271,51.0526,39,42.2222,2.25979,2.90736,0.926659,0.199428,0.268294,0.087262,0.446573,0.517971,0.295401,0.373066,0.527312,0.526465,0.525054,0.523081,0.520548,0.517457,0.513813,0.509618,0.504877,0.499596,0.493779,0.487434,0.440744,0.622972,0.621971,0.620304,0.617973,0.61498,0.611329,0.607023,0.602067,0.596466,0.590227,0.583355,0.575859,0.29182,0.412476,0.411813,0.410709,0.409166,0.407184,0.404767,0.401916,0.398634,0.394926,0.390795,0.386245,0.381282,0.609754,0.0958241,-0.154102,0.60986,0.0960581,-0.158773,4.17212,1633
B,0.105,0.48,0.195,0.205,0.015,0,0,0,0,0,0.185,0.3,0.335,0.14,0.03,0.005,0.005,0,0,0,0.02,0.47,0.465,0.045,0,0,0,0,0,0,-0.0116018,0.115027,0.112981,48.25,38.2353,46.25,2.0119,2.27226,1.07532,0.167474,0.199374,0.0937215,0.409235,0.446513,0.30614,0.352939,0.498864,0.498062,0.496728,0.494861,0.492464,0.489541,0.486092,0.482124,0.477639,0.472642,0.46714,0.461137,0.402439,0.568829,0.567915,0.566393,0.564265,0.561532,0.558198,0.554267,0.549741,0.544627,0.53893,0.532656,0.525811,0.276027,0.390152,0.389525,0.388481,0.387021,0.385147,0.38286,0.380163,0.377059,0.373552,0.369644,0.365341,0.360646,0.556984,0.483466,0.28833,0.557653,0.485643,0.286139,3.5075,1633
B,0.145,0.41,0.255,0.17,0.02,0,0,0,0,0,0.18,0.355,0.265,0.14,0.055,0,0.005,0,0,0,0,0.455,0.54,0.005,0,0,0,0,0,0,-0.0226425,0.030513,0.239907,46.5854,41.0638,53.0556,1.98826,2.25447,0.875991,0.168239,0.196968,0.0744939,0.41017,0.443811,0.272936,0.354334,0.500836,0.500031,0.498691,0.496817,0.494411,0.491476,0.488014,0.484029,0.479527,0.474511,0.468986,0.46296,0.394155,0.557121,0.556226,0.554735,0.552651,0.549974,0.546709,0.542858,0.538426,0.533417,0.527837,0.521692,0.514989,0.255682,0.361396,0.360815,0.359848,0.358496,0.35676,0.354641,0.352143,0.349268,0.346019,0.3424,0.338413,0.334065,0.559271,0.459927,0.38055,0.559434,0.47389,0.387822,3.41402,1633
