SubjectID,ActivityCode,Timestamp,X,Y,Z
1606,A,802236393295351,-2.8872576,-12.765584,-1.3435961
1606,A,802236442795351,4.3767505,-19.399918,0.8231565
1606,A,802236492295351,2.5020905,-13.316251,1.2038345
1606,A,802236541795351,-0.37574002,-17.225983,-0.18959084
1606,A,802236591295351,0.751929,-12.3873005,1.4911387
1606,A,802236640795351,-0.7659949,-7.7521257,1.6252141
1606,A,802236690295351,-2.6406548,-4.278139,0.92610717
1606,A,802236739795351,-3.6103065,-2.1113865,1.7401357
1606,A,802236789295351,-5.312584,-1.0100539,2.8390744
1606,A,802236838795351,-6.7299514,-0.72274965,4.270807
1606,A,802236888295351,-8.63813,-4.1512465,5.8629513
1606,A,802236937795351,-10.218304,-1.8264766,4.0481462
1606,A,802236987295351,-8.259847,-0.6868366,4.948366
1606,A,802237036795351,-8.089858,-1.9461867,4.165462
1606,A,802237086295351,-7.1561193,-0.6988076,3.6028247
1606,A,802237135795351,-6.4139166,-1.1345524,3.4926913
1606,A,802237185295351,-7.3644147,-0.70838445,4.7304935
1606,A,802237234795351,-8.700379,0.41210195,7.5412865
1606,A,802237284295351,-7.283012,0.23014264,9.703251
1606,A,802237333894201,-9.313295,-1.6684593,4.486285
1606,A,802237383493051,-9.648483,-2.3819313,5.3649573
1606,A,802237433091901,-8.480113,1.1878233,4.0840592
1606,A,802237482690751,-10.809671,-0.8903438,3.9619548
1606,A,802237532289601,-9.672425,5.0233345,3.5525465
1606,A,802237581888451,-9.971701,2.181417,3.3969233
1606,A,802237631487301,-6.9574003,6.143821,2.810344
1606,A,802237681086151,-4.2136455,3.713706,2.1878514
1606,A,802237730685001,-3.8257847,4.5277348,1.1320084
1606,A,802237780283851,-3.2056863,4.4630914,-0.86954415
1606,A,802237829882701,-3.5025675,6.6633625,-1.9277812
1606,A,802237879481551,-4.072387,8.633791,2.2165818
1606,A,802237929080401,-5.0683756,8.832509,3.6459203
1606,A,802237978679251,-6.8975453,6.622661,3.619584
1606,A,802238028278101,-5.6645317,8.456619,0.8901941
1606,A,802238077876951,-4.958242,3.7232828,2.0537763
1606,A,802238127475801,-3.057246,-1.1561002,2.8175266
1606,A,802238177074651,-1.323844,-4.8790836,5.2859483
1606,A,802238226673501,-0.3254618,-7.313987,9.12146
