SubjectID,ActivityCode,Timestamp,X,Y,Z
1646,A,1470028569293284,9.859023,1.469142,3.2790089
1646,A,1470028618793284,6.966828,-1.6505028,-0.9084499
1646,A,1470028668293284,5.168782,-4.3128552,-6.0057054
1646,A,1470028717793284,2.8128877,-4.0806174,-7.6984057
1646,A,1470028767293284,1.5367782,-5.2920837,-9.225906
1646,A,1470028816793284,-1.7720085,-6.189909,-8.414272
1646,A,1470028866293284,0.86400753,-9.568128,-5.3760304
1646,A,1470028915793284,3.2390556,-9.955989,-1.0856209
1646,A,1470028965293284,4.1368814,-4.391864,3.5136406
1646,A,1470029014793284,3.5981858,-8.46919,10.133608
1646,A,1470029064293284,-0.81672204,-10.872968,3.7027826
1646,A,1470029113793284,-0.41689038,-2.9601312,-1.265186
1646,A,1470029163293284,-1.326687,-3.4246063,-1.004218
1646,A,1470029212793284,1.9916766,-18.014872,-4.6098857
1646,A,1470029262293284,5.5877676,-4.4134116,-3.4678516
1646,A,1470029311793284,3.6053684,-7.1092825,4.2582374
1646,A,1470029361293284,6.0857615,-7.4636245,1.6557401
1646,A,1470029410793284,6.246173,-12.072463,-5.577143
1646,A,1470029460293284,2.67163,-13.686154,-9.048736
1646,A,1470029509912284,4.54629,-10.078093,0.6597522
1646,A,1470029559531284,5.930138,-13.20492,4.1050086
1646,A,1470029609150284,4.5534725,-7.528268,6.5375175
1646,A,1470029658769284,-1.1159973,-2.129343,5.591808
1646,A,1470029708388284,-2.5405474,-2.3280618,0.80819273
1646,A,1470029758007284,1.3428478,-2.0263925,2.783409
1646,A,1470029807626284,7.005135,-11.179425,4.1983824
1646,A,1470029857245284,12.286744,-8.622418,5.5415297
1646,A,1470029906864284,5.223849,-13.362938,1.8544588
1646,A,1470029956483284,6.9955583,0.4492121,6.3483753
1646,A,1470030006102284,3.6317048,4.1195235,2.7905917
1646,A,1470030055721284,3.183989,-7.470807,-1.4471453
1646,A,1470030105340284,1.7881694,-11.749246,-5.277868
1646,A,1470030154959284,-0.35464114,-18.041208,0.8249521
1646,A,1470030204578284,1.9485809,-8.095694,4.1864114
1646,A,1470030254197284,0.50966567,-13.142671,6.480057
1646,A,1470030303816284,0.51684827,-5.5674167,4.1648636
1646,A,1470030353435284,-1.9276316,-6.438906,5.2470427
1646,A,1470030403054284,-0.7353192,-3.5084033,5.5774426
1646,A,1470030452673284,-0.8670003,-6.189909,3.8895302
1646,A,1470030502292284,0.47854108,-6.709451,4.7011647
1646,A,1470030551981224,7.7760677,-10.37258,6.5494885
1646,A,1470030601670164,9.380183,-5.548263,2.2686558
1646,A,1470030651359104,10.278008,-5.306449,-3.202095
1646,A,1470030701048044,5.5039706,-4.396652,-3.0752025
1646,A,1470030750736984,3.5024178,-7.8921866,-0.50622404
1646,A,1470030800425924,3.231873,-4.798878,2.187253
1646,A,1470030850114864,3.3180642,-1.3727754,1.6748937
1646,A,1470030899803804,19.557337,-16.149788,-10.703129
1646,A,1470030949492744,7.402572,-19.827282,-19.7167
1646,A,1470030999181684,13.021764,1.1674726,3.6405332
1646,A,1470031048870624,-7.379229,19.39872,-7.9809217
1646,A,1470031098559564,16.790237,-18.871996,-12.060641
1646,A,1470031148248504,16.622643,3.841796,0.15936404
1646,A,1470031197937444,7.5558014,-8.229769,-12.769325
1646,A,1470031247626384,7.160758,-9.23294,-8.210765
1646,A,1470031297315324,8.288427,5.263952,-4.9714103
1646,A,1470031347004264,9.669882,2.2616227,-4.9522567
1646,A,1470031396693204,8.515876,-0.4103063,-3.8605006
1646,A,1470031446382144,9.408914,-14.945505,4.2127476
1646,A,1470031496071084,2.0898387,-9.838673,-3.6306572
1646,A,1470031545760024,1.996465,-9.297583,-5.99134
1646,A,1470031595495754,4.6157217,-10.420464,-7.01127
1646,A,1470031645231484,3.2701802,-9.321525,-7.877971
1646,A,1470031694967214,4.9820347,-12.735657,-5.7231894
1646,A,1470031744702944,3.5670612,-7.894581,-6.546795
1646,A,1470031794438674,3.2294788,-2.9984384,-6.7096004
1646,A,1470031844174404,6.5837555,-3.872322,-2.6155157
1646,A,1470031893910134,3.3300352,-7.822755,-2.6466403
1646,A,1470031943645864,1.6660651,-7.652766,-2.8716953
1646,A,1470031993381594,2.0299838,-5.8116255,-1.4016554
1646,A,1470032043117324,2.6405053,-5.3112373,-0.755221
1646,A,1470032092853054,4.2254667,-11.121964,-1.9259856
1646,A,1470032142588784,7.134422,-12.038944,-2.2252607
1646,A,1470032192324514,7.601291,-13.714885,-5.5795374
1646,A,1470032242060244,3.8112698,-8.301595,-3.9203556
1646,A,1470032291795974,1.5128362,-5.7900777,-3.7910688
1646,A,1470032341531704,1.582268,-6.094141,-4.200477
1646,A,1470032391267434,2.3508067,-6.379051,-3.0033765
1646,A,1470032441003164,2.197578,-6.793248,-3.8150108
1646,A,1470032490738894,2.8152819,-8.837896,-1.2340614
