"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.04,0.465,0.455,0.04,0,0,0,0,0,0,0,0.625,0.375,0,0,0,0,0,0,0,0.125,0.465,0.215,0.195,0,0,0,0,0,0,0.0504249,-0.0747239,-0.018542,76.8,51.3514,123.333,1.33322,0.292561,1.80318,0.108039,0.0263769,0.151116,0.328693,0.16241,0.388737,0.24203,0.342098,0.341549,0.340633,0.339353,0.33771,0.335705,0.33334,0.330619,0.327543,0.324117,0.320343,0.316227,0.0865906,0.122392,0.122195,0.121868,0.12141,0.120822,0.120105,0.119259,0.118285,0.117185,0.115959,0.114609,0.113136,0.263217,0.372046,0.371448,0.370453,0.369061,0.367273,0.365093,0.362521,0.359561,0.356217,0.35249,0.348387,0.34391,-0.398815,0.720719,-0.164613,-0.400349,0.721425,-0.169628,2.43008,1649
A,0.03,0.52,0.415,0.035,0,0,0,0,0,0,0,0.585,0.415,0,0,0,0,0,0,0,0.1,0.505,0.2,0.195,0,0,0,0,0,0,-0.0292463,-0.0225899,0.0214162,71.8519,44.3182,109.333,1.3584,0.275182,1.75945,0.110247,0.025812,0.148049,0.332035,0.160661,0.384772,0.259683,0.367051,0.366461,0.365479,0.364105,0.362342,0.360191,0.357654,0.354733,0.351434,0.347757,0.343709,0.339292,0.0916031,0.129477,0.129269,0.128922,0.128438,0.127816,0.127057,0.126162,0.125132,0.123968,0.122671,0.121243,0.119685,0.269065,0.380311,0.3797,0.378682,0.377259,0.375432,0.373203,0.370575,0.367549,0.36413,0.360321,0.356126,0.35155,-0.286829,0.644564,0.0747707,-0.288589,0.644903,0.0755507,2.42582,1649
A,0.035,0.525,0.355,0.075,0.01,0,0,0,0,0,0,0.59,0.41,0,0,0,0,0,0,0,0.14,0.41,0.285,0.16,0.005,0,0,0,0,0,-0.0862116,-0.0404292,0.00943479,56.0606,49,85.5,1.49197,0.493954,1.74661,0.131424,0.0483296,0.154889,0.362525,0.21984,0.393559,0.327072,0.462301,0.461559,0.460322,0.458592,0.456371,0.453661,0.450466,0.446788,0.442632,0.438002,0.432902,0.42734,0.177174,0.250428,0.250026,0.249356,0.248418,0.247215,0.245748,0.244017,0.242024,0.239773,0.237265,0.234502,0.231489,0.293223,0.414458,0.413792,0.412683,0.411132,0.409141,0.406712,0.403847,0.40055,0.396824,0.392673,0.388101,0.383114,-0.0551034,0.594325,0.103187,-0.0580028,0.595169,0.103623,2.62834,1649
A,0.04,0.52,0.405,0.035,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0,0,0,0.125,0.475,0.275,0.125,0,0,0,0,0,0,-0.0462072,-0.0719611,-0.096174,59.6875,44.5455,98.8889,1.32745,0.342729,1.47889,0.109465,0.0336021,0.130794,0.330855,0.183309,0.361654,0.256582,0.362668,0.362085,0.361115,0.359758,0.358015,0.35589,0.353383,0.350498,0.347237,0.343605,0.339605,0.335241,0.119592,0.169038,0.168767,0.168314,0.167682,0.16687,0.165879,0.164711,0.163366,0.161846,0.160153,0.158289,0.156255,0.242504,0.342769,0.342219,0.341301,0.340019,0.338372,0.336363,0.333994,0.331267,0.328185,0.324752,0.320972,0.316847,-0.664935,0.734869,-0.482086,-0.677335,0.734638,-0.496114,2.20177,1649
A,0.06,0.465,0.41,0.055,0.01,0,0,0,0,0,0.045,0.54,0.375,0.04,0,0,0,0,0,0,0.095,0.445,0.355,0.095,0.01,0,0,0,0,0,-0.0979501,-0.046854,0.0251045,63.2258,57.8788,88.0952,1.54283,0.792169,1.42695,0.136535,0.0890894,0.127439,0.369506,0.298478,0.356986,0.310669,0.439116,0.438411,0.437236,0.435593,0.433483,0.43091,0.427874,0.424381,0.420433,0.416035,0.411192,0.405908,0.241012,0.34066,0.340113,0.339201,0.337927,0.33629,0.334293,0.331939,0.329229,0.326166,0.322754,0.318997,0.314898,0.275118,0.388868,0.388243,0.387202,0.385747,0.383879,0.3816,0.378912,0.375819,0.372322,0.368428,0.364139,0.359459,-0.366838,0.749009,-0.116874,-0.369451,0.750751,-0.116448,2.50064,1649
A,0.05,0.47,0.43,0.045,0.005,0,0,0,0,0,0,0.615,0.385,0,0,0,0,0,0,0,0.125,0.415,0.29,0.16,0.01,0,0,0,0,0,0.0430072,-0.100428,0.0766178,64.8276,47.3171,115.625,1.3657,0.328712,1.6614,0.113594,0.0347324,0.145991,0.337037,0.186366,0.382088,0.284413,0.402006,0.40136,0.400284,0.39878,0.396849,0.394493,0.391714,0.388516,0.384902,0.380875,0.376441,0.371604,0.147876,0.209016,0.20868,0.208121,0.207339,0.206335,0.20511,0.203665,0.202002,0.200123,0.198029,0.195724,0.193209,0.277875,0.392764,0.392133,0.391082,0.389612,0.387726,0.385424,0.382709,0.379584,0.376053,0.372119,0.367787,0.363061,-0.368491,0.561217,0.0812679,-0.370775,0.560811,0.0905937,2.40744,1649
A,0.005,0.565,0.4,0.03,0,0,0,0,0,0,0,0.68,0.32,0,0,0,0,0,0,0,0.17,0.415,0.25,0.165,0,0,0,0,0,0,-0.0477754,-0.0699426,-0.108442,72.5926,46.9048,124.667,1.17869,0.274302,1.66541,0.0958983,0.0265582,0.144859,0.309675,0.162967,0.380604,0.228821,0.323428,0.322908,0.322043,0.320833,0.319279,0.317383,0.315148,0.312575,0.309667,0.306428,0.30286,0.298969,0.0892207,0.12611,0.125907,0.12557,0.125098,0.124492,0.123753,0.122881,0.121878,0.120744,0.119481,0.11809,0.116572,0.243669,0.344415,0.343862,0.34294,0.341652,0.339997,0.337978,0.335598,0.332858,0.329761,0.326312,0.322513,0.318369,0.145366,0.708158,0.395506,0.141396,0.707725,0.393011,2.23995,1649
A,0.01,0.535,0.41,0.045,0,0,0,0,0,0,0,0.695,0.305,0,0,0,0,0,0,0,0.16,0.4,0.275,0.165,0,0,0,0,0,0,0.0265492,-0.0859446,0.0308737,72.4,48.2051,118.75,1.20542,0.302085,1.65528,0.0996968,0.029235,0.144778,0.315748,0.170982,0.380497,0.236149,0.333786,0.33325,0.332357,0.331108,0.329504,0.327548,0.325241,0.322585,0.319585,0.316241,0.31256,0.308543,0.0922596,0.130405,0.130195,0.129847,0.129359,0.128732,0.127968,0.127066,0.126029,0.124857,0.123551,0.122112,0.120543,0.25478,0.36012,0.359541,0.358578,0.35723,0.3555,0.353389,0.3509,0.348035,0.344798,0.341191,0.337219,0.332885,0.0518835,0.618715,0.310774,0.0569163,0.618611,0.320588,2.27076,1649
A,0.055,0.525,0.37,0.04,0.01,0,0,0,0,0,0.015,0.65,0.33,0.005,0,0,0,0,0,0,0.135,0.445,0.27,0.15,0,0,0,0,0,0,-0.018289,-0.089463,-0.0601225,63.6667,51.0526,105,1.33361,0.529095,1.68202,0.120268,0.0603349,0.143554,0.346797,0.245632,0.378885,0.306967,0.433884,0.433187,0.432026,0.430403,0.428318,0.425775,0.422776,0.419325,0.415424,0.411078,0.406292,0.401072,0.213131,0.301251,0.300767,0.299961,0.298834,0.297386,0.295621,0.293538,0.291142,0.288434,0.285416,0.282094,0.278469,0.28141,0.397761,0.397122,0.396058,0.394569,0.392659,0.390327,0.387578,0.384414,0.380838,0.376854,0.372466,0.36768,-0.193202,0.141437,0.0761504,-0.195399,0.141189,0.0734964,2.50998,1649
A,0,0.585,0.335,0.08,0,0,0,0,0,0,0,0.705,0.295,0,0,0,0,0,0,0,0.155,0.415,0.245,0.185,0,0,0,0,0,0,0.00141253,-0.0650987,-0.00341839,63.7931,46.1905,126.429,1.17899,0.311841,1.7707,0.0980002,0.0317409,0.155792,0.31305,0.17816,0.394705,0.244606,0.345739,0.345184,0.344259,0.342965,0.341304,0.339278,0.336888,0.334137,0.331029,0.327566,0.323753,0.319593,0.105854,0.14962,0.149379,0.148979,0.148419,0.1477,0.146823,0.145789,0.144599,0.143254,0.141755,0.140105,0.138305,0.275395,0.389259,0.388634,0.387592,0.386136,0.384266,0.381984,0.379294,0.376197,0.372697,0.368799,0.364505,0.359821,-0.0294019,0.528162,0.321378,-0.0295617,0.528165,0.324515,2.3575,1649
A,0.035,0.53,0.345,0.09,0,0,0,0,0,0,0,0.73,0.27,0,0,0,0,0,0,0,0.205,0.345,0.245,0.2,0.005,0,0,0,0,0,-0.0115483,-0.133381,-0.0198158,63.7931,48.25,101.667,1.36755,0.361654,1.93869,0.114494,0.0344845,0.171451,0.338369,0.1857,0.414066,0.273922,0.387177,0.386555,0.385519,0.38407,0.38221,0.379941,0.377265,0.374185,0.370704,0.366826,0.362555,0.357896,0.122596,0.173285,0.173006,0.172543,0.171894,0.171062,0.170046,0.168848,0.16747,0.165912,0.164176,0.162265,0.16018,0.285168,0.403072,0.402425,0.401346,0.399838,0.397902,0.395539,0.392753,0.389546,0.385923,0.381886,0.37744,0.37259,-0.0613277,0.515172,0.203776,-0.0655323,0.515144,0.209032,2.65802,1649
A,0.02,0.56,0.395,0.025,0,0,0,0,0,0,0,0.695,0.305,0,0,0,0,0,0,0,0.14,0.48,0.22,0.16,0,0,0,0,0,0,-0.0681754,-0.0759096,-0.0374953,64.1379,45.4762,93.6842,1.11781,0.302889,1.51586,0.0945507,0.0284607,0.135827,0.307491,0.168703,0.368547,0.237333,0.33546,0.334921,0.334024,0.332768,0.331157,0.329191,0.326872,0.324203,0.321187,0.317828,0.314127,0.310091,0.0884545,0.125027,0.124826,0.124491,0.124023,0.123423,0.12269,0.121826,0.120831,0.119707,0.118455,0.117076,0.115571,0.250078,0.353475,0.352907,0.351961,0.350638,0.34894,0.346868,0.344425,0.341613,0.338435,0.334895,0.330996,0.326743,-0.205257,0.509629,0.162574,-0.218762,0.509393,0.16179,2.15685,1649
