"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.005,0.545,0.43,0.02,0,0,0,0,0,0,0,0.485,0.515,0,0,0,0,0,0,0,0.15,0.39,0.325,0.135,0,0,0,0,0,0,-0.0591957,0.0646986,-0.113964,55.4286,55.1429,113.75,0.769681,0.518925,1.54921,0.0718289,0.0447736,0.13758,0.268009,0.211598,0.370918,0.224927,0.317925,0.317414,0.316563,0.315374,0.313846,0.311983,0.309785,0.307256,0.304398,0.301214,0.297707,0.293881,0.156882,0.221746,0.221389,0.220796,0.219966,0.218901,0.217601,0.216069,0.214305,0.212311,0.21009,0.207644,0.204976,0.244456,0.345528,0.344973,0.344048,0.342755,0.341095,0.33907,0.336682,0.333933,0.330827,0.327366,0.323555,0.319397,-0.514629,0.489248,-0.813715,-0.512232,0.487505,-0.813369,1.98087,1644
A,0.03,0.49,0.43,0.05,0,0,0,0,0,0,0.05,0.565,0.37,0.01,0.005,0,0,0,0,0,0.125,0.315,0.41,0.15,0,0,0,0,0,0,0.0698451,-0.21847,-0.0234214,59.3548,51.3158,72.9167,0.992721,0.618818,1.44889,0.0933273,0.0739519,0.146274,0.305495,0.271941,0.382458,0.285832,0.404011,0.403362,0.402281,0.400769,0.398828,0.39646,0.393667,0.390453,0.386821,0.382775,0.378318,0.373457,0.253914,0.358897,0.35832,0.35736,0.356017,0.354293,0.352189,0.349709,0.346854,0.343627,0.340032,0.336074,0.331755,0.305538,0.431864,0.43117,0.430015,0.428399,0.426324,0.423793,0.420808,0.417372,0.413489,0.409164,0.404401,0.399204,-0.35456,0.318438,-0.336236,-0.351666,0.319504,-0.345881,2.11516,1644
A,0.01,0.545,0.43,0.015,0,0,0,0,0,0,0.02,0.46,0.505,0.015,0,0,0,0,0,0,0.055,0.475,0.395,0.075,0,0,0,0,0,0,-0.0788498,-0.0761134,0.001314,56,54.4444,72.3077,0.863459,0.703905,1.09296,0.0760677,0.0671437,0.103444,0.275804,0.259121,0.321627,0.248182,0.350794,0.35023,0.349292,0.347979,0.346294,0.344238,0.341813,0.339023,0.335869,0.332355,0.328486,0.324265,0.205436,0.290375,0.289908,0.289132,0.288045,0.28665,0.284948,0.282941,0.280631,0.27802,0.275112,0.271909,0.268415,0.257563,0.364055,0.36347,0.362496,0.361134,0.359385,0.357251,0.354734,0.351838,0.348565,0.344919,0.340904,0.336523,-0.326583,0.466323,-0.526536,-0.334385,0.46764,-0.528153,1.74979,1644
A,0.01,0.48,0.505,0.005,0,0,0,0,0,0,0,0.505,0.495,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.0657867,-0.00366984,0.0940397,41.0417,39.7959,43.1818,0.698146,0.316421,0.376956,0.0671985,0.0298145,0.0373334,0.259227,0.172669,0.193218,0.251758,0.355848,0.355277,0.354325,0.352993,0.351283,0.349198,0.346738,0.343907,0.340708,0.337144,0.333219,0.328937,0.124074,0.175373,0.175091,0.174622,0.173966,0.173123,0.172095,0.170883,0.169488,0.167911,0.166155,0.164221,0.16211,0.156248,0.220849,0.220495,0.219904,0.219077,0.218016,0.216722,0.215195,0.213438,0.211453,0.209241,0.206805,0.204148,0.0378628,-0.448678,0.261818,0.0385574,-0.46916,0.267499,0.96205,1644
A,0.02,0.475,0.475,0.03,0,0,0,0,0,0,0,0.485,0.495,0.02,0,0,0,0,0,0,0.14,0.44,0.275,0.145,0,0,0,0,0,0,0.0437998,0.0211189,-0.132132,60.625,49.1892,87.8947,0.912155,0.658374,1.57159,0.0875547,0.0588523,0.141962,0.295897,0.242595,0.376778,0.251686,0.355747,0.355175,0.354224,0.352892,0.351183,0.349098,0.346639,0.343809,0.340611,0.337048,0.333124,0.328843,0.188375,0.26626,0.265832,0.265119,0.264123,0.262844,0.261283,0.259443,0.257325,0.254931,0.252264,0.249327,0.246124,0.270218,0.381941,0.381328,0.380306,0.378877,0.377042,0.374803,0.372163,0.369125,0.365691,0.361866,0.357653,0.353057,-0.365089,0.476867,-0.629587,-0.366333,0.480525,-0.629482,2.20731,1644
A,0.045,0.505,0.41,0.03,0.005,0.005,0,0,0,0,0.03,0.445,0.525,0,0,0,0,0,0,0,0.14,0.395,0.335,0.13,0,0,0,0,0,0,-0.0545932,-0.0891144,-0.0747571,60.3125,48.6842,110.588,1.12755,0.597419,1.59845,0.120655,0.0629386,0.146023,0.347354,0.250876,0.38213,0.30172,0.426468,0.425783,0.424642,0.423046,0.420997,0.418498,0.41555,0.412157,0.408323,0.404052,0.399348,0.394216,0.185823,0.262653,0.262231,0.261528,0.260546,0.259284,0.257744,0.255929,0.253839,0.251478,0.248847,0.24595,0.24279,0.287259,0.406029,0.405376,0.40429,0.402771,0.40082,0.39844,0.395634,0.392404,0.388753,0.384687,0.380208,0.375323,-0.675814,0.586092,-0.715931,-0.682744,0.585618,-0.723606,2.28222,1644
A,0,0.55,0.435,0.015,0,0,0,0,0,0,0,0.49,0.51,0,0,0,0,0,0,0,0.075,0.49,0.325,0.11,0,0,0,0,0,0,-0.006736,0.0209915,0.0443393,67.5,50.7895,101.667,0.738955,0.350744,1.36168,0.0701692,0.0301861,0.118883,0.264895,0.173742,0.344794,0.201926,0.285413,0.284955,0.284191,0.283123,0.281752,0.280079,0.278106,0.275836,0.27327,0.270411,0.267263,0.263829,0.0934477,0.132084,0.131872,0.131519,0.131024,0.13039,0.129616,0.128703,0.127652,0.126464,0.125142,0.123685,0.122095,0.231733,0.327545,0.327019,0.326143,0.324917,0.323343,0.321424,0.31916,0.316554,0.313609,0.310329,0.306716,0.302774,-0.611416,0.539227,-0.775144,-0.611835,0.539606,-0.777647,1.74695,1644
A,0.025,0.655,0.32,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0.07,0.51,0.335,0.085,0,0,0,0,0,0,-0.321474,0.119912,-0.0160613,62.9032,53.3333,99.4737,0.800063,0.415884,1.29487,0.0753678,0.0369737,0.114576,0.274532,0.192286,0.338491,0.217218,0.307028,0.306535,0.305713,0.304564,0.303089,0.30129,0.299168,0.296725,0.293965,0.29089,0.287503,0.283809,0.128729,0.181953,0.181661,0.181174,0.180493,0.179619,0.178553,0.177295,0.175848,0.174212,0.172389,0.170382,0.168193,0.232635,0.32882,0.328292,0.327412,0.326181,0.324602,0.322674,0.320402,0.317786,0.314829,0.311536,0.307909,0.303953,-0.686259,0.509374,-0.694591,-0.666233,0.529075,-0.710384,1.82357,1644
A,0.005,0.565,0.415,0.015,0,0,0,0,0,0,0,0.48,0.52,0,0,0,0,0,0,0,0.055,0.55,0.29,0.105,0,0,0,0,0,0,0.0210518,-0.020234,0.0384162,62.3333,51.0811,100,0.816325,0.396196,1.34502,0.0729824,0.0331886,0.115177,0.270153,0.182177,0.339378,0.203582,0.287755,0.287292,0.286522,0.285446,0.284063,0.282377,0.280388,0.278099,0.275512,0.272629,0.269456,0.265993,0.0978102,0.13825,0.138028,0.137658,0.137141,0.136477,0.135667,0.134711,0.133611,0.132368,0.130984,0.129459,0.127795,0.227519,0.321589,0.321072,0.320211,0.319008,0.317463,0.315578,0.313355,0.310797,0.307906,0.304685,0.301138,0.297268,-0.725659,0.62614,-0.809884,-0.725605,0.625963,-0.809845,1.75469,1644
A,0.02,0.53,0.45,0,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,0.06,0.54,0.29,0.11,0,0,0,0,0,0,-0.0466778,0.0193993,-5.5928e-05,65.8621,50.7895,119.375,0.833751,0.429934,1.35278,0.0757233,0.0356147,0.116537,0.275179,0.188719,0.341374,0.19743,0.279059,0.27861,0.277864,0.276819,0.275479,0.273843,0.271914,0.269694,0.267185,0.26439,0.261312,0.257955,0.0984611,0.13917,0.138947,0.138575,0.138054,0.137385,0.136569,0.135608,0.1345,0.133249,0.131855,0.13032,0.128646,0.234625,0.331632,0.331099,0.330212,0.328971,0.327378,0.325434,0.323142,0.320503,0.317522,0.3142,0.310542,0.306552,-0.713532,0.619432,-0.82327,-0.71306,0.620019,-0.823879,1.80431,1644
