"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.075,0.41,0.485,0.025,0.005,0,0,0,0,0,0,0.45,0.55,0,0,0,0,0,0,0,0.015,0.52,0.37,0.085,0.01,0,0,0,0,0,-0.189419,0.0673714,0.143882,46.3415,51.6216,64.6429,1.1811,0.445856,0.988397,0.113893,0.0404607,0.100059,0.337481,0.201149,0.316321,0.301837,0.426634,0.425949,0.424807,0.423211,0.421161,0.418661,0.415712,0.412318,0.408482,0.404209,0.399503,0.39437,0.148538,0.209951,0.209614,0.209052,0.208267,0.207258,0.206028,0.204576,0.202906,0.201019,0.198916,0.1966,0.194074,0.239777,0.338915,0.33837,0.337464,0.336195,0.334567,0.332581,0.330238,0.327542,0.324495,0.321101,0.317362,0.313284,0.370591,-0.199436,0.288545,0.389569,-0.189888,0.280065,1.84593,1648
A,0.05,0.39,0.51,0.04,0.01,0,0,0,0,0,0.005,0.425,0.57,0,0,0,0,0,0,0,0.035,0.51,0.315,0.135,0.005,0,0,0,0,0,0.0169872,0.0798618,0.00551993,51.3514,47.8049,91.4286,1.23501,0.447103,1.54754,0.146533,0.043938,0.134233,0.382797,0.209614,0.366378,0.351542,0.496889,0.496091,0.494762,0.492902,0.490515,0.487603,0.484168,0.480215,0.475748,0.470772,0.465291,0.459312,0.179376,0.253541,0.253133,0.252455,0.251506,0.250288,0.248802,0.24705,0.245033,0.242753,0.240214,0.237417,0.234366,0.279382,0.394895,0.39426,0.393204,0.391726,0.389829,0.387514,0.384785,0.381643,0.378093,0.374138,0.369782,0.365031,0.0929194,-0.212298,0.263482,0.0926333,-0.21233,0.265277,2.29455,1648
A,0.065,0.405,0.49,0.04,0,0,0,0,0,0,0,0.515,0.485,0,0,0,0,0,0,0,0.215,0.28,0.335,0.14,0.03,0,0,0,0,0,-0.0287711,-0.0671391,0.00712302,59.375,45.5814,87.5,1.29857,0.459589,2.0487,0.129287,0.0439871,0.172406,0.359566,0.209731,0.415218,0.307641,0.434837,0.434139,0.432975,0.431348,0.429259,0.42671,0.423705,0.420246,0.416336,0.411981,0.407185,0.401952,0.172581,0.243936,0.243544,0.242892,0.241979,0.240807,0.239377,0.237691,0.235751,0.233557,0.231114,0.228424,0.225488,0.287863,0.406882,0.406228,0.405139,0.403617,0.401662,0.399277,0.396465,0.393228,0.38957,0.385495,0.381007,0.376111,-0.108873,-0.574484,0.326512,-0.111218,-0.574512,0.328725,2.70745,1648
A,0.04,0.46,0.45,0.05,0,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,0.225,0.285,0.31,0.16,0.02,0,0,0,0,0,0.0352355,-0.0593733,0.00597233,55,47,90.9524,1.28387,0.39666,2.15854,0.113234,0.0348158,0.177703,0.336503,0.18659,0.421548,0.286832,0.405425,0.404773,0.403689,0.402171,0.400224,0.397847,0.395045,0.39182,0.388175,0.384114,0.379643,0.374764,0.141586,0.200126,0.199804,0.199269,0.19852,0.197558,0.196385,0.195002,0.19341,0.191611,0.189607,0.187399,0.184991,0.294453,0.416196,0.415528,0.414414,0.412857,0.410857,0.408418,0.405541,0.40223,0.398488,0.39432,0.389729,0.384721,0.258099,-0.624871,0.0245398,0.262685,-0.625077,0.0250042,2.74685,1648
A,0.045,0.475,0.425,0.055,0,0,0,0,0,0,0,0.58,0.42,0,0,0,0,0,0,0,0.205,0.27,0.38,0.135,0.01,0,0,0,0,0,-0.000440025,-0.00825633,-0.00558067,55.5882,43.8636,112.5,1.10612,0.3636,1.90028,0.103934,0.0333902,0.162736,0.322388,0.18273,0.403405,0.279392,0.394908,0.394274,0.393217,0.39174,0.389842,0.387528,0.384798,0.381657,0.378106,0.374151,0.369795,0.365043,0.134425,0.190003,0.189698,0.18919,0.188479,0.187566,0.186452,0.185139,0.183627,0.181919,0.180016,0.17792,0.175634,0.284428,0.402027,0.401381,0.400305,0.398801,0.39687,0.394513,0.391734,0.388536,0.384922,0.380895,0.376461,0.371623,0.248839,-0.529774,0.216716,0.248872,-0.529776,0.216707,2.42989,1648
A,0.02,0.48,0.47,0.03,0,0,0,0,0,0,0,0.5,0.495,0.005,0,0,0,0,0,0,0.225,0.275,0.34,0.115,0.045,0,0,0,0,0,0.0225218,0.0129107,-0.00607088,60,47.9487,123.333,1.07701,0.3282,2.16909,0.0959462,0.0349121,0.183216,0.309752,0.186848,0.428037,0.234483,0.331432,0.330899,0.330012,0.328772,0.32718,0.325237,0.322947,0.32031,0.31733,0.314011,0.310355,0.306367,0.130365,0.184266,0.18397,0.183476,0.182787,0.181902,0.180822,0.179548,0.178082,0.176426,0.17458,0.172548,0.17033,0.273788,0.386987,0.386366,0.38533,0.383882,0.382023,0.379755,0.37708,0.374001,0.370522,0.366646,0.362378,0.357721,0.572306,-0.772952,-0.296595,0.572147,-0.773022,-0.296636,2.56846,1648
A,0.02,0.46,0.515,0.005,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0.04,0.48,0.435,0.04,0.005,0,0,0,0,0,0.0212491,0.0114673,0.0346967,56.7647,47.6923,70,0.603387,0.245433,0.866515,0.0608,0.0220735,0.0902116,0.246577,0.148572,0.300353,0.200072,0.282793,0.282338,0.281582,0.280523,0.279165,0.277507,0.275553,0.273303,0.270761,0.267928,0.264809,0.261406,0.0700952,0.0990765,0.0989173,0.0986522,0.0982815,0.0978055,0.0972248,0.09654,0.0957518,0.094861,0.0938687,0.0927759,0.0915837,0.236416,0.334164,0.333628,0.332733,0.331483,0.329878,0.327919,0.325609,0.322951,0.319947,0.3166,0.312914,0.308893,0.617571,-0.491359,-0.111855,0.617268,-0.492363,-0.112971,1.21019,1648
A,0.065,0.42,0.455,0.06,0,0,0,0,0,0,0,0.505,0.495,0,0,0,0,0,0,0,0.335,0.175,0.26,0.155,0.075,0,0,0,0,0,0.0176859,-0.020011,-0.0461358,54.1176,51.3514,102.941,1.26516,0.435186,2.7512,0.114852,0.0393126,0.219906,0.338898,0.198274,0.468941,0.269667,0.381162,0.38055,0.37953,0.378104,0.376273,0.374039,0.371404,0.368372,0.364945,0.361128,0.356923,0.352337,0.137112,0.193802,0.193491,0.192972,0.192247,0.191316,0.19018,0.18884,0.187299,0.185556,0.183615,0.181478,0.179146,0.302783,0.42797,0.427283,0.426138,0.424536,0.42248,0.419972,0.417014,0.413609,0.409762,0.405475,0.400755,0.395605,0.378701,-0.755726,-0.116824,0.37936,-0.755692,-0.117447,3.20815,1648
A,0.045,0.455,0.445,0.055,0,0,0,0,0,0,0,0.545,0.455,0,0,0,0,0,0,0,0.29,0.21,0.295,0.175,0.03,0,0,0,0,0,-0.0743794,-0.0298592,-0.0493904,65,47.5,132.857,1.14204,0.387849,2.36592,0.103984,0.0380106,0.193174,0.322465,0.194963,0.439516,0.253556,0.358391,0.357815,0.356856,0.355515,0.353793,0.351693,0.349216,0.346364,0.343142,0.339553,0.3356,0.331287,0.130771,0.184838,0.184541,0.184047,0.183355,0.182467,0.181384,0.180106,0.178636,0.176974,0.175123,0.173084,0.17086,0.294587,0.416385,0.415716,0.414602,0.413044,0.411044,0.408603,0.405725,0.402413,0.398669,0.394499,0.389906,0.384896,0.438898,-0.720019,-0.0443617,0.437327,-0.721972,-0.0454416,2.80688,1648
A,0.075,0.425,0.41,0.075,0.01,0.005,0,0,0,0,0.035,0.44,0.5,0.01,0.015,0,0,0,0,0,0.275,0.215,0.29,0.15,0.07,0,0,0,0,0,-0.0346075,-0.0176564,0.119667,69.2857,60,108.125,1.61267,0.71484,2.52523,0.177537,0.0917057,0.205457,0.421351,0.30283,0.453274,0.363362,0.513596,0.512771,0.511396,0.509475,0.507007,0.503997,0.500447,0.496361,0.491744,0.4866,0.480935,0.474755,0.271629,0.383936,0.383319,0.382292,0.380855,0.37901,0.37676,0.374106,0.371052,0.3676,0.363755,0.35952,0.3549,0.312004,0.441004,0.440296,0.439116,0.437466,0.435347,0.432762,0.429714,0.426206,0.422241,0.417824,0.41296,0.407653,-0.198607,-0.576474,0.177267,-0.198832,-0.576449,0.177995,3.43775,1648
