"ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR","XMFCC0","XMFCC1","XMFCC2","XMFCC3","XMFCC4","XMFCC5","XMFCC6","XMFCC7","XMFCC8","XMFCC9","XMFCC10","XMFCC11","XMFCC12","YMFCC0","YMFCC1","YMFCC2","YMFCC3","YMFCC4","YMFCC5","YMFCC6","YMFCC7","YMFCC8","YMFCC9","YMFCC10","YMFCC11","YMFCC12","ZMFCC0","ZMFCC1","ZMFCC2","ZMFCC3","ZMFCC4","ZMFCC5","ZMFCC6","ZMFCC7","ZMFCC8","ZMFCC9","ZMFCC10","ZMFCC11","ZMFCC12","XYCOS","XZCOS","YZCOS","XYCOR","XZCOR","YZCOR","RESULTANT","class"
A,0.065,0.395,0.485,0.045,0.01,0,0,0,0,0,0.01,0.49,0.445,0.05,0.005,0,0,0,0,0,0.24,0.315,0.225,0.22,0,0,0,0,0,0,-0.0134653,0.0875417,-0.240513,52.5,82.6087,133.571,1.30046,1.02147,2.18823,0.131656,0.0930132,0.187839,0.362845,0.304981,0.433404,0.339166,0.479397,0.478627,0.477344,0.47555,0.473247,0.470437,0.467124,0.46331,0.459,0.454198,0.448911,0.443142,0.241613,0.341509,0.34096,0.340047,0.338769,0.337128,0.335126,0.332766,0.330049,0.326979,0.323558,0.319791,0.315682,0.289595,0.40933,0.408672,0.407577,0.406045,0.404079,0.401679,0.39885,0.395594,0.391914,0.387814,0.383299,0.378374,-0.397983,0.106994,0.407095,-0.398392,0.10678,0.41569,3.04668,1611
A,0.045,0.46,0.45,0.045,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0.155,0.35,0.285,0.21,0,0,0,0,0,0,-0.0380455,0.112151,0.0488006,61.6129,88.5,107.647,1.25788,0.861867,2.09101,0.109255,0.0722587,0.167019,0.330537,0.26881,0.40868,0.28957,0.409294,0.408637,0.407542,0.40601,0.404044,0.401645,0.398816,0.39556,0.39188,0.387781,0.383266,0.378341,0.178256,0.251957,0.251553,0.250879,0.249936,0.248725,0.247249,0.245507,0.243503,0.241237,0.238714,0.235935,0.232903,0.266352,0.376477,0.375872,0.374865,0.373456,0.371648,0.369441,0.366839,0.363844,0.360459,0.356689,0.352536,0.348006,-0.204944,0.0930493,0.691492,-0.203535,0.0936061,0.693524,2.8309,1611
A,0.02,0.46,0.51,0.01,0,0,0,0,0,0,0,0.485,0.515,0,0,0,0,0,0,0,0.19,0.325,0.31,0.175,0,0,0,0,0,0,0.0244566,0.0484399,-0.101566,65,96,145.385,0.867671,0.937326,2.05325,0.0775368,0.0738925,0.160456,0.278454,0.271832,0.40057,0.245521,0.347034,0.346476,0.345548,0.344249,0.342582,0.340548,0.338149,0.335388,0.332268,0.328793,0.324965,0.320789,0.16093,0.227467,0.227102,0.226493,0.225642,0.224549,0.223216,0.221644,0.219834,0.217789,0.215511,0.213002,0.210265,0.263472,0.372406,0.371808,0.370812,0.369418,0.367629,0.365446,0.362872,0.35991,0.356562,0.352832,0.348724,0.344243,-0.0152712,0.106186,0.900095,-0.0163253,0.107317,0.904038,2.5632,1611
A,0.02,0.46,0.495,0.025,0,0,0,0,0,0,0,0.505,0.495,0,0,0,0,0,0,0,0.22,0.31,0.225,0.245,0,0,0,0,0,0,0.0269046,-0.0214331,-0.0551442,59.0625,89,120,1.00922,0.876982,2.23795,0.0901885,0.0731709,0.177291,0.300314,0.270501,0.421059,0.286651,0.405169,0.404518,0.403434,0.401918,0.399972,0.397597,0.394796,0.391573,0.38793,0.383872,0.379403,0.374528,0.169279,0.239269,0.238885,0.238245,0.237349,0.2362,0.234797,0.233144,0.23124,0.229089,0.226692,0.224053,0.221174,0.275607,0.389559,0.388933,0.387891,0.386433,0.384561,0.382278,0.379585,0.376486,0.372984,0.369082,0.364786,0.360098,0.016709,0.185941,0.863203,0.0171532,0.186492,0.863141,2.77348,1611
A,0.015,0.455,0.515,0.015,0,0,0,0,0,0,0,0.46,0.54,0,0,0,0,0,0,0,0.195,0.3,0.305,0.2,0,0,0,0,0,0,0.0141616,0.134486,0.0615653,65.1724,130.714,166.364,1.04963,0.971548,2.05,0.0905932,0.0777131,0.159245,0.300987,0.278771,0.399056,0.260731,0.368532,0.36794,0.366954,0.365575,0.363805,0.361645,0.359097,0.356165,0.352852,0.349161,0.345096,0.340662,0.158504,0.224039,0.223679,0.223079,0.222241,0.221165,0.219852,0.218303,0.216521,0.214507,0.212263,0.209792,0.207096,0.249225,0.352269,0.351703,0.35076,0.349442,0.34775,0.345685,0.34325,0.340448,0.337281,0.333753,0.329867,0.325628,-0.121216,0.0254702,0.892425,-0.123481,0.0251791,0.896072,2.68517,1611
A,0.005,0.46,0.5,0.035,0,0,0,0,0,0,0.01,0.505,0.465,0.02,0,0,0,0,0,0,0.22,0.3,0.27,0.21,0,0,0,0,0,0,0.128938,0.0544712,-0.146369,57.5758,167.273,142.308,0.910734,1.20315,2.28393,0.0835261,0.0973926,0.182059,0.289009,0.312078,0.426684,0.26012,0.367668,0.367078,0.366094,0.364718,0.362952,0.360797,0.358256,0.355331,0.352025,0.348343,0.344287,0.339863,0.195486,0.276311,0.275867,0.275127,0.274093,0.272766,0.271147,0.269237,0.267038,0.264554,0.261787,0.258739,0.255414,0.261878,0.370152,0.369558,0.368567,0.367182,0.365404,0.363235,0.360676,0.357731,0.354404,0.350696,0.346613,0.342159,-0.0774981,0.0233061,0.895443,-0.0823362,0.0296877,0.899839,2.92465,1611
A,0.075,0.46,0.37,0.08,0.01,0.005,0,0,0,0,0,0.42,0.53,0.05,0,0,0,0,0,0,0.24,0.25,0.29,0.22,0,0,0,0,0,0,0.0221717,0.229716,-0.0594424,68.5714,110,132.143,1.45283,1.22992,2.24125,0.142356,0.101727,0.182546,0.377301,0.318947,0.427254,0.335675,0.474462,0.4737,0.47243,0.470655,0.468376,0.465595,0.462315,0.458541,0.454275,0.449523,0.44429,0.438581,0.239645,0.338728,0.338183,0.337277,0.33601,0.334382,0.332397,0.330056,0.327361,0.324316,0.320923,0.317187,0.313111,0.321307,0.454153,0.453424,0.452209,0.450509,0.448328,0.445666,0.442527,0.438914,0.434831,0.430282,0.425273,0.419808,-0.0864122,0.114969,0.803484,-0.0892707,0.11526,0.817555,3.22942,1611
A,0.04,0.49,0.425,0.045,0,0,0,0,0,0,0,0.465,0.535,0,0,0,0,0,0,0,0.21,0.28,0.26,0.25,0,0,0,0,0,0,0.0126617,0.11906,0.0196107,64,110,151.818,1.2404,1.21148,2.37225,0.105972,0.096135,0.186695,0.325533,0.310056,0.432083,0.263194,0.372014,0.371416,0.370421,0.369029,0.367241,0.365061,0.36249,0.35953,0.356186,0.35246,0.348356,0.34388,0.185436,0.262106,0.261685,0.260983,0.260003,0.258743,0.257207,0.255395,0.25331,0.250954,0.248329,0.245438,0.242284,0.281389,0.397731,0.397092,0.396028,0.394539,0.392629,0.390298,0.387548,0.384384,0.380809,0.376825,0.372438,0.367652,-0.160337,-0.104347,0.937236,-0.161696,-0.104416,0.940199,3.14495,1611
A,0.025,0.515,0.415,0.04,0.005,0,0,0,0,0,0,0.49,0.5,0.01,0,0,0,0,0,0,0.235,0.28,0.27,0.215,0,0,0,0,0,0,0.0422754,0.0795178,-0.155946,60.3125,102.778,177.273,1.14902,1.24549,2.28829,0.100892,0.0987512,0.180186,0.317636,0.314247,0.424484,0.260455,0.368142,0.367551,0.366566,0.365188,0.36342,0.361262,0.358717,0.355789,0.352479,0.348792,0.344731,0.340301,0.182401,0.257815,0.257401,0.256711,0.255746,0.254508,0.252997,0.251215,0.249164,0.246846,0.244264,0.24142,0.238318,0.266308,0.376414,0.375809,0.374802,0.373394,0.371585,0.369379,0.366777,0.363783,0.360399,0.356629,0.352477,0.347948,-0.229186,-0.159976,0.919342,-0.231345,-0.158533,0.926039,3.06091,1611
A,0.085,0.455,0.36,0.09,0.01,0,0,0,0,0,0.045,0.395,0.525,0.03,0.005,0,0,0,0,0,0.225,0.27,0.255,0.245,0.005,0,0,0,0,0,-0.0554246,0.255116,-0.132532,60.3226,106.875,124,1.49557,1.36612,2.57428,0.140616,0.114728,0.212126,0.374988,0.338715,0.460571,0.332934,0.470587,0.469831,0.468572,0.466811,0.46455,0.461792,0.45854,0.454796,0.450565,0.445852,0.440661,0.434999,0.250443,0.35399,0.353421,0.352474,0.351149,0.349449,0.347374,0.344927,0.342111,0.338928,0.335383,0.331478,0.327219,0.313807,0.443552,0.442839,0.441652,0.439993,0.437862,0.435262,0.432196,0.428668,0.42468,0.420238,0.415345,0.410008,-0.309908,-0.0716109,0.73529,-0.309455,-0.0729399,0.751997,3.62676,1611
